level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	hutchinson	15.8	38.0608333	-97.9294444																						[37.92, 37.92]	[-97.9, -97.9]	era5.conv._2:93905	era5_2	19430611	19570121	2:93905	0-20500-0-93905	[104, 105, 106, 107]	identified
0	0															0-20300-0-nan	IGRA2	hutchinson	15.8	38.0608333	-97.9294444																						[37.92, 37.92]	[-97.9, -97.9]	era5.conv._2:93905	era5_2	19430611	19570121	2:93905	0-20500-0-93905	[104, 105, 106, 107]	identified
0	0		HUTCHINSON NAS	37.92	-97.9	479.1456				93905.0	19521001.0	19580430.0		0.0		0-20500-0-93905	WBAN	hutchinson	15.8	38.0608333	-97.9294444																						[37.92, 37.92]	[-97.9, -97.9]	era5.conv._2:93905	era5_2	19430611	19570121	2:93905	0-20500-0-93905	[104, 105, 106, 107]	identified
1	1		HUTCHINSON NAS	37.92	-97.9	479.1456				93905.0	19460930.0	19521001.0		0.0		0-20500-0-93905	WBAN	hutchinson	15.8	38.0608333	-97.9294444																						[37.92, 37.92]	[-97.9, -97.9]	era5.conv._2:93905	era5_2	19430611	19570121	2:93905	0-20500-0-93905	[104, 105, 106, 107]	identified
2	2		HUTCHINSON NAS	37.92	-97.9	479.1456				93905.0	19430601.0	19460930.0		0.0		0-20500-0-93905	WBAN	hutchinson	15.8	38.0608333	-97.9294444																						[37.92, 37.92]	[-97.9, -97.9]	era5.conv._2:93905	era5_2	19430611	19570121	2:93905	0-20500-0-93905	[104, 105, 106, 107]	identified
3	3		HUTCHINSON MUNI AP	38.07	-97.87	464.51520000000005				13986.0	19880303.0	19880330.0		16.9		0-20500-0-13986	WBAN	hutchinson	15.8	38.0608333	-97.9294444																						[37.92, 37.92]	[-97.9, -97.9]	era5.conv._2:93905	era5_2	19430611	19570121	2:93905	0-20500-0-93905	[104, 105, 106, 107]	identified
4	4		HUTCHINSON MUNI AP	38.07	-97.87	464.51520000000005				13986.0	19950101.0	19960620.0		16.9		0-20500-0-13986	WBAN	hutchinson	15.8	38.0608333	-97.9294444																						[37.92, 37.92]	[-97.9, -97.9]	era5.conv._2:93905	era5_2	19430611	19570121	2:93905	0-20500-0-93905	[104, 105, 106, 107]	identified
5	5		HUTCHINSON MUNICIPAL ARPT	38.07	-97.87	472.1352				13986.0	19520101.0	19550101.0		16.9		0-20500-0-13986	WBAN	hutchinson	15.8	38.0608333	-97.9294444																						[37.92, 37.92]	[-97.9, -97.9]	era5.conv._2:93905	era5_2	19430611	19570121	2:93905	0-20500-0-93905	[104, 105, 106, 107]	identified
6	6		HUTCHINSON MUNICIPAL ARPT	38.07	-97.87	471.5256				13986.0	19550101.0	19550131.0		16.9		0-20500-0-13986	WBAN	hutchinson	15.8	38.0608333	-97.9294444																						[37.92, 37.92]	[-97.9, -97.9]	era5.conv._2:93905	era5_2	19430611	19570121	2:93905	0-20500-0-93905	[104, 105, 106, 107]	identified
7	7		HUTCHINSON MUNI AP	38.07	-97.87	464.51520000000005				13986.0	19880330.0	19950101.0		16.9		0-20500-0-13986	WBAN	hutchinson	15.8	38.0608333	-97.9294444																						[37.92, 37.92]	[-97.9, -97.9]	era5.conv._2:93905	era5_2	19430611	19570121	2:93905	0-20500-0-93905	[104, 105, 106, 107]	identified
8	8		HUTCHINSON MUNICIPAL ARPT	38.07	-97.87	463.90560000000005				13986.0	19471201.0	19471231.0		16.9		0-20500-0-13986	WBAN	hutchinson	15.8	38.0608333	-97.9294444																						[37.92, 37.92]	[-97.9, -97.9]	era5.conv._2:93905	era5_2	19430611	19570121	2:93905	0-20500-0-93905	[104, 105, 106, 107]	identified
9	9		HUTCHINSON MUNI AP	38.07	-97.87	471.5256				13986.0	19830101.0	19880303.0		16.9		0-20500-0-13986	WBAN	hutchinson	15.8	38.0608333	-97.9294444																						[37.92, 37.92]	[-97.9, -97.9]	era5.conv._2:93905	era5_2	19430611	19570121	2:93905	0-20500-0-93905	[104, 105, 106, 107]	identified
10	10		HUTCHINSON MUNI AP	38.07	-97.87	471.5256				13986.0	19600101.0	19830101.0		16.9		0-20500-0-13986	WBAN	hutchinson	15.8	38.0608333	-97.9294444																						[37.92, 37.92]	[-97.9, -97.9]	era5.conv._2:93905	era5_2	19430611	19570121	2:93905	0-20500-0-93905	[104, 105, 106, 107]	identified
