level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	el coco	9.9	8.8702778	-79.815																						[8.9, 8.9]	[-79.9, -79.9]	era5.conv._78805	era5_2	19630415	19631230	78805	0-20500-0-10707	[104, 105, 106, 107, 117]	identified
0	0															0-20300-0-nan	IGRA2	el coco	9.9	8.8702778	-79.815																						[8.9, 8.9]	[-79.9, -79.9]	era5.conv._78805	era5_2	19630415	19631230	78805	0-20500-0-10707	[104, 105, 106, 107, 117]	identified
0	0		LA CHORRERA	8.85	-79.78	94.1832				10707.0	19420401.0	19450930.0		14.3		0-20500-0-10707	WBAN	el coco	9.9	8.8702778	-79.815																						[8.9, 8.9]	[-79.9, -79.9]	era5.conv._78805	era5_2	19630415	19631230	78805	0-20500-0-10707	[104, 105, 106, 107, 117]	identified
1	1		BALBOA WEST RANGE	9.05	-79.73	191.1096				10721.0	19710401.0	19721031.0		25.0		0-20500-0-10721	WBAN	el coco	9.9	8.8702778	-79.815																						[8.9, 8.9]	[-79.9, -79.9]	era5.conv._78805	era5_2	19630415	19631230	78805	0-20500-0-10707	[104, 105, 106, 107, 117]	identified
2	2		DARIEN	9.12	-79.78	79.248				10714.0	19450401.0	19470930.0		27.7		0-20500-0-10714	WBAN	el coco	9.9	8.8702778	-79.815																						[8.9, 8.9]	[-79.9, -79.9]	era5.conv._78805	era5_2	19630415	19631230	78805	0-20500-0-10707	[104, 105, 106, 107, 117]	identified
0	0															0-20400-0-nan	CHUAN	el coco	9.9	8.8702778	-79.815																						[8.9, 8.9]	[-79.9, -79.9]	era5.conv._78805	era5_2	19630415	19631230	78805	0-20500-0-10707	[104, 105, 106, 107, 117]	identified
0	0															0-20600-0-nan	SCHROEDER	el coco	9.9	8.8702778	-79.815																						[8.9, 8.9]	[-79.9, -79.9]	era5.conv._78805	era5_2	19630415	19631230	78805	0-20500-0-10707	[104, 105, 106, 107, 117]	identified
0	0															0-20700-0-nan	WMO	el coco	9.9	8.8702778	-79.815																						[8.9, 8.9]	[-79.9, -79.9]	era5.conv._78805	era5_2	19630415	19631230	78805	0-20500-0-10707	[104, 105, 106, 107, 117]	identified
0	0															0-20800-0-nan	AMMA	el coco	9.9	8.8702778	-79.815																						[8.9, 8.9]	[-79.9, -79.9]	era5.conv._78805	era5_2	19630415	19631230	78805	0-20500-0-10707	[104, 105, 106, 107, 117]	identified
0	0															0-20111-0-nan	HARA	el coco	9.9	8.8702778	-79.815																						[8.9, 8.9]	[-79.9, -79.9]	era5.conv._78805	era5_2	19630415	19631230	78805	0-20500-0-10707	[104, 105, 106, 107, 117]	identified
