level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	pahrump	104.3	36.2083333	-115.9830556																						[36.93, 36.93]	[-116.73, -116.73]	era5.conv._2:3110	era5_2	19510102	19570928	2:3110	0-20500-0-3110	[104, 105, 106, 107]	identified
0	0															0-20300-0-nan	IGRA2	pahrump	104.3	36.2083333	-115.9830556																						[36.93, 36.93]	[-116.73, -116.73]	era5.conv._2:3110	era5_2	19510102	19570928	2:3110	0-20500-0-3110	[104, 105, 106, 107]	identified
0	0		BEATTY TEAM 6	36.93	-116.73	1033.8816000000002				3110.0	19510101.0	19570930.0		0.0		0-20500-0-3110	WBAN	pahrump	104.3	36.2083333	-115.9830556																						[36.93, 36.93]	[-116.73, -116.73]	era5.conv._2:3110	era5_2	19510102	19570928	2:3110	0-20500-0-3110	[104, 105, 106, 107]	identified
1	1		BEATTY	36.92	-116.75	1007.0592				3141.0	19581101.0	19581130.0		2.1		0-20500-0-3141	WBAN	pahrump	104.3	36.2083333	-115.9830556																						[36.93, 36.93]	[-116.73, -116.73]	era5.conv._2:3110	era5_2	19510102	19570928	2:3110	0-20500-0-3110	[104, 105, 106, 107]	identified
2	2		BEATTY	36.9	-116.75	1007.0592				3141.0	19570101.0	19581101.0		3.8		0-20500-0-3141	WBAN	pahrump	104.3	36.2083333	-115.9830556																						[36.93, 36.93]	[-116.73, -116.73]	era5.conv._2:3110	era5_2	19510102	19570928	2:3110	0-20500-0-3110	[104, 105, 106, 107]	identified
3	3		BEATTY	36.9	-116.77	1011.0216				93127.0	19460101.0	19460131.0		4.9		0-20500-0-93127	WBAN	pahrump	104.3	36.2083333	-115.9830556																						[36.93, 36.93]	[-116.73, -116.73]	era5.conv._2:3110	era5_2	19510102	19570928	2:3110	0-20500-0-3110	[104, 105, 106, 107]	identified
4	4		BEATTY	36.9	-116.77	1011.0216				93127.0	19440201.0	19450101.0		4.9		0-20500-0-93127	WBAN	pahrump	104.3	36.2083333	-115.9830556																						[36.93, 36.93]	[-116.73, -116.73]	era5.conv._2:3110	era5_2	19510102	19570928	2:3110	0-20500-0-3110	[104, 105, 106, 107]	identified
5	5		BEATTY	36.9	-116.77	1007.9736				93127.0	19570101.0	19581231.0		4.9		0-20500-0-93127	WBAN	pahrump	104.3	36.2083333	-115.9830556																						[36.93, 36.93]	[-116.73, -116.73]	era5.conv._2:3110	era5_2	19510102	19570928	2:3110	0-20500-0-3110	[104, 105, 106, 107]	identified
6	6		BEATTY	36.9	-116.77	1011.0216				93127.0	19470501.0	19570101.0		4.9		0-20500-0-93127	WBAN	pahrump	104.3	36.2083333	-115.9830556																						[36.93, 36.93]	[-116.73, -116.73]	era5.conv._2:3110	era5_2	19510102	19570928	2:3110	0-20500-0-3110	[104, 105, 106, 107]	identified
7	7		BEATTY	36.9	-116.77	1011.0216				93127.0	19460131.0	19470501.0		4.9		0-20500-0-93127	WBAN	pahrump	104.3	36.2083333	-115.9830556																						[36.93, 36.93]	[-116.73, -116.73]	era5.conv._2:3110	era5_2	19510102	19570928	2:3110	0-20500-0-3110	[104, 105, 106, 107]	identified
8	8		BEATTY	36.9	-116.77	1011.0216				93127.0	19450101.0	19460101.0		4.9		0-20500-0-93127	WBAN	pahrump	104.3	36.2083333	-115.9830556																						[36.93, 36.93]	[-116.73, -116.73]	era5.conv._2:3110	era5_2	19510102	19570928	2:3110	0-20500-0-3110	[104, 105, 106, 107]	identified
0	0															0-20400-0-nan	CHUAN	pahrump	104.3	36.2083333	-115.9830556																						[36.93, 36.93]	[-116.73, -116.73]	era5.conv._2:3110	era5_2	19510102	19570928	2:3110	0-20500-0-3110	[104, 105, 106, 107]	identified
0	0															0-20600-0-nan	SCHROEDER	pahrump	104.3	36.2083333	-115.9830556																						[36.93, 36.93]	[-116.73, -116.73]	era5.conv._2:3110	era5_2	19510102	19570928	2:3110	0-20500-0-3110	[104, 105, 106, 107]	identified
0	0															0-20700-0-nan	WMO	pahrump	104.3	36.2083333	-115.9830556																						[36.93, 36.93]	[-116.73, -116.73]	era5.conv._2:3110	era5_2	19510102	19570928	2:3110	0-20500-0-3110	[104, 105, 106, 107]	identified
0	0															0-20800-0-nan	AMMA	pahrump	104.3	36.2083333	-115.9830556																						[36.93, 36.93]	[-116.73, -116.73]	era5.conv._2:3110	era5_2	19510102	19570928	2:3110	0-20500-0-3110	[104, 105, 106, 107]	identified
0	0															0-20111-0-nan	HARA	pahrump	104.3	36.2083333	-115.9830556																						[36.93, 36.93]	[-116.73, -116.73]	era5.conv._2:3110	era5_2	19510102	19570928	2:3110	0-20500-0-3110	[104, 105, 106, 107]	identified
