level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	taburbah	7.0	36.829326	9.839346																						[36.87, 36.87]	[9.9, 9.9]	era5.conv._2:33015	era5_2	19430801	19431026	2:33015	0-20500-0-33015	[104, 105, 106, 107]	identified
0	0															0-20300-0-nan	IGRA2	taburbah	7.0	36.829326	9.839346																						[36.87, 36.87]	[9.9, 9.9]	era5.conv._2:33015	era5_2	19430801	19431026	2:33015	0-20500-0-33015	[104, 105, 106, 107]	identified
0	0		DJEDEIDA MU 8	36.87	9.9					33015.0	19430701	19431031		0.0		0-20500-0-33015	WBAN	taburbah	7.0	36.829326	9.839346																						[36.87, 36.87]	[9.9, 9.9]	era5.conv._2:33015	era5_2	19430801	19431026	2:33015	0-20500-0-33015	[104, 105, 106, 107]	identified
1	1		EL BATHAN	36.8	9.88	49.0728				33017.0	19430601	19431031		8.0		0-20500-0-33017	WBAN	taburbah	7.0	36.829326	9.839346																						[36.87, 36.87]	[9.9, 9.9]	era5.conv._2:33015	era5_2	19430801	19431026	2:33015	0-20500-0-33015	[104, 105, 106, 107]	identified
2	2		MASSICAULT	36.72	9.93	32.004000000000005				33026.0	19430701	19431130		16.9		0-20500-0-33026	WBAN	taburbah	7.0	36.829326	9.839346																						[36.87, 36.87]	[9.9, 9.9]	era5.conv._2:33015	era5_2	19430801	19431026	2:33015	0-20500-0-33015	[104, 105, 106, 107]	identified
3	3		ARIANA	36.88	10.2	30.1752				33101.0	19430701	19430930		26.8		0-20500-0-33101	WBAN	taburbah	7.0	36.829326	9.839346																						[36.87, 36.87]	[9.9, 9.9]	era5.conv._2:33015	era5_2	19430801	19431026	2:33015	0-20500-0-33015	[104, 105, 106, 107]	identified
0	0		Tunis	36.83	10.23	4				5753.0	-999-999	-999-999		29.8		0-20400-0-5753	CHUAN	taburbah	7.0	36.829326	9.839346		-999																				[36.87, 36.87]	[9.9, 9.9]	era5.conv._2:33015	era5_2	19430801	19431026	2:33015	0-20500-0-33015	[104, 105, 106, 107]	identified
0	0															0-20600-0-nan	SCHROEDER	taburbah	7.0	36.829326	9.839346																						[36.87, 36.87]	[9.9, 9.9]	era5.conv._2:33015	era5_2	19430801	19431026	2:33015	0-20500-0-33015	[104, 105, 106, 107]	identified
0	0															0-20700-0-nan	WMO	taburbah	7.0	36.829326	9.839346																						[36.87, 36.87]	[9.9, 9.9]	era5.conv._2:33015	era5_2	19430801	19431026	2:33015	0-20500-0-33015	[104, 105, 106, 107]	identified
0	0															0-20800-0-nan	AMMA	taburbah	7.0	36.829326	9.839346																						[36.87, 36.87]	[9.9, 9.9]	era5.conv._2:33015	era5_2	19430801	19431026	2:33015	0-20500-0-33015	[104, 105, 106, 107]	identified
0	0															0-20111-0-nan	HARA	taburbah	7.0	36.829326	9.839346																						[36.87, 36.87]	[9.9, 9.9]	era5.conv._2:33015	era5_2	19430801	19431026	2:33015	0-20500-0-33015	[104, 105, 106, 107]	identified
