level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	battle creek	6.3	42.3211111	-85.1797222																						[42.3, 42.3]	[-85.25, -85.25]	era5.conv._2:14801	era5_2	19430617	19450228	2:14801	0-20500-0-14801	[104, 105, 106, 107]	identified
0	0															0-20300-0-nan	IGRA2	battle creek	6.3	42.3211111	-85.1797222																						[42.3, 42.3]	[-85.25, -85.25]	era5.conv._2:14801	era5_2	19430617	19450228	2:14801	0-20500-0-14801	[104, 105, 106, 107]	identified
0	0		BATTLE CK KLG FD ANG	42.3	-85.25	285.2928				14801.0	19421001.0	19450430.0		0.0		0-20500-0-14801	WBAN	battle creek	6.3	42.3211111	-85.1797222																						[42.3, 42.3]	[-85.25, -85.25]	era5.conv._2:14801	era5_2	19430617	19450228	2:14801	0-20500-0-14801	[104, 105, 106, 107]	identified
1	1		BATTLE CK KLG FD ANG	42.3	-85.25	285.2928				14801.0	19510401.0	19510531.0		0.0		0-20500-0-14801	WBAN	battle creek	6.3	42.3211111	-85.1797222																						[42.3, 42.3]	[-85.25, -85.25]	era5.conv._2:14801	era5_2	19430617	19450228	2:14801	0-20500-0-14801	[104, 105, 106, 107]	identified
2	2		BATTLE CK KELLOGG AP	42.31	-85.25	291.3888				14815.0	19980212.0	99991231.0		1.1		0-20500-0-14815	WBAN	battle creek	6.3	42.3211111	-85.1797222																						[42.3, 42.3]	[-85.25, -85.25]	era5.conv._2:14801	era5_2	19430617	19450228	2:14801	0-20500-0-14801	[104, 105, 106, 107]	identified
3	3		BATTLE CK KELLOGG AP	42.3	-85.23	285.2928				14815.0	19450101.0	19480101.0		1.6		0-20500-0-14815	WBAN	battle creek	6.3	42.3211111	-85.1797222																						[42.3, 42.3]	[-85.25, -85.25]	era5.conv._2:14801	era5_2	19430617	19450228	2:14801	0-20500-0-14801	[104, 105, 106, 107]	identified
4	4		BATTLE CK KELLOGG AP	42.3	-85.23	291.3888				14815.0	19961008.0	19980212.0		1.6		0-20500-0-14815	WBAN	battle creek	6.3	42.3211111	-85.1797222																						[42.3, 42.3]	[-85.25, -85.25]	era5.conv._2:14801	era5_2	19430617	19450228	2:14801	0-20500-0-14801	[104, 105, 106, 107]	identified
5	5		BATTLE CK KELLOGG AP	42.3	-85.23	284.3784				14815.0	19370801.0	19410101.0		1.6		0-20500-0-14815	WBAN	battle creek	6.3	42.3211111	-85.1797222																						[42.3, 42.3]	[-85.25, -85.25]	era5.conv._2:14801	era5_2	19430617	19450228	2:14801	0-20500-0-14801	[104, 105, 106, 107]	identified
6	6		BATTLE CK KELLOGG AP	42.3	-85.23	286.2072				14815.0	19410101.0	19430101.0		1.6		0-20500-0-14815	WBAN	battle creek	6.3	42.3211111	-85.1797222																						[42.3, 42.3]	[-85.25, -85.25]	era5.conv._2:14801	era5_2	19430617	19450228	2:14801	0-20500-0-14801	[104, 105, 106, 107]	identified
7	7		BATTLE CK KELLOGG AP	42.3	-85.23	285.2928				14815.0	19430101.0	19450101.0		1.6		0-20500-0-14815	WBAN	battle creek	6.3	42.3211111	-85.1797222																						[42.3, 42.3]	[-85.25, -85.25]	era5.conv._2:14801	era5_2	19430617	19450228	2:14801	0-20500-0-14801	[104, 105, 106, 107]	identified
8	8		BATTLE CK KELLOGG AP	42.3	-85.23	291.3888				14815.0	19811001.0	19811231.0		1.6		0-20500-0-14815	WBAN	battle creek	6.3	42.3211111	-85.1797222																						[42.3, 42.3]	[-85.25, -85.25]	era5.conv._2:14801	era5_2	19430617	19450228	2:14801	0-20500-0-14801	[104, 105, 106, 107]	identified
9	9		BATTLE CREEK CAA AIRPORT	42.3	-85.23	285.2928				14815.0	19480101.0	19590101.0		1.6		0-20500-0-14815	WBAN	battle creek	6.3	42.3211111	-85.1797222																						[42.3, 42.3]	[-85.25, -85.25]	era5.conv._2:14801	era5_2	19430617	19450228	2:14801	0-20500-0-14801	[104, 105, 106, 107]	identified
10	10		BATTLE CREEK CAA AIRPORT	42.3	-85.23	286.8168				14815.0	19590101.0	19600101.0		1.6		0-20500-0-14815	WBAN	battle creek	6.3	42.3211111	-85.1797222																						[42.3, 42.3]	[-85.25, -85.25]	era5.conv._2:14801	era5_2	19430617	19450228	2:14801	0-20500-0-14801	[104, 105, 106, 107]	identified
11	11		BATTLE CREEK CAA AIRPORT	42.3	-85.23	286.8168				14815.0	19600101.0	19600930.0		1.6		0-20500-0-14815	WBAN	battle creek	6.3	42.3211111	-85.1797222																						[42.3, 42.3]	[-85.25, -85.25]	era5.conv._2:14801	era5_2	19430617	19450228	2:14801	0-20500-0-14801	[104, 105, 106, 107]	identified
