level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	muskogee	8.6	35.7477778	-95.3694444																						[35.67, 35.67]	[-95.37, -95.37]	era5.conv._2:13913	era5_2	19440801	19450622	2:13913	0-20300-0-13916	[104, 105, 106, 107]	identified
0	0		MUSKOGEE (HATBOX FIELD/AAF)	35.75	-95.3667	188.1				13916	1929.0	1942.0	True	8.9		0-20300-0-13916	IGRA2	muskogee	8.6	35.7477778	-95.3694444	USW00013916																					[35.67, 35.67]	[-95.37, -95.37]	era5.conv._2:13913	era5_2	19440801	19450622	2:13913	0-20300-0-13916	[104, 105, 106, 107]	identified
0	0		MUSKOGEE AAF	35.67	-95.37	181.05120000000002				13913	19431001.0	19451130.0		0.0		0-20500-0-13913	WBAN	muskogee	8.6	35.7477778	-95.3694444																						[35.67, 35.67]	[-95.37, -95.37]	era5.conv._2:13913	era5_2	19440801	19450622	2:13913	0-20300-0-13916	[104, 105, 106, 107]	identified
1	1		MUSKOGEE AAF	35.67	-95.37	181.05120000000002				13913	19451130.0	19461101.0		0.0		0-20500-0-13913	WBAN	muskogee	8.6	35.7477778	-95.3694444																						[35.67, 35.67]	[-95.37, -95.37]	era5.conv._2:13913	era5_2	19440801	19450622	2:13913	0-20300-0-13916	[104, 105, 106, 107]	identified
2	2		MUSKOGEE AAF	35.67	-95.37	181.05120000000002				13913	19461101.0	19481231.0		0.0		0-20500-0-13913	WBAN	muskogee	8.6	35.7477778	-95.3694444																						[35.67, 35.67]	[-95.37, -95.37]	era5.conv._2:13913	era5_2	19440801	19450622	2:13913	0-20300-0-13916	[104, 105, 106, 107]	identified
3	3		MUSKOGEE DAVIS FIELD	35.67	-95.37	185.928				93953	19460601.0	19760430.0		0.0		0-20500-0-93953	WBAN	muskogee	8.6	35.7477778	-95.3694444																						[35.67, 35.67]	[-95.37, -95.37]	era5.conv._2:13913	era5_2	19440801	19450622	2:13913	0-20300-0-13916	[104, 105, 106, 107]	identified
4	4		MUSKOGEE DAVIS FIELD	35.66	-95.36	185.928				93953	19960712.0	99991231.0		1.4		0-20500-0-93953	WBAN	muskogee	8.6	35.7477778	-95.3694444																						[35.67, 35.67]	[-95.37, -95.37]	era5.conv._2:13913	era5_2	19440801	19450622	2:13913	0-20300-0-13916	[104, 105, 106, 107]	identified
5	5		MUSKOGEE	35.73	-95.37	188.0616				93953	19121201.0	19140101.0		6.7		0-20500-0-93953	WBAN	muskogee	8.6	35.7477778	-95.3694444																						[35.67, 35.67]	[-95.37, -95.37]	era5.conv._2:13913	era5_2	19440801	19450622	2:13913	0-20300-0-13916	[104, 105, 106, 107]	identified
6	6		MUSKOGEE	35.73	-95.37	197.2056				93953	19140101.0	19150101.0		6.7		0-20500-0-93953	WBAN	muskogee	8.6	35.7477778	-95.3694444																						[35.67, 35.67]	[-95.37, -95.37]	era5.conv._2:13913	era5_2	19440801	19450622	2:13913	0-20300-0-13916	[104, 105, 106, 107]	identified
7	7		MUSKOGEE	35.73	-95.37	198.7296				93953	19150101.0	19250531.0		6.7		0-20500-0-93953	WBAN	muskogee	8.6	35.7477778	-95.3694444																						[35.67, 35.67]	[-95.37, -95.37]	era5.conv._2:13913	era5_2	19440801	19450622	2:13913	0-20300-0-13916	[104, 105, 106, 107]	identified
8	8		MSKGE HTBX FLD AAF	35.75	-95.37	188.0616				13916	19260801.0	19341231.0		8.9		0-20500-0-13916	WBAN	muskogee	8.6	35.7477778	-95.3694444																						[35.67, 35.67]	[-95.37, -95.37]	era5.conv._2:13913	era5_2	19440801	19450622	2:13913	0-20300-0-13916	[104, 105, 106, 107]	identified
9	9		MSKGE HTBX FLD AAF	35.75	-95.37	188.0616				13916	19360731.0	19370901.0		8.9		0-20500-0-13916	WBAN	muskogee	8.6	35.7477778	-95.3694444																						[35.67, 35.67]	[-95.37, -95.37]	era5.conv._2:13913	era5_2	19440801	19450622	2:13913	0-20300-0-13916	[104, 105, 106, 107]	identified
10	10		MSKGE HTBX FLD AAF	35.75	-95.37	188.0616				13916	19370901.0	19400101.0		8.9		0-20500-0-13916	WBAN	muskogee	8.6	35.7477778	-95.3694444																						[35.67, 35.67]	[-95.37, -95.37]	era5.conv._2:13913	era5_2	19440801	19450622	2:13913	0-20300-0-13916	[104, 105, 106, 107]	identified
