level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
0	0		EVERETT (PAINE FIELD)	47.9	-122.2833	181.7				24203	1944.0	1944.0	True	0.2		0-20300-0-24203	IGRA2	mukilteo	5.3	47.9447222	-122.3033333	USW00024203																					[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
0	0		EVERETT PAINE AFB	47.9	-122.28	182.88				24203	19411001.0	19450101.0		0.0		0-20500-0-24203	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
1	1		EVERETT SNOHOMISH CO	47.9	-122.28	185.928				24222	19460101.0	19480601.0		0.0		0-20500-0-24222	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
2	2		EVERETT SNOHOMISH CO	47.9	-122.28	182.2704				24222	19440101.0	19460101.0		0.0		0-20500-0-24222	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
3	3		EVERETT SNOHOMISH CO	47.9	-122.28	182.88				24222	19431101.0	19440101.0		0.0		0-20500-0-24222	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
4	4		EVERETT SNOHOMISH CO	47.9	-122.28	182.88				24222	19430101.0	19431101.0		0.0		0-20500-0-24222	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
5	5		EVERETT PAINE AFB	47.9	-122.28	182.2704				24203	19520601.0	19600101.0		0.0		0-20500-0-24203	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
6	6		EVERETT PAINE AFB	47.9	-122.28	182.2704				24203	19450101.0	19451130.0		0.0		0-20500-0-24203	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
7	7		EVERETT CAA AIRPORT	47.9	-122.28	185.928				24222	19480601.0	19520630.0		0.0		0-20500-0-24222	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
8	8		EVERETT SNOHOMISH CO	47.9	-122.28	185.928				24222	19420731.0	19430101.0		0.0		0-20500-0-24222	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
9	9		EVERETT SNOHOMISH CO	47.9	-122.28	185.928				24222	19380101.0	19420731.0		0.0		0-20500-0-24222	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
10	10		EVERETT PAINE AFB	47.9	-122.28	181.96560000000002				24203	19600101.0	19610101.0		0.0		0-20500-0-24203	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
11	11		EVERETT PAINE AFB	47.9	-122.28	181.66080000000002				24203	19610101.0	19670101.0		0.0		0-20500-0-24203	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
12	12		EVERETT SNOHOMISH CO	47.91	-122.28	184.7088				24222	19980924.0	99991231.0		1.1		0-20500-0-24222	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
13	13		EVERETT SNOHOMISH CO	47.92	-122.28	184.7088				24222	19950101.0	19980924.0		2.2		0-20500-0-24222	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
14	14		EVERETT SNOHOMISH CO	47.92	-122.28	197.2056				24222	19760101.0	19811231.0		2.2		0-20500-0-24222	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
15	15		EVERETT SNOHOMISH CO	47.92	-122.28	182.88				24222	19681101.0	19760101.0		2.2		0-20500-0-24222	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
16	16		EVERETT SNOHOMISH CO	47.92	-122.28	184.7088				24222	19930101.0	19950101.0		2.2		0-20500-0-24222	WBAN	mukilteo	5.3	47.9447222	-122.3033333																						[47.9, 47.9]	[-122.28, -122.28]	era5.conv._2:24203	era5_2	19430702	19450620	2:24203	0-20300-0-24203	[104, 105, 106, 107]	identified
