level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	palm bay	9.5	28.0341667	-80.58888890000001																						[27.95, 27.95]	[-80.57, -80.57]	era5.conv._12881	era5_2	19620214	19700527	12881	0-20300-0-12881	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		VALKARIA	27.95	-80.5667	9.1				12881	1962.0	1967.0	True	0.3		0-20300-0-12881	IGRA2	palm bay	9.5	28.0341667	-80.58888890000001	USW00012881																					[27.95, 27.95]	[-80.57, -80.57]	era5.conv._12881	era5_2	19620214	19700527	12881	0-20300-0-12881	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		VALKARIA	27.95	-80.57	9.144				12881	19670731.0	19701231.0		0.0		0-20500-0-12881	WBAN	palm bay	9.5	28.0341667	-80.58888890000001																						[27.95, 27.95]	[-80.57, -80.57]	era5.conv._12881	era5_2	19620214	19700527	12881	0-20300-0-12881	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		VALKARIA	27.95	-80.57	9.144				12881	19620301.0	19670731.0		0.0		0-20500-0-12881	WBAN	palm bay	9.5	28.0341667	-80.58888890000001																						[27.95, 27.95]	[-80.57, -80.57]	era5.conv._12881	era5_2	19620214	19700527	12881	0-20300-0-12881	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	2		VALKARIA	27.95	-80.57	9.144				12881	19620201.0	19620301.0		0.0		0-20500-0-12881	WBAN	palm bay	9.5	28.0341667	-80.58888890000001																						[27.95, 27.95]	[-80.57, -80.57]	era5.conv._12881	era5_2	19620214	19700527	12881	0-20300-0-12881	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
3	3		MELBOURNE (OLD ARPT)	28.08	-80.6	9.144				12838	19281201.0	19310731.0		14.7		0-20500-0-12838	WBAN	palm bay	9.5	28.0341667	-80.58888890000001																						[27.95, 27.95]	[-80.57, -80.57]	era5.conv._12881	era5_2	19620214	19700527	12881	0-20300-0-12881	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
4	4		MELBOURNE WFO	28.1	-80.63	7.9248				12838	19740701.0	19891001.0		17.6		0-20500-0-12838	WBAN	palm bay	9.5	28.0341667	-80.58888890000001																						[27.95, 27.95]	[-80.57, -80.57]	era5.conv._12881	era5_2	19620214	19700527	12881	0-20300-0-12881	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
5	5		MELBOURNE WFO	28.1	-80.63	12.4968				12838	20031103.0	99991231.0		17.6		0-20500-0-12838	WBAN	palm bay	9.5	28.0341667	-80.58888890000001																						[27.95, 27.95]	[-80.57, -80.57]	era5.conv._12881	era5_2	19620214	19700527	12881	0-20300-0-12881	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
6	6		MELBOURNE AIRPORT	28.1	-80.63	7.9248				12838	19390201.0	19430216.0		17.6		0-20500-0-12838	WBAN	palm bay	9.5	28.0341667	-80.58888890000001																						[27.95, 27.95]	[-80.57, -80.57]	era5.conv._12881	era5_2	19620214	19700527	12881	0-20300-0-12881	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
7	7		MELBOURNE WFO	28.1	-80.63	12.4968				12838	20000101.0	20010207.0		17.6		0-20500-0-12838	WBAN	palm bay	9.5	28.0341667	-80.58888890000001																						[27.95, 27.95]	[-80.57, -80.57]	era5.conv._12881	era5_2	19620214	19700527	12881	0-20300-0-12881	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
8	8		MELBOURNE AIRPORT	28.1	-80.63	16.764				12838	19430216.0	19440101.0		17.6		0-20500-0-12838	WBAN	palm bay	9.5	28.0341667	-80.58888890000001																						[27.95, 27.95]	[-80.57, -80.57]	era5.conv._12881	era5_2	19620214	19700527	12881	0-20300-0-12881	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
