level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	big spring	3.0	32.2502778	-101.4783333																						[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		BIG SPRING	32.2333	-101.5	773.0				23041	1931.0	1947.0	True	0.4		0-20300-0-23041	IGRA2	big spring	3.0	32.2502778	-101.4783333	USW00023041																					[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		WEBB AFB	32.23	-101.5	783.9456				23005	19531101.0	19670101.0		0.0		0-20500-0-23005	WBAN	big spring	3.0	32.2502778	-101.4783333		74731.0																				[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		BIG SPRING	32.23	-101.5	783.9456				23041	19531101.0	19531115.0		0.0		0-20500-0-23041	WBAN	big spring	3.0	32.2502778	-101.4783333																						[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		BIG SPRING	32.23	-101.5	783.9456				23041	19500101.0	19531101.0		0.0		0-20500-0-23041	WBAN	big spring	3.0	32.2502778	-101.4783333																						[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		BIG SPRING	32.23	-101.5	772.9728				23041	19460831.0	19500101.0		0.0		0-20500-0-23041	WBAN	big spring	3.0	32.2502778	-101.4783333																						[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		BIG SPRING	32.23	-101.5	772.9728				23041	19460801.0	19460831.0		0.0		0-20500-0-23041	WBAN	big spring	3.0	32.2502778	-101.4783333																						[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
5	5		BIG SPRING	32.23	-101.5	772.9728				23041	19400101.0	19460801.0		0.0		0-20500-0-23041	WBAN	big spring	3.0	32.2502778	-101.4783333																						[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
6	6		BIG SPRING	32.23	-101.5	772.0584				23041	19310301.0	19400101.0		0.0		0-20500-0-23041	WBAN	big spring	3.0	32.2502778	-101.4783333																						[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
7	7		WEBB AFB	32.22	-101.48	790.0416				23005	19420901.0	19441231.0		2.2		0-20500-0-23005	WBAN	big spring	3.0	32.2502778	-101.4783333		74731.0																				[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
8	8		WEBB AFB	32.22	-101.52	783.9456				23005	19670101.0	19750101.0		2.2		0-20500-0-23005	WBAN	big spring	3.0	32.2502778	-101.4783333		74731.0																				[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
9	9		WEBB AFB	32.22	-101.52	783.9456				23005	19750101.0	19770930.0		2.2		0-20500-0-23005	WBAN	big spring	3.0	32.2502778	-101.4783333		74731.0																				[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
10	10		WEBB AFB	32.22	-101.52	780.8976				23005	19771231.0	19800501.0		2.2		0-20500-0-23005	WBAN	big spring	3.0	32.2502778	-101.4783333		74731.0																				[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
11	11		WEBB AFB	32.22	-101.52	780.8976				23005	19800501.0	19800630.0		2.2		0-20500-0-23005	WBAN	big spring	3.0	32.2502778	-101.4783333		74731.0																				[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
12	12		WEBB AFB	32.22	-101.52	780.8976				23005	19800630.0	19950101.0		2.2		0-20500-0-23005	WBAN	big spring	3.0	32.2502778	-101.4783333		74731.0																				[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
13	13		WEBB AFB	32.22	-101.52	780.8976				23005	19771201.0	19771231.0		2.2		0-20500-0-23005	WBAN	big spring	3.0	32.2502778	-101.4783333		74731.0																				[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
14	14		WEBB AFB	32.22	-101.52	780.8976				23005	19950101.0	99991231.0		2.2		0-20500-0-23005	WBAN	big spring	3.0	32.2502778	-101.4783333		74731.0																				[32.23, 32.23]	[-101.5, -101.5]	era5.conv._2:23041	era5_2	19400701	19531113	2:23041	0-20300-0-23041	[38, 85, 104, 105, 106, 107, 117]	identified
