level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-43192	GOA/PANJIM	15.483333333333333	73.81666666666666	64.0	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBSN(ST), RBCN, CLIMAT(C), GOS	15 29 00N	073 49 00E	43192	999	999	True	2.6		OSCAR	0-20000-0-43192	mormugao	4.0	15.4	73.8																						[15.5, 15.43]	[73.82, 73.8]	era5.conv._1:43192	era5_2	19540501	19771231	1:43192	0-20000-0-43192	[38, 85, 104, 105, 106, 107, 117]	identified
1	2	0-20000-0-43196	MORMUGAO	15.416666666666666	73.78333333333333	61.6	Surface land meteorological station (SYNOP), GOS	15 25 00N	073 47 00E	43196	999	999	False	9.4		OSCAR	0-20000-0-43196	mormugao	4.0	15.4	73.8																						[15.5, 15.43]	[73.82, 73.8]	era5.conv._1:43192	era5_2	19540501	19771231	1:43192	0-20000-0-43192	[38, 85, 104, 105, 106, 107, 117]	identified
2	3	0-20000-0-43194	GOA/DABOLIM AIRPORT	15.383333333333333	73.81666666666666	61.6	Surface land meteorological station (SYNOP), GOS	15 23 00N	073 49 00E	43194	999	999	False	13.0		OSCAR	0-20000-0-43194	mormugao	4.0	15.4	73.8																						[15.5, 15.43]	[73.82, 73.8]	era5.conv._1:43192	era5_2	19540501	19771231	1:43192	0-20000-0-43192	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		GOA/PANJIM	15.4833	73.8167	58.4				43192	1954	2021	True	2.6		IGRA2	0-20300-0-43192	mormugao	4.0	15.4	73.8	INM00043192																					[15.5, 15.43]	[73.82, 73.8]	era5.conv._1:43192	era5_2	19540501	19771231	1:43192	0-20000-0-43192	[38, 85, 104, 105, 106, 107, 117]	identified
1	2		GOA/DABOLIM AIRPORT	15.383	73.817	52.0				43194	1956	1975	True	13.1		IGRA2	0-20300-0-43194	mormugao	4.0	15.4	73.8	INM00043194																					[15.5, 15.43]	[73.82, 73.8]	era5.conv._1:43192	era5_2	19540501	19771231	1:43192	0-20000-0-43192	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															WBAN	0-20500-0-nan	mormugao	4.0	15.4	73.8																						[15.5, 15.43]	[73.82, 73.8]	era5.conv._1:43192	era5_2	19540501	19771231	1:43192	0-20000-0-43192	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		Goa/India	15.43	73.82	55				4205	191301	195604		8.0		CHUAN	0-20400-0-4205	mormugao	4.0	15.4	73.8		43192																				[15.5, 15.43]	[73.82, 73.8]	era5.conv._1:43192	era5_2	19540501	19771231	1:43192	0-20000-0-43192	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		Mormugão/India	15.48	73.82	55				5988	195607	195612		3.1		CHUAN	0-20400-0-5988	mormugao	4.0	15.4	73.8		-999																				[15.5, 15.43]	[73.82, 73.8]	era5.conv._1:43192	era5_2	19540501	19771231	1:43192	0-20000-0-43192	[38, 85, 104, 105, 106, 107, 117]	identified
2	3		Mormugão/India	15.38	73.82	48				4208	195606	195712		13.5		CHUAN	0-20400-0-4208	mormugao	4.0	15.4	73.8		-999																				[15.5, 15.43]	[73.82, 73.8]	era5.conv._1:43192	era5_2	19540501	19771231	1:43192	0-20000-0-43192	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		Panaji / Panjim (Altinho - India Meteorological Department), Goa, India	15.492	73.824	-999				43192				2.7		SCHROEDER	0-20600-0-43192	mormugao	4.0	15.4	73.8		43192	1154.0	1969-11-18 00:00:00	2009-05-11 00:00:00																	[15.5, 15.43]	[73.82, 73.8]	era5.conv._1:43192	era5_2	19540501	19771231	1:43192	0-20000-0-43192	[38, 85, 104, 105, 106, 107, 117]	identified
