level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-71731	NORTH BAY A, ONT	46.36361111111111	-79.42277777777778	370.3	Surface land meteorological station (SYNOP), GOS, RBSN(S)	46 21 49N	079 25 22W	71731	999.0	999.0	False	0.7		OSCAR	0-20000-0-71731	north bay	8.1	46.3	-79.45																						[46.37, 46.37]	[-79.42, -79.42]	era5.conv._04705	era5_2	19570901	19580212	04705	0-20000-0-71731	[104, 105, 106, 107, 117]	identified
1	1	0-20000-0-71117	MOBILE UPPER AIR STATION-ONTARIO, ONT	46.26583333333333	-79.41833333333334		Surface land meteorological station (SYNOP), GOS	46 15 57N	079 25 06W	71117	999.0	999.0	False	11.6		OSCAR	0-20000-0-71117	north bay	8.1	46.3	-79.45																						[46.37, 46.37]	[-79.42, -79.42]	era5.conv._04705	era5_2	19570901	19580212	04705	0-20000-0-71731	[104, 105, 106, 107, 117]	identified
0	0															IGRA2	0-20300-0-nan	north bay	8.1	46.3	-79.45																						[46.37, 46.37]	[-79.42, -79.42]	era5.conv._04705	era5_2	19570901	19580212	04705	0-20000-0-71731	[104, 105, 106, 107, 117]	identified
0	0		NORTH BAY	46.37	-79.42	369.1128				4705	19390101.0	99991231.0		0.0		WBAN	0-20500-0-4705	north bay	8.1	46.3	-79.45																						[46.37, 46.37]	[-79.42, -79.42]	era5.conv._04705	era5_2	19570901	19580212	04705	0-20000-0-71731	[104, 105, 106, 107, 117]	identified
0	0															CHUAN	0-20400-0-nan	north bay	8.1	46.3	-79.45																						[46.37, 46.37]	[-79.42, -79.42]	era5.conv._04705	era5_2	19570901	19580212	04705	0-20000-0-71731	[104, 105, 106, 107, 117]	identified
0	0															SCHROEDER	0-20600-0-nan	north bay	8.1	46.3	-79.45																						[46.37, 46.37]	[-79.42, -79.42]	era5.conv._04705	era5_2	19570901	19580212	04705	0-20000-0-71731	[104, 105, 106, 107, 117]	identified
0	0		NORTH BAY                	46.36666666666667	-79.41666666666667	-999.0				72731				0.5		WMO	0-20700-0-72731	north bay	8.1	46.3	-79.45		72731	1258.0																			[46.37, 46.37]	[-79.42, -79.42]	era5.conv._04705	era5_2	19570901	19580212	04705	0-20000-0-71731	[104, 105, 106, 107, 117]	identified
1	1		NORTH BAY AP, ONT.       	46.35	-79.43333333333334	359.0				71731				2.4		WMO	0-20700-0-71731	north bay	8.1	46.3	-79.45		71731	2127.0																			[46.37, 46.37]	[-79.42, -79.42]	era5.conv._04705	era5_2	19570901	19580212	04705	0-20000-0-71731	[104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	north bay	8.1	46.3	-79.45																						[46.37, 46.37]	[-79.42, -79.42]	era5.conv._04705	era5_2	19570901	19580212	04705	0-20000-0-71731	[104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	north bay	8.1	46.3	-79.45																						[46.37, 46.37]	[-79.42, -79.42]	era5.conv._04705	era5_2	19570901	19580212	04705	0-20000-0-71731	[104, 105, 106, 107, 117]	identified
