level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	groton	3.3	41.35	-72.07888890000002																						[41.33, 41.33]	[-72.05, -72.05]	era5.conv._2:14707	era5_2	19431018	19440110	2:14707	0-20300-0-14723	[104, 105, 106, 107]	identified
0	0		FISHERS ISLAND FORT H G WRIGHT	41.2667	-72.0167	14.6				14723	1944.0	1945.0	True	7.6		0-20300-0-14723	IGRA2	groton	3.3	41.35	-72.07888890000002	USW00014723																					[41.33, 41.33]	[-72.05, -72.05]	era5.conv._2:14707	era5_2	19431018	19440110	2:14707	0-20300-0-14723	[104, 105, 106, 107]	identified
0	0		GROTON NEW LONDON AP	41.33	-72.05	4.2672				14707	19421201.0	19440131.0		0.0		0-20500-0-14707	WBAN	groton	3.3	41.35	-72.07888890000002																						[41.33, 41.33]	[-72.05, -72.05]	era5.conv._2:14707	era5_2	19431018	19440110	2:14707	0-20300-0-14723	[104, 105, 106, 107]	identified
1	1		GROTON NEW LONDON AP	41.33	-72.05	4.2672				14707	19891114.0	19950101.0		0.0		0-20500-0-14707	WBAN	groton	3.3	41.35	-72.07888890000002																						[41.33, 41.33]	[-72.05, -72.05]	era5.conv._2:14707	era5_2	19431018	19440110	2:14707	0-20300-0-14723	[104, 105, 106, 107]	identified
2	2		GROTON NEW LONDON AP	41.33	-72.05	3.048				14707	19500601.0	19670101.0		0.0		0-20500-0-14707	WBAN	groton	3.3	41.35	-72.07888890000002																						[41.33, 41.33]	[-72.05, -72.05]	era5.conv._2:14707	era5_2	19431018	19440110	2:14707	0-20300-0-14723	[104, 105, 106, 107]	identified
3	3		GROTON NEW LONDON AP	41.33	-72.05	4.2672				14707	19670101.0	19701201.0		0.0		0-20500-0-14707	WBAN	groton	3.3	41.35	-72.07888890000002																						[41.33, 41.33]	[-72.05, -72.05]	era5.conv._2:14707	era5_2	19431018	19440110	2:14707	0-20300-0-14723	[104, 105, 106, 107]	identified
4	4		GROTON NEW LONDON AP	41.33	-72.05	4.2672				14707	19701201.0	19891114.0		0.0		0-20500-0-14707	WBAN	groton	3.3	41.35	-72.07888890000002																						[41.33, 41.33]	[-72.05, -72.05]	era5.conv._2:14707	era5_2	19431018	19440110	2:14707	0-20300-0-14723	[104, 105, 106, 107]	identified
5	5		GROTON NEW LONDON AP	41.33	-72.05	4.2672				14707	19950101.0	19991208.0		0.0		0-20500-0-14707	WBAN	groton	3.3	41.35	-72.07888890000002																						[41.33, 41.33]	[-72.05, -72.05]	era5.conv._2:14707	era5_2	19431018	19440110	2:14707	0-20300-0-14723	[104, 105, 106, 107]	identified
6	6		GROTON NEW LONDON AP	41.33	-72.05	4.2672				14707	19991208.0	99991231.0		0.0		0-20500-0-14707	WBAN	groton	3.3	41.35	-72.07888890000002																						[41.33, 41.33]	[-72.05, -72.05]	era5.conv._2:14707	era5_2	19431018	19440110	2:14707	0-20300-0-14723	[104, 105, 106, 107]	identified
7	7		FISHERS ISLAND	41.27	-72.02	14.9352				14723	19320701.0	19460131.0		7.1		0-20500-0-14723	WBAN	groton	3.3	41.35	-72.07888890000002																						[41.33, 41.33]	[-72.05, -72.05]	era5.conv._2:14707	era5_2	19431018	19440110	2:14707	0-20300-0-14723	[104, 105, 106, 107]	identified
8	8		WESTERLY STATE AP	41.35	-71.8	24.6888				14794	19811231.0	19930101.0		21.0		0-20500-0-14794	WBAN	groton	3.3	41.35	-72.07888890000002																						[41.33, 41.33]	[-72.05, -72.05]	era5.conv._2:14707	era5_2	19431018	19440110	2:14707	0-20300-0-14723	[104, 105, 106, 107]	identified
