level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	fajardo	39.4	18.327777800000003	-65.6527778																						[18.32, 18.32]	[-65.28, -65.28]	era5.conv._2:11616	era5_2	19400122	19400221	2:11616	0-20500-0-11616	[104, 105, 106, 107]	identified
0	0															0-20300-0-nan	IGRA2	fajardo	39.4	18.327777800000003	-65.6527778																						[18.32, 18.32]	[-65.28, -65.28]	era5.conv._2:11616	era5_2	19400122	19400221	2:11616	0-20500-0-11616	[104, 105, 106, 107]	identified
0	0		CULEBRA NF	18.32	-65.28	6.096				11616.0	19360101.0	19360228.0		0.0		0-20500-0-11616	WBAN	fajardo	39.4	18.327777800000003	-65.6527778																						[18.32, 18.32]	[-65.28, -65.28]	era5.conv._2:11616	era5_2	19400122	19400221	2:11616	0-20500-0-11616	[104, 105, 106, 107]	identified
1	1		CULEBRA NF	18.32	-65.28	6.096				11616.0	19360228.0	19400101.0		0.0		0-20500-0-11616	WBAN	fajardo	39.4	18.327777800000003	-65.6527778																						[18.32, 18.32]	[-65.28, -65.28]	era5.conv._2:11616	era5_2	19400122	19400221	2:11616	0-20500-0-11616	[104, 105, 106, 107]	identified
2	2		CULEBRA NF	18.32	-65.28	6.096				11616.0	19400101.0	19400228.0		0.0		0-20500-0-11616	WBAN	fajardo	39.4	18.327777800000003	-65.6527778																						[18.32, 18.32]	[-65.28, -65.28]	era5.conv._2:11616	era5_2	19400122	19400221	2:11616	0-20500-0-11616	[104, 105, 106, 107]	identified
3	3		VIEQUES ISLAND DZ	18.15	-65.38	37.1856				11649.0	19650401.0	99991231.0		21.6		0-20500-0-11649	WBAN	fajardo	39.4	18.327777800000003	-65.6527778																						[18.32, 18.32]	[-65.28, -65.28]	era5.conv._2:11616	era5_2	19400122	19400221	2:11616	0-20500-0-11616	[104, 105, 106, 107]	identified
4	4		VIEQUES ISLAND NS	18.12	-65.38	2.1336				11639.0	19531001.0	19531130.0		24.5		0-20500-0-11639	WBAN	fajardo	39.4	18.327777800000003	-65.6527778																						[18.32, 18.32]	[-65.28, -65.28]	era5.conv._2:11616	era5_2	19400122	19400221	2:11616	0-20500-0-11616	[104, 105, 106, 107]	identified
5	5		VIEQUES ISLAND AAF	18.12	-65.42	3.048				11638.0	19500201.0	19500331.0		26.6		0-20500-0-11638	WBAN	fajardo	39.4	18.327777800000003	-65.6527778																						[18.32, 18.32]	[-65.28, -65.28]	era5.conv._2:11616	era5_2	19400122	19400221	2:11616	0-20500-0-11616	[104, 105, 106, 107]	identified
0	0															0-20400-0-nan	CHUAN	fajardo	39.4	18.327777800000003	-65.6527778																						[18.32, 18.32]	[-65.28, -65.28]	era5.conv._2:11616	era5_2	19400122	19400221	2:11616	0-20500-0-11616	[104, 105, 106, 107]	identified
0	0															0-20600-0-nan	SCHROEDER	fajardo	39.4	18.327777800000003	-65.6527778																						[18.32, 18.32]	[-65.28, -65.28]	era5.conv._2:11616	era5_2	19400122	19400221	2:11616	0-20500-0-11616	[104, 105, 106, 107]	identified
0	0															0-20700-0-nan	WMO	fajardo	39.4	18.327777800000003	-65.6527778																						[18.32, 18.32]	[-65.28, -65.28]	era5.conv._2:11616	era5_2	19400122	19400221	2:11616	0-20500-0-11616	[104, 105, 106, 107]	identified
0	0															0-20800-0-nan	AMMA	fajardo	39.4	18.327777800000003	-65.6527778																						[18.32, 18.32]	[-65.28, -65.28]	era5.conv._2:11616	era5_2	19400122	19400221	2:11616	0-20500-0-11616	[104, 105, 106, 107]	identified
0	0															0-20111-0-nan	HARA	fajardo	39.4	18.327777800000003	-65.6527778																						[18.32, 18.32]	[-65.28, -65.28]	era5.conv._2:11616	era5_2	19400122	19400221	2:11616	0-20500-0-11616	[104, 105, 106, 107]	identified
