level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	patterson	8.0	37.4716667	-121.1286111																						[37.42, 37.4]	[-121.1, -121.13]	era5.conv._2:23240	era5_2	19440117	19460531	2:23240	0-20500-0-23240	[104, 105, 106, 107]	identified
0	0															0-20300-0-nan	IGRA2	patterson	8.0	37.4716667	-121.1286111																						[37.42, 37.4]	[-121.1, -121.13]	era5.conv._2:23240	era5_2	19440117	19460531	2:23240	0-20500-0-23240	[104, 105, 106, 107]	identified
0	0		CROWS LANDING	37.42	-121.1	47.8536				23240.0	19450101.0	19460531.0		0.0		0-20500-0-23240	WBAN	patterson	8.0	37.4716667	-121.1286111																						[37.42, 37.4]	[-121.1, -121.13]	era5.conv._2:23240	era5_2	19440117	19460531	2:23240	0-20500-0-23240	[104, 105, 106, 107]	identified
1	1		CROWS LANDING	37.4	-121.13	49.9872				23240.0	19690101.0	19811231.0		3.5		0-20500-0-23240	WBAN	patterson	8.0	37.4716667	-121.1286111																						[37.42, 37.4]	[-121.1, -121.13]	era5.conv._2:23240	era5_2	19440117	19460531	2:23240	0-20500-0-23240	[104, 105, 106, 107]	identified
2	2		CROWS LANDING	37.4	-121.13	47.8536				23240.0	19440101.0	19450101.0		3.5		0-20500-0-23240	WBAN	patterson	8.0	37.4716667	-121.1286111																						[37.42, 37.4]	[-121.1, -121.13]	era5.conv._2:23240	era5_2	19440117	19460531	2:23240	0-20500-0-23240	[104, 105, 106, 107]	identified
3	3		CROWS LANDING	37.4	-121.13	49.9872				23240.0	19640701.0	19690101.0		3.5		0-20500-0-23240	WBAN	patterson	8.0	37.4716667	-121.1286111																						[37.42, 37.4]	[-121.1, -121.13]	era5.conv._2:23240	era5_2	19440117	19460531	2:23240	0-20500-0-23240	[104, 105, 106, 107]	identified
4	4		CROWS LANDING	37.4	-121.13	49.9872				23240.0	19811231.0	19950101.0		3.5		0-20500-0-23240	WBAN	patterson	8.0	37.4716667	-121.1286111																						[37.42, 37.4]	[-121.1, -121.13]	era5.conv._2:23240	era5_2	19440117	19460531	2:23240	0-20500-0-23240	[104, 105, 106, 107]	identified
5	5		CROWS LANDING	37.4	-121.13	49.9872				23240.0	19950101.0	99991231.0		3.5		0-20500-0-23240	WBAN	patterson	8.0	37.4716667	-121.1286111																						[37.42, 37.4]	[-121.1, -121.13]	era5.conv._2:23240	era5_2	19440117	19460531	2:23240	0-20500-0-23240	[104, 105, 106, 107]	identified
6	6		MODESTO CITY-COUNTY AP	37.63	-120.98	34.1376				23258.0	19280501.0	19290630.0		25.6		0-20500-0-23258	WBAN	patterson	8.0	37.4716667	-121.1286111																						[37.42, 37.4]	[-121.1, -121.13]	era5.conv._2:23240	era5_2	19440117	19460531	2:23240	0-20500-0-23240	[104, 105, 106, 107]	identified
7	7		MODESTO CITY-COUNTY AP	37.62	-120.95	29.5656				23258.0	19991101.0	20011108.0		25.9		0-20500-0-23258	WBAN	patterson	8.0	37.4716667	-121.1286111																						[37.42, 37.4]	[-121.1, -121.13]	era5.conv._2:23240	era5_2	19440117	19460531	2:23240	0-20500-0-23240	[104, 105, 106, 107]	identified
8	8		MODESTO AP	37.62	-120.95	29.5656				23258.0	20011108.0	99991231.0		25.9		0-20500-0-23258	WBAN	patterson	8.0	37.4716667	-121.1286111																						[37.42, 37.4]	[-121.1, -121.13]	era5.conv._2:23240	era5_2	19440117	19460531	2:23240	0-20500-0-23240	[104, 105, 106, 107]	identified
9	9		MODESTO CITY-COUNTY AP	37.63	-120.97	28.956000000000003				23258.0	19520101.0	19650101.0		26.0		0-20500-0-23258	WBAN	patterson	8.0	37.4716667	-121.1286111																						[37.42, 37.4]	[-121.1, -121.13]	era5.conv._2:23240	era5_2	19440117	19460531	2:23240	0-20500-0-23240	[104, 105, 106, 107]	identified
10	10		MODESTO CITY-COUNTY AP	37.63	-120.97	28.956000000000003				23258.0	19501231.0	19520101.0		26.0		0-20500-0-23258	WBAN	patterson	8.0	37.4716667	-121.1286111																						[37.42, 37.4]	[-121.1, -121.13]	era5.conv._2:23240	era5_2	19440117	19460531	2:23240	0-20500-0-23240	[104, 105, 106, 107]	identified
11	11		MODESTO CITY-COUNTY AP	37.63	-120.97	28.956000000000003				23258.0	19420731.0	19460801.0		26.0		0-20500-0-23258	WBAN	patterson	8.0	37.4716667	-121.1286111																						[37.42, 37.4]	[-121.1, -121.13]	era5.conv._2:23240	era5_2	19440117	19460531	2:23240	0-20500-0-23240	[104, 105, 106, 107]	identified
12	12		MODESTO CITY-COUNTY AP	37.63	-120.97	28.956000000000003				23258.0	19390301.0	19420731.0		26.0		0-20500-0-23258	WBAN	patterson	8.0	37.4716667	-121.1286111																						[37.42, 37.4]	[-121.1, -121.13]	era5.conv._2:23240	era5_2	19440117	19460531	2:23240	0-20500-0-23240	[104, 105, 106, 107]	identified
