level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
2	2		TULSA JONES JR AP	36.04	-95.98	194.4624				53908	19970904	99991231		9.8		WBAN	0-20500-0-53908	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
3	3		BROKEN ARROW 2 SW	36.03	-95.82	210.0072				3955	19690101	19750721		10.6		WBAN	0-20500-0-3955	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
4	4		TULSA JONES JR AP	36.03	-95.98	190.1952				53908	19651001	19690101		10.6		WBAN	0-20500-0-53908	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
5	5		TULSA JONES JR AP	36.03	-95.98	190.5				53908	19690101	19811231		10.6		WBAN	0-20500-0-53908	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
6	6		TULSA JONES JR AP	36.03	-95.98	190.5				53908	19811231	19930101		10.6		WBAN	0-20500-0-53908	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
7	7		TULSA JONES JR AP	36.03	-95.98	194.4624				53908	19930101	19950101		10.6		WBAN	0-20500-0-53908	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
8	8		TULSA JONES JR AP	36.03	-95.98	194.4624				53908	19950101	19970904		10.6		WBAN	0-20500-0-53908	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
9	9		TULSA WSO AP	36.2	-95.89	203.6064				13968	19950101	19960226		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444		72356.0																				inconsistentCoordinates
10	10		TULSA WSO AP	36.2	-95.89	203.6064				13968	19921001	19950101		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444		72356.0																				inconsistentCoordinates
11	11		TULSA INTL AIRPORT	36.2	-95.89	203.6064				13968	19960226	99991231		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444		72356.0																				inconsistentCoordinates
12	12		TULSA INTL AP	36.2	-95.9	206.0448				13968	19300301	19300306		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
13	13		TULSA WB AIRPORT	36.2	-95.9	206.0448				13968	19340101	19390101		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
14	14		TULSA WB AIRPORT	36.2	-95.9	206.0448				13968	19390101	19460801		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
15	15		TULSA WB AIRPORT	36.2	-95.9	206.0448				13968	19300307	19340101		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
16	16		TULSA WB AIRPORT	36.2	-95.9	203.9112				13968	19700101	19701003		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444		72356.0																				inconsistentCoordinates
17	17		TULSA WSO AP	36.2	-95.9	203.6064				13968	19880201	19921001		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444		72356.0																				inconsistentCoordinates
18	18		TULSA WSO AIRPORT	36.2	-95.9	203.6064				13968	19820101	19880201		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444		72356.0																				inconsistentCoordinates
19	19		TULSA WB AIRPORT	36.2	-95.9	206.0448				13968	19460801	19460831		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
20	20		TULSA WB AIRPORT	36.2	-95.9	206.0448				13968	19460831	19551231		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
21	21		TULSA WB AIRPORT	36.2	-95.9	206.9592				13968	19631112	19690101		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
22	22		TULSA WB AIRPORT	36.2	-95.9	206.9592				13968	19690101	19700101		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
23	23		TULSA WB AIRPORT	36.2	-95.9	206.9592				13968	19560101	19631112		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
24	24		TULSA WSO AIRPORT	36.2	-95.9	203.9112				13968	19701003	19730101		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444		72356.0																				inconsistentCoordinates
25	25		TULSA WSO AIRPORT	36.2	-95.9	203.9112				13968	19730101	19820101		11.1		WBAN	0-20500-0-13968	owasso	8.7	36.2694444	-95.8544444		72356.0																				inconsistentCoordinates
26	26		BROKEN ARROW 2 SW	36.05	-95.78	235.0008				3955	19470701	19660301		12.2		WBAN	0-20500-0-3955	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
27	27		BROKEN ARROW 2 SE	36.03	-95.77	213.9696				3955	19660301	19680101		14.1		WBAN	0-20500-0-3955	owasso	8.7	36.2694444	-95.8544444																						inconsistentCoordinates
0	0		TULSA/WSO AP             	36.2	-95.9	-999.0				72356				11.1		WMO	0-20700-0-72356	owasso	8.7	36.2694444	-95.8544444		72356	2982.0																			inconsistentCoordinates
