level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	brentwood	1.3	37.9319444	-121.6947222																						[37.93, 37.93]	[-121.68, -121.68]	era5.conv._6:110111	era5_2	19720619	19720623	6:110111	0-20500-0-23299	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20300-0-nan	IGRA2	brentwood	1.3	37.9319444	-121.6947222																						[37.93, 37.93]	[-121.68, -121.68]	era5.conv._6:110111	era5_2	19720619	19720623	6:110111	0-20500-0-23299	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		TRACY	37.77	-121.53	20.1168				23299.0	19280501.0	19390331.0		22.1		0-20500-0-23299	WBAN	brentwood	1.3	37.9319444	-121.6947222																						[37.93, 37.93]	[-121.68, -121.68]	era5.conv._6:110111	era5_2	19720619	19720623	6:110111	0-20500-0-23299	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		LIVERMORE MUNICIPAL AP	37.7	-121.8	138.0744				23285.0	19280601.0	19440228.0		27.6		0-20500-0-23285	WBAN	brentwood	1.3	37.9319444	-121.6947222																						[37.93, 37.93]	[-121.68, -121.68]	era5.conv._6:110111	era5_2	19720619	19720623	6:110111	0-20500-0-23299	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		LIVERMORE NAS	37.68	-121.7	196.9008				23242.0	19430801.0	19460831.0		27.8		0-20500-0-23242	WBAN	brentwood	1.3	37.9319444	-121.6947222																						[37.93, 37.93]	[-121.68, -121.68]	era5.conv._6:110111	era5_2	19720619	19720623	6:110111	0-20500-0-23299	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		LIVERMORE MUNICIPAL AP	37.7	-121.81	121.0056				23285.0	19980331.0	99991231.0		28.0		0-20500-0-23285	WBAN	brentwood	1.3	37.9319444	-121.6947222																						[37.93, 37.93]	[-121.68, -121.68]	era5.conv._6:110111	era5_2	19720619	19720623	6:110111	0-20500-0-23299	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		LIVERMORE MUNICIPAL AP	37.7	-121.82	121.0056				23285.0	19730401.0	19950101.0		28.3		0-20500-0-23285	WBAN	brentwood	1.3	37.9319444	-121.6947222																						[37.93, 37.93]	[-121.68, -121.68]	era5.conv._6:110111	era5_2	19720619	19720623	6:110111	0-20500-0-23299	[38, 85, 104, 105, 106, 107, 117]	identified
5	5		LIVERMORE MUNICIPAL AP	37.7	-121.82	121.0056				23285.0	19950101.0	19980331.0		28.3		0-20500-0-23285	WBAN	brentwood	1.3	37.9319444	-121.6947222																						[37.93, 37.93]	[-121.68, -121.68]	era5.conv._6:110111	era5_2	19720619	19720623	6:110111	0-20500-0-23299	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20400-0-nan	CHUAN	brentwood	1.3	37.9319444	-121.6947222																						[37.93, 37.93]	[-121.68, -121.68]	era5.conv._6:110111	era5_2	19720619	19720623	6:110111	0-20500-0-23299	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		(made up station ID) KLVK Livermore AP, CA CCOS wind profiler	37.7	-121.82	-999.0				74962.0				28.3		0-20600-0-74962	SCHROEDER	brentwood	1.3	37.9319444	-121.6947222		74962.0	3244.0	2000-07-14 00:00:00	2000-07-14 00:00:00																	[37.93, 37.93]	[-121.68, -121.68]	era5.conv._6:110111	era5_2	19720619	19720623	6:110111	0-20500-0-23299	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20700-0-nan	WMO	brentwood	1.3	37.9319444	-121.6947222																						[37.93, 37.93]	[-121.68, -121.68]	era5.conv._6:110111	era5_2	19720619	19720623	6:110111	0-20500-0-23299	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20800-0-nan	AMMA	brentwood	1.3	37.9319444	-121.6947222																						[37.93, 37.93]	[-121.68, -121.68]	era5.conv._6:110111	era5_2	19720619	19720623	6:110111	0-20500-0-23299	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20111-0-nan	HARA	brentwood	1.3	37.9319444	-121.6947222																						[37.93, 37.93]	[-121.68, -121.68]	era5.conv._6:110111	era5_2	19720619	19720623	6:110111	0-20500-0-23299	[38, 85, 104, 105, 106, 107, 117]	identified
