level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	golden	87.6	39.7555556	-105.22055559999998																						[39.43, 39.43]	[-106.15, -106.15]	era5.conv._2:93036	era5_2	19490126	19540326	2:93036	0-20500-0-93036	[104, 105, 106, 107]	identified
0	0															0-20300-0-nan	IGRA2	golden	87.6	39.7555556	-105.22055559999998																						[39.43, 39.43]	[-106.15, -106.15]	era5.conv._2:93036	era5_2	19490126	19540326	2:93036	0-20500-0-93036	[104, 105, 106, 107]	identified
0	0		CAMP HALE AAF	39.43	-106.15	2816.0472				93036.0	19540101.0	19540331.0		0.0		0-20500-0-93036	WBAN	golden	87.6	39.7555556	-105.22055559999998																						[39.43, 39.43]	[-106.15, -106.15]	era5.conv._2:93036	era5_2	19490126	19540326	2:93036	0-20500-0-93036	[104, 105, 106, 107]	identified
1	1		CAMP HALE AAF	39.43	-106.15	2816.0472				93036.0	19490331.0	19540101.0		0.0		0-20500-0-93036	WBAN	golden	87.6	39.7555556	-105.22055559999998																						[39.43, 39.43]	[-106.15, -106.15]	era5.conv._2:93036	era5_2	19490126	19540326	2:93036	0-20500-0-93036	[104, 105, 106, 107]	identified
2	2		CAMP HALE AAF	39.43	-106.15	2816.0472				93036.0	19480101.0	19490331.0		0.0		0-20500-0-93036	WBAN	golden	87.6	39.7555556	-105.22055559999998																						[39.43, 39.43]	[-106.15, -106.15]	era5.conv._2:93036	era5_2	19490126	19540326	2:93036	0-20500-0-93036	[104, 105, 106, 107]	identified
3	3		RED CLIFF PASS	39.47	-106.15	3680.1552				3038.0	10101.0	99991231.0		4.4		0-20500-0-3038	WBAN	golden	87.6	39.7555556	-105.22055559999998																						[39.43, 39.43]	[-106.15, -106.15]	era5.conv._2:93036	era5_2	19490126	19540326	2:93036	0-20500-0-93036	[104, 105, 106, 107]	identified
4	4		LEADVILLE	39.25	-106.3	3123.5904				93009.0	19150101.0	19341114.0		23.8		0-20500-0-93009	WBAN	golden	87.6	39.7555556	-105.22055559999998																						[39.43, 39.43]	[-106.15, -106.15]	era5.conv._2:93036	era5_2	19490126	19540326	2:93036	0-20500-0-93036	[104, 105, 106, 107]	identified
5	5		LEADVILLE	39.25	-106.3	3123.5904				93009.0	19080101.0	19150101.0		23.8		0-20500-0-93009	WBAN	golden	87.6	39.7555556	-105.22055559999998																						[39.43, 39.43]	[-106.15, -106.15]	era5.conv._2:93036	era5_2	19490126	19540326	2:93036	0-20500-0-93036	[104, 105, 106, 107]	identified
6	6		LEADVILLE	39.25	-106.3	3096.1584000000003				93009.0	19650520.0	19711105.0		23.8		0-20500-0-93009	WBAN	golden	87.6	39.7555556	-105.22055559999998																						[39.43, 39.43]	[-106.15, -106.15]	era5.conv._2:93036	era5_2	19490126	19540326	2:93036	0-20500-0-93036	[104, 105, 106, 107]	identified
7	7		LEADVILLE	39.25	-106.3	3095.244				93009.0	19341114.0	19390101.0		23.8		0-20500-0-93009	WBAN	golden	87.6	39.7555556	-105.22055559999998																						[39.43, 39.43]	[-106.15, -106.15]	era5.conv._2:93036	era5_2	19490126	19540326	2:93036	0-20500-0-93036	[104, 105, 106, 107]	identified
