level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	pueblo	98.1	38.2544444	-104.6086111																						[38.05, 38.05]	[-103.52, -103.52]	era5.conv._2:23014	era5_2	19520719	19520926	2:23014	0-20300-0-03522	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		LA JUNTA	38.05	-103.52	1278.0				03522	1952.0	1952.0	True	0.0		0-20300-0-03522	IGRA2	pueblo	98.1	38.2544444	-104.6086111	USXUAC03522																					[38.05, 38.05]	[-103.52, -103.52]	era5.conv._2:23014	era5_2	19520719	19520926	2:23014	0-20300-0-03522	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		LA JUNTA AAF	38.05	-103.52	1278.9408				23014	19421101.0	19450630.0		0.0		0-20500-0-23014	WBAN	pueblo	98.1	38.2544444	-104.6086111																						[38.05, 38.05]	[-103.52, -103.52]	era5.conv._2:23014	era5_2	19520719	19520926	2:23014	0-20300-0-03522	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		LA JUNTA 4 NNE	38.05	-103.52	1291.7424				23067	19880921.0	19950101.0		0.0		0-20500-0-23067	WBAN	pueblo	98.1	38.2544444	-104.6086111																						[38.05, 38.05]	[-103.52, -103.52]	era5.conv._2:23014	era5_2	19520719	19520926	2:23014	0-20300-0-03522	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		LA JUNTA 4 NNE	38.05	-103.52	1291.7424				23067	19950101.0	19960206.0		0.0		0-20500-0-23067	WBAN	pueblo	98.1	38.2544444	-104.6086111																						[38.05, 38.05]	[-103.52, -103.52]	era5.conv._2:23014	era5_2	19520719	19520926	2:23014	0-20300-0-03522	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		LA JUNTA FAA AIRPORT	38.05	-103.52	1278.9408				23067	19471101.0	19471130.0		0.0		0-20500-0-23067	WBAN	pueblo	98.1	38.2544444	-104.6086111																						[38.05, 38.05]	[-103.52, -103.52]	era5.conv._2:23014	era5_2	19520719	19520926	2:23014	0-20300-0-03522	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		LA JUNTA FAA AIRPORT	38.05	-103.52	1278.9408				23067	19471130.0	19480527.0		0.0		0-20500-0-23067	WBAN	pueblo	98.1	38.2544444	-104.6086111																						[38.05, 38.05]	[-103.52, -103.52]	era5.conv._2:23014	era5_2	19520719	19520926	2:23014	0-20300-0-03522	[38, 85, 104, 105, 106, 107, 117]	identified
5	5		LA JUNTA FAA AIRPORT	38.05	-103.52	1291.7424				23067	19600101.0	19811231.0		0.0		0-20500-0-23067	WBAN	pueblo	98.1	38.2544444	-104.6086111																						[38.05, 38.05]	[-103.52, -103.52]	era5.conv._2:23014	era5_2	19520719	19520926	2:23014	0-20300-0-03522	[38, 85, 104, 105, 106, 107, 117]	identified
6	6		LA JUNTA FAA AIRPORT	38.05	-103.52	1291.7424				23067	19820101.0	19870916.0		0.0		0-20500-0-23067	WBAN	pueblo	98.1	38.2544444	-104.6086111																						[38.05, 38.05]	[-103.52, -103.52]	era5.conv._2:23014	era5_2	19520719	19520926	2:23014	0-20300-0-03522	[38, 85, 104, 105, 106, 107, 117]	identified
7	7		LA JUNTA FAA AIRPORT	38.05	-103.52	1291.7424				23067	19480527.0	19600101.0		0.0		0-20500-0-23067	WBAN	pueblo	98.1	38.2544444	-104.6086111																						[38.05, 38.05]	[-103.52, -103.52]	era5.conv._2:23014	era5_2	19520719	19520926	2:23014	0-20300-0-03522	[38, 85, 104, 105, 106, 107, 117]	identified
8	8		LA JUNTA MUNICIPAL AP	38.05	-103.52	1278.9408				23067	19410101.0	19471101.0		0.0		0-20500-0-23067	WBAN	pueblo	98.1	38.2544444	-104.6086111																						[38.05, 38.05]	[-103.52, -103.52]	era5.conv._2:23014	era5_2	19520719	19520926	2:23014	0-20300-0-03522	[38, 85, 104, 105, 106, 107, 117]	identified
