level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	savannah	7.6	32.0833333	-81.1																						[32.02, 32.02]	[-80.87, -81.13]	era5.conv._2:13824	era5_2	19410101	19520423	2:13824	0-20300-0-13824	[104, 105, 106, 107]	identified
0	0		SAVANNAH HUNTER AFB	32.0167	-81.1333	18.3				13824	1941.0	1944.0	True	24.9		0-20300-0-13824	IGRA2	savannah	7.6	32.0833333	-81.1	USW00013824																					[32.02, 32.02]	[-80.87, -81.13]	era5.conv._2:13824	era5_2	19410101	19520423	2:13824	0-20300-0-13824	[104, 105, 106, 107]	identified
0	0		SAVANNAH LIGHTSHIP	31.95	-80.67	4.8768				53880	19360701.0	19421231.0		20.4		0-20500-0-53880	WBAN	savannah	7.6	32.0833333	-81.1																						[32.02, 32.02]	[-80.87, -81.13]	era5.conv._2:13824	era5_2	19410101	19520423	2:13824	0-20300-0-13824	[104, 105, 106, 107]	identified
1	1		SAVANNAH LIGHTSHIP	31.95	-80.67	4.8768				53880	19470501.0	19641210.0		20.4		0-20500-0-53880	WBAN	savannah	7.6	32.0833333	-81.1																						[32.02, 32.02]	[-80.87, -81.13]	era5.conv._2:13824	era5_2	19410101	19520423	2:13824	0-20300-0-13824	[104, 105, 106, 107]	identified
2	2		SAVANNAH LIGHTSHIP	31.95	-80.67	4.8768				53880	19421231.0	19470501.0		20.4		0-20500-0-53880	WBAN	savannah	7.6	32.0833333	-81.1																						[32.02, 32.02]	[-80.87, -81.13]	era5.conv._2:13824	era5_2	19410101	19520423	2:13824	0-20300-0-13824	[104, 105, 106, 107]	identified
3	3		SAVANNAH WBO	32.08	-81.08	24.9936				93860	18880601.0	18910101.0		20.9		0-20500-0-93860	WBAN	savannah	7.6	32.0833333	-81.1																						[32.02, 32.02]	[-80.87, -81.13]	era5.conv._2:13824	era5_2	19410101	19520423	2:13824	0-20300-0-13824	[104, 105, 106, 107]	identified
4	4		SAVANNAH WBO	32.08	-81.08	24.9936				93860	18910101.0	18910701.0		20.9		0-20500-0-93860	WBAN	savannah	7.6	32.0833333	-81.1																						[32.02, 32.02]	[-80.87, -81.13]	era5.conv._2:13824	era5_2	19410101	19520423	2:13824	0-20300-0-13824	[104, 105, 106, 107]	identified
5	5		SAVANNAH WBO	32.08	-81.08	24.9936				93860	18910701.0	18930101.0		20.9		0-20500-0-93860	WBAN	savannah	7.6	32.0833333	-81.1																						[32.02, 32.02]	[-80.87, -81.13]	era5.conv._2:13824	era5_2	19410101	19520423	2:13824	0-20300-0-13824	[104, 105, 106, 107]	identified
6	6		SAVANNAH WBO	32.08	-81.08	28.041600000000003				93860	18930101.0	18970101.0		20.9		0-20500-0-93860	WBAN	savannah	7.6	32.0833333	-81.1																						[32.02, 32.02]	[-80.87, -81.13]	era5.conv._2:13824	era5_2	19410101	19520423	2:13824	0-20300-0-13824	[104, 105, 106, 107]	identified
7	7		SAVANNAH WBO	32.08	-81.08	24.9936				93860	18970101.0	19000101.0		20.9		0-20500-0-93860	WBAN	savannah	7.6	32.0833333	-81.1																						[32.02, 32.02]	[-80.87, -81.13]	era5.conv._2:13824	era5_2	19410101	19520423	2:13824	0-20300-0-13824	[104, 105, 106, 107]	identified
