level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	fort morgan	55.5	40.2502778	-103.7994444																						[40.12, 40.12]	[-103.17, -103.17]	era5.conv._2:94005	era5_2	19520716	19520926	2:94005	0-20300-0-03671	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		AKRON	40.12	-103.17	1399.0				03671	1952.0	1952.0	True	0.0		0-20300-0-03671	IGRA2	fort morgan	55.5	40.2502778	-103.7994444	USXUAC03671																					[40.12, 40.12]	[-103.17, -103.17]	era5.conv._2:94005	era5_2	19520716	19520926	2:94005	0-20300-0-03671	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		AKRON DET R2	40.12	-103.17	9998.964				94005	19520701.0	19520930.0		0.0		0-20500-0-94005	WBAN	fort morgan	55.5	40.2502778	-103.7994444																						[40.12, 40.12]	[-103.17, -103.17]	era5.conv._2:94005	era5_2	19520716	19520926	2:94005	0-20300-0-03671	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		AKRON CAA AIRPORT	40.12	-103.17	1399.0320000000002				24015	19500101.0	19590101.0		0.0		0-20500-0-24015	WBAN	fort morgan	55.5	40.2502778	-103.7994444																						[40.12, 40.12]	[-103.17, -103.17]	era5.conv._2:94005	era5_2	19520716	19520926	2:94005	0-20300-0-03671	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		AKRON WASHINGTON CO	40.12	-103.17	1398.1176				24015	19390101.0	19471201.0		0.0		0-20500-0-24015	WBAN	fort morgan	55.5	40.2502778	-103.7994444																						[40.12, 40.12]	[-103.17, -103.17]	era5.conv._2:94005	era5_2	19520716	19520926	2:94005	0-20300-0-03671	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		AKRON CAA AIRPORT	40.12	-103.17	1398.1176				24015	19471201.0	19471231.0		0.0		0-20500-0-24015	WBAN	fort morgan	55.5	40.2502778	-103.7994444																						[40.12, 40.12]	[-103.17, -103.17]	era5.conv._2:94005	era5_2	19520716	19520926	2:94005	0-20300-0-03671	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		AKRON CAA AIRPORT	40.12	-103.17	1398.1176				24015	19471231.0	19500101.0		0.0		0-20500-0-24015	WBAN	fort morgan	55.5	40.2502778	-103.7994444																						[40.12, 40.12]	[-103.17, -103.17]	era5.conv._2:94005	era5_2	19520716	19520926	2:94005	0-20300-0-03671	[38, 85, 104, 105, 106, 107, 117]	identified
5	5		AKRON WASHINGTON CO	40.12	-103.17	1399.0320000000002				24015	19590101.0	19591231.0		0.0		0-20500-0-24015	WBAN	fort morgan	55.5	40.2502778	-103.7994444																						[40.12, 40.12]	[-103.17, -103.17]	era5.conv._2:94005	era5_2	19520716	19520926	2:94005	0-20300-0-03671	[38, 85, 104, 105, 106, 107, 117]	identified
6	6		AKRON WASHINGTON CO	40.1	-103.13	1417.0152				24015	19370501.0	19381231.0		4.1		0-20500-0-24015	WBAN	fort morgan	55.5	40.2502778	-103.7994444																						[40.12, 40.12]	[-103.17, -103.17]	era5.conv._2:94005	era5_2	19520716	19520926	2:94005	0-20300-0-03671	[38, 85, 104, 105, 106, 107, 117]	identified
7	7		AKRON 1 N	40.17	-103.22	1420.9776000000002				24015	19950101.0	19960206.0		7.0		0-20500-0-24015	WBAN	fort morgan	55.5	40.2502778	-103.7994444																						[40.12, 40.12]	[-103.17, -103.17]	era5.conv._2:94005	era5_2	19520716	19520926	2:94005	0-20300-0-03671	[38, 85, 104, 105, 106, 107, 117]	identified
