level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	chalmette	87.1	29.9425	-89.9633333																						[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		BOOTHVILLE WSCMO CIT	29.3333	-89.4	0.0				72232	1950.0	1988.0	True	0.4		0-20300-0-72232	IGRA2	chalmette	87.1	29.9425	-89.9633333	USM00072232																					[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		BOOTHVILLE WSCMO CITY	29.33	-89.4	0.9144000000000001				12884	19650201.0	19650831.0		0.0		0-20500-0-12884	WBAN	chalmette	87.1	29.9425	-89.9633333																						[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		BOOTHVILLE WSCMO CITY	29.33	-89.4	0.9144000000000001				12884	19650831.0	19660101.0		0.0		0-20500-0-12884	WBAN	chalmette	87.1	29.9425	-89.9633333																						[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		BOOTHVILLE WSCMO CITY	29.33	-89.4	0.0				12884	19840101.0	19880430.0		0.0		0-20500-0-12884	WBAN	chalmette	87.1	29.9425	-89.9633333		72232.0																				[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		BOOTHVILLE WSCMO CITY	29.33	-89.4	0.0				12884	19820101.0	19840101.0		0.0		0-20500-0-12884	WBAN	chalmette	87.1	29.9425	-89.9633333		72232.0																				[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		BOOTHVILLE WSCMO CITY	29.33	-89.4	3.9624				12884	19800101.0	19811231.0		0.0		0-20500-0-12884	WBAN	chalmette	87.1	29.9425	-89.9633333		72232.0																				[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
5	5		BOOTHVILLE WSCMO CITY	29.33	-89.4	3.9624				12884	19710101.0	19800101.0		0.0		0-20500-0-12884	WBAN	chalmette	87.1	29.9425	-89.9633333		72232.0																				[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
6	6		BOOTHVILLE WSCMO CITY	29.33	-89.4	3.9624				12884	19670101.0	19690101.0		0.0		0-20500-0-12884	WBAN	chalmette	87.1	29.9425	-89.9633333		72232.0																				[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
7	7		BOOTHVILLE WSCMO CITY	29.33	-89.4	3.9624				12884	19690101.0	19710101.0		0.0		0-20500-0-12884	WBAN	chalmette	87.1	29.9425	-89.9633333		72232.0																				[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
8	8		BOOTHVILLE WSCMO CITY	29.33	-89.4	0.9144000000000001				12884	19660101.0	19670101.0		0.0		0-20500-0-12884	WBAN	chalmette	87.1	29.9425	-89.9633333																						[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
9	9		BOOTHVILLE ASOS	29.33	-89.41	0.9144000000000001				12884	20040801.0	20050829.0		1.0		0-20500-0-12884	WBAN	chalmette	87.1	29.9425	-89.9633333		72232.0																				[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
10	10		VENICE PHI HELIPORT	29.27	-89.37	3.9624				92807	19840307.0	19950101.0		7.3		0-20500-0-92807	WBAN	chalmette	87.1	29.9425	-89.9633333																						[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
11	11		VENICE PHI HELIPORT	29.27	-89.37	3.9624				92807	19950101.0	19980901.0		7.3		0-20500-0-92807	WBAN	chalmette	87.1	29.9425	-89.9633333																						[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
12	12		VENICE PHI HELIPORT	29.26	-89.36	3.9624				92807	19980901.0	20000321.0		8.7		0-20500-0-92807	WBAN	chalmette	87.1	29.9425	-89.9633333																						[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
13	13		VENICE PHI HELIPORT	29.26	-89.36	3.9624				92807	20000321.0	99991231.0		8.7		0-20500-0-92807	WBAN	chalmette	87.1	29.9425	-89.9633333																						[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20400-0-nan	CHUAN	chalmette	87.1	29.9425	-89.9633333																						[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20600-0-nan	SCHROEDER	chalmette	87.1	29.9425	-89.9633333																						[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20700-0-nan	WMO	chalmette	87.1	29.9425	-89.9633333																						[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20800-0-nan	AMMA	chalmette	87.1	29.9425	-89.9633333																						[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20111-0-nan	HARA	chalmette	87.1	29.9425	-89.9633333																						[29.33, 29.33]	[-89.4, -89.4]	era5.conv._2:12884	era5_2	19650213	19771231	2:12884	0-20300-0-72232	[38, 85, 104, 105, 106, 107, 117]	identified
