level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-74746	COLLEGE STATION, TX, EASTERWOOD FIELD ARPT	30.588055555555556	-96.36388888888888	100.0	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	30 35 17N	096 21 50W	74746	999.0	999.0	False	12.1		OSCAR	0-20000-0-74746	bryan	11.6	30.6741667	-96.3697222																						[30.63, 30.63]	[-96.48, -96.48]	era5.conv._2:13905	era5_2	19441102	19580518	2:13905	0-20000-0-74746	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		COLLEGE STATION (BRYAN AFB)	30.6667	-96.55	83.8				13905	1958.0	1958.0	True	7.8		IGRA2	0-20300-0-13905	bryan	11.6	30.6741667	-96.3697222	USW00013905																					[30.63, 30.63]	[-96.48, -96.48]	era5.conv._2:13905	era5_2	19441102	19580518	2:13905	0-20000-0-74746	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		BRYAN	30.63	-96.48	82.0				72244	1954.0	1958.0	True	0.0		IGRA2	0-20300-0-72244	bryan	11.6	30.6741667	-96.3697222	USM00072244																					[30.63, 30.63]	[-96.48, -96.48]	era5.conv._2:13905	era5_2	19441102	19580518	2:13905	0-20000-0-74746	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		BRYAN	30.63	-96.48	79.8576				13905	19430301.0	19451231.0		0.0		WBAN	0-20500-0-13905	bryan	11.6	30.6741667	-96.3697222																						[30.63, 30.63]	[-96.48, -96.48]	era5.conv._2:13905	era5_2	19441102	19580518	2:13905	0-20000-0-74746	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		BRYAN	30.63	-96.47	81.0768				13905	19470201.0	19480201.0		1.0		WBAN	0-20500-0-13905	bryan	11.6	30.6741667	-96.3697222																						[30.63, 30.63]	[-96.48, -96.48]	era5.conv._2:13905	era5_2	19441102	19580518	2:13905	0-20000-0-74746	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		BRYAN	30.63	-96.47	81.0768				13905	19510630.0	19510731.0		1.0		WBAN	0-20500-0-13905	bryan	11.6	30.6741667	-96.3697222																						[30.63, 30.63]	[-96.48, -96.48]	era5.conv._2:13905	era5_2	19441102	19580518	2:13905	0-20000-0-74746	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		BRYAN CAA AIRPORT	30.63	-96.47	81.0768				13905	19480201.0	19480228.0		1.0		WBAN	0-20500-0-13905	bryan	11.6	30.6741667	-96.3697222																						[30.63, 30.63]	[-96.48, -96.48]	era5.conv._2:13905	era5_2	19441102	19580518	2:13905	0-20000-0-74746	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		BRYAN CAA AIRPORT	30.63	-96.47	81.0768				13905	19480228.0	19510601.0		1.0		WBAN	0-20500-0-13905	bryan	11.6	30.6741667	-96.3697222																						[30.63, 30.63]	[-96.48, -96.48]	era5.conv._2:13905	era5_2	19441102	19580518	2:13905	0-20000-0-74746	[38, 85, 104, 105, 106, 107, 117]	identified
5	5		BRYAN CAA AIRPORT	30.63	-96.47	81.0768				13905	19510601.0	19510630.0		1.0		WBAN	0-20500-0-13905	bryan	11.6	30.6741667	-96.3697222																						[30.63, 30.63]	[-96.48, -96.48]	era5.conv._2:13905	era5_2	19441102	19580518	2:13905	0-20000-0-74746	[38, 85, 104, 105, 106, 107, 117]	identified
6	6		BRYAN AFB	30.67	-96.55	84.12480000000001				13905	19511001.0	19580630.0		8.0		WBAN	0-20500-0-13905	bryan	11.6	30.6741667	-96.3697222																						[30.63, 30.63]	[-96.48, -96.48]	era5.conv._2:13905	era5_2	19441102	19580518	2:13905	0-20000-0-74746	[38, 85, 104, 105, 106, 107, 117]	identified
7	7		COLLEGE STATION FAA AP	30.58	-96.37	97.536				3904	19950901.0	19961210.0		11.9		WBAN	0-20500-0-3904	bryan	11.6	30.6741667	-96.3697222																						[30.63, 30.63]	[-96.48, -96.48]	era5.conv._2:13905	era5_2	19441102	19580518	2:13905	0-20000-0-74746	[38, 85, 104, 105, 106, 107, 117]	identified
8	8		COLLEGE STATION FAA AP	30.58	-96.37	97.536				3904	19930101.0	19950901.0		11.9		WBAN	0-20500-0-3904	bryan	11.6	30.6741667	-96.3697222																						[30.63, 30.63]	[-96.48, -96.48]	era5.conv._2:13905	era5_2	19441102	19580518	2:13905	0-20000-0-74746	[38, 85, 104, 105, 106, 107, 117]	identified
