level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	xiamen	26.0	24.479794	118.081869																						[24.43, 24.4]	[118.43, 118.33]	era5.conv._1:46736	era5_2	19540703	19771230	1:46736	0-20300-0-46736	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		CHINMEM/SHATOU(AFB)	24.433	118.433	12.0				46736	1960.0	1999.0	True	5.0		0-20300-0-46736	IGRA2	xiamen	26.0	24.479794	118.081869	TWM00046736																					[24.43, 24.4]	[118.43, 118.33]	era5.conv._1:46736	era5_2	19540703	19771230	1:46736	0-20300-0-46736	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20500-0-nan	WBAN	xiamen	26.0	24.479794	118.081869																						[24.43, 24.4]	[118.43, 118.33]	era5.conv._1:46736	era5_2	19540703	19771230	1:46736	0-20300-0-46736	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20400-0-nan	CHUAN	xiamen	26.0	24.479794	118.081869																						[24.43, 24.4]	[118.43, 118.33]	era5.conv._1:46736	era5_2	19540703	19771230	1:46736	0-20300-0-46736	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		Kinman, Taiwan - TAMEX pibals	24.43	118.43	-999.0				46736				4.5		0-20600-0-46736	SCHROEDER	xiamen	26.0	24.479794	118.081869		46736.0	1232.0	1987-05-01 00:00:00	1987-05-01 00:00:00																	[24.43, 24.4]	[118.43, 118.33]	era5.conv._1:46736	era5_2	19540703	19771230	1:46736	0-20300-0-46736	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		RCBS Chin-Men - Shang Yi AP, Quemoy Island, Taiwan	24.43	118.43	-999.0				59135				4.5		0-20600-0-59135	SCHROEDER	xiamen	26.0	24.479794	118.081869		59135.0	1742.0	1973-01-08 00:00:00	1973-01-08 00:00:00																	[24.43, 24.4]	[118.43, 118.33]	era5.conv._1:46736	era5_2	19540703	19771230	1:46736	0-20300-0-46736	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		Xiamen, China	24.52	118.15	-999.0				59134				28.6		0-20600-0-59134	SCHROEDER	xiamen	26.0	24.479794	118.081869		59134.0	1741.0	1957-07-01 00:00:00	2005-10-31 00:00:00																	[24.43, 24.4]	[118.43, 118.33]	era5.conv._1:46736	era5_2	19540703	19771230	1:46736	0-20300-0-46736	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20700-0-nan	WMO	xiamen	26.0	24.479794	118.081869																						[24.43, 24.4]	[118.43, 118.33]	era5.conv._1:46736	era5_2	19540703	19771230	1:46736	0-20300-0-46736	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20800-0-nan	AMMA	xiamen	26.0	24.479794	118.081869																						[24.43, 24.4]	[118.43, 118.33]	era5.conv._1:46736	era5_2	19540703	19771230	1:46736	0-20300-0-46736	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20111-0-nan	HARA	xiamen	26.0	24.479794	118.081869																						[24.43, 24.4]	[118.43, 118.33]	era5.conv._1:46736	era5_2	19540703	19771230	1:46736	0-20300-0-46736	[38, 85, 104, 105, 106, 107, 117]	identified
