level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	gainesville	18.6	34.2977778	-83.8241667																						[34.18, 34.18]	[-83.68, -83.68]	era5.conv._2:93835	era5_2	19430409	19451220	2:93835	0-20500-0-93835	[104, 105, 106, 107]	identified
0	0															0-20300-0-nan	IGRA2	gainesville	18.6	34.2977778	-83.8241667																						[34.18, 34.18]	[-83.68, -83.68]	era5.conv._2:93835	era5_2	19430409	19451220	2:93835	0-20500-0-93835	[104, 105, 106, 107]	identified
0	0		GAINESVILLE NAF	34.18	-83.68	387.096				93835.0	19430401.0	19451231.0		0.0		0-20500-0-93835	WBAN	gainesville	18.6	34.2977778	-83.8241667																						[34.18, 34.18]	[-83.68, -83.68]	era5.conv._2:93835	era5_2	19430409	19451220	2:93835	0-20500-0-93835	[104, 105, 106, 107]	identified
1	1		GAINESVILLE GILMR AP	34.27	-83.83	388.62				53838.0	19951017.0	99991231.0		17.0		0-20500-0-53838	WBAN	gainesville	18.6	34.2977778	-83.8241667																						[34.18, 34.18]	[-83.68, -83.68]	era5.conv._2:93835	era5_2	19430409	19451220	2:93835	0-20500-0-93835	[104, 105, 106, 107]	identified
2	2		WINDER	34.0	-83.75	281.94				3832.0	19430101.0	19430731.0		21.0		0-20500-0-3832	WBAN	gainesville	18.6	34.2977778	-83.8241667																						[34.18, 34.18]	[-83.68, -83.68]	era5.conv._2:93835	era5_2	19430409	19451220	2:93835	0-20500-0-93835	[104, 105, 106, 107]	identified
3	3		WINDER	34.0	-83.75	281.94				3832.0	19380101.0	19430101.0		21.0		0-20500-0-3832	WBAN	gainesville	18.6	34.2977778	-83.8241667																						[34.18, 34.18]	[-83.68, -83.68]	era5.conv._2:93835	era5_2	19430409	19451220	2:93835	0-20500-0-93835	[104, 105, 106, 107]	identified
4	4		WINDER	34.0	-83.75	281.94				3832.0	19300101.0	19380101.0		21.0		0-20500-0-3832	WBAN	gainesville	18.6	34.2977778	-83.8241667																						[34.18, 34.18]	[-83.68, -83.68]	era5.conv._2:93835	era5_2	19430409	19451220	2:93835	0-20500-0-93835	[104, 105, 106, 107]	identified
0	0															0-20400-0-nan	CHUAN	gainesville	18.6	34.2977778	-83.8241667																						[34.18, 34.18]	[-83.68, -83.68]	era5.conv._2:93835	era5_2	19430409	19451220	2:93835	0-20500-0-93835	[104, 105, 106, 107]	identified
0	0															0-20600-0-nan	SCHROEDER	gainesville	18.6	34.2977778	-83.8241667																						[34.18, 34.18]	[-83.68, -83.68]	era5.conv._2:93835	era5_2	19430409	19451220	2:93835	0-20500-0-93835	[104, 105, 106, 107]	identified
0	0															0-20700-0-nan	WMO	gainesville	18.6	34.2977778	-83.8241667																						[34.18, 34.18]	[-83.68, -83.68]	era5.conv._2:93835	era5_2	19430409	19451220	2:93835	0-20500-0-93835	[104, 105, 106, 107]	identified
0	0															0-20800-0-nan	AMMA	gainesville	18.6	34.2977778	-83.8241667																						[34.18, 34.18]	[-83.68, -83.68]	era5.conv._2:93835	era5_2	19430409	19451220	2:93835	0-20500-0-93835	[104, 105, 106, 107]	identified
0	0															0-20111-0-nan	HARA	gainesville	18.6	34.2977778	-83.8241667																						[34.18, 34.18]	[-83.68, -83.68]	era5.conv._2:93835	era5_2	19430409	19451220	2:93835	0-20500-0-93835	[104, 105, 106, 107]	identified
