level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	prescott valley	11.4	34.61	-112.315																						[34.65, 34.65]	[-112.43, -112.43]	era5.conv._2:23184	era5_2	19500911	19590331	2:23184	0-20500-0-23184	[104, 105, 106, 107]	identified
0	0															0-20300-0-nan	IGRA2	prescott valley	11.4	34.61	-112.315																						[34.65, 34.65]	[-112.43, -112.43]	era5.conv._2:23184	era5_2	19500911	19590331	2:23184	0-20500-0-23184	[104, 105, 106, 107]	identified
0	0		PRESCOTT LOVE FIELD	34.65	-112.43	1531.0104000000001				23184.0	19700101.0	19700430.0		0.0		0-20500-0-23184	WBAN	prescott valley	11.4	34.61	-112.315																						[34.65, 34.65]	[-112.43, -112.43]	era5.conv._2:23184	era5_2	19500911	19590331	2:23184	0-20500-0-23184	[104, 105, 106, 107]	identified
1	1		PRESCOTT FAA AIRPORT	34.65	-112.43	1530.096				23184.0	19691101.0	19691119.0		0.0		0-20500-0-23184	WBAN	prescott valley	11.4	34.61	-112.315																						[34.65, 34.65]	[-112.43, -112.43]	era5.conv._2:23184	era5_2	19500911	19590331	2:23184	0-20500-0-23184	[104, 105, 106, 107]	identified
2	2		PRESCOTT WBO	34.65	-112.43	1530.096				23184.0	19480131.0	19480801.0		0.0		0-20500-0-23184	WBAN	prescott valley	11.4	34.61	-112.315																						[34.65, 34.65]	[-112.43, -112.43]	era5.conv._2:23184	era5_2	19500911	19590331	2:23184	0-20500-0-23184	[104, 105, 106, 107]	identified
3	3		PRESCOTT WBO	34.65	-112.43	1530.096				23184.0	19480101.0	19480131.0		0.0		0-20500-0-23184	WBAN	prescott valley	11.4	34.61	-112.315																						[34.65, 34.65]	[-112.43, -112.43]	era5.conv._2:23184	era5_2	19500911	19590331	2:23184	0-20500-0-23184	[104, 105, 106, 107]	identified
4	4		PRESCOTT WB AIRPORT	34.65	-112.43	1530.096				23184.0	19480801.0	19641228.0		0.0		0-20500-0-23184	WBAN	prescott valley	11.4	34.61	-112.315																						[34.65, 34.65]	[-112.43, -112.43]	era5.conv._2:23184	era5_2	19500911	19590331	2:23184	0-20500-0-23184	[104, 105, 106, 107]	identified
5	5		PRESCOTT LOVE FIELD	34.65	-112.43	1536.8016				23184.0	19950101.0	19990203.0		0.0		0-20500-0-23184	WBAN	prescott valley	11.4	34.61	-112.315																						[34.65, 34.65]	[-112.43, -112.43]	era5.conv._2:23184	era5_2	19500911	19590331	2:23184	0-20500-0-23184	[104, 105, 106, 107]	identified
6	6		PRESCOTT LOVE FIELD	34.65	-112.43	1531.0104000000001				23184.0	19811231.0	19930101.0		0.0		0-20500-0-23184	WBAN	prescott valley	11.4	34.61	-112.315																						[34.65, 34.65]	[-112.43, -112.43]	era5.conv._2:23184	era5_2	19500911	19590331	2:23184	0-20500-0-23184	[104, 105, 106, 107]	identified
7	7		PRESCOTT LOVE FIELD	34.65	-112.43	1531.0104000000001				23184.0	19760101.0	19811231.0		0.0		0-20500-0-23184	WBAN	prescott valley	11.4	34.61	-112.315																						[34.65, 34.65]	[-112.43, -112.43]	era5.conv._2:23184	era5_2	19500911	19590331	2:23184	0-20500-0-23184	[104, 105, 106, 107]	identified
