level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		NANTUCKET MEM AP	41.25	-70.0667	14.0				72506	1941.0	1970.0	True	0.3		0-20300-0-72506	IGRA2	nantucket	4.5	41.2833333	-70.1	USM00072506																					[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		NANTUCKET MEMORIAL	41.25	-70.07	13.716000000000001				14756	19950101.0	19970616.0		0.0		0-20500-0-14756	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		NANTUCKET MEMORIAL	41.25	-70.07	14.9352				14756	19460401.0	19480101.0		0.0		0-20500-0-14756	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	2		NANTUCKET MEMORIAL	41.25	-70.07	13.716000000000001				14756	19820917.0	19860901.0		0.0		0-20500-0-14756	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
3	3		NANTUCKET MEMORIAL	41.25	-70.07	13.716000000000001				14756	19860901.0	19950101.0		0.0		0-20500-0-14756	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
4	4		NANTUCKET MEMORIAL	41.25	-70.07	14.020800000000001				14756	19700120.0	19701201.0		0.0		0-20500-0-14756	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
5	5		NANTUCKET WB AIRPORT	41.25	-70.07	14.9352				14756	19480101.0	19480131.0		0.0		0-20500-0-14756	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
6	6		NANTUCKET WB AIRPORT	41.25	-70.07	14.9352				14756	19480131.0	19520101.0		0.0		0-20500-0-14756	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
7	7		NANTUCKET WB AIRPORT	41.25	-70.07	14.020800000000001				14756	19520101.0	19700101.0		0.0		0-20500-0-14756	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
8	8		NANTUCKET FAA AIRPORT	41.25	-70.07	13.1064				14756	19820101.0	19820917.0		0.0		0-20500-0-14756	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
9	9		NANTUCKET FAA AIRPORT	41.25	-70.07	14.020800000000001				14756	19701201.0	19820101.0		0.0		0-20500-0-14756	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
10	10		NANTUCKET WB AIRPORT	41.25	-70.07	14.020800000000001				14756	19700101.0	19700120.0		0.0		0-20500-0-14756	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
11	11		NANTUCKET MEMORIAL	41.25	-70.06	13.716000000000001				14756	19970616.0	99991231.0		0.8		0-20500-0-14756	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
12	12		NANTUCKET	41.28	-70.1	13.1064				94771	19381231.0	19390701.0		4.2		0-20500-0-94771	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
13	13		NANTUCKET	41.28	-70.1	13.1064				94771	19040101.0	19381231.0		4.2		0-20500-0-94771	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
14	14		NANTUCKET	41.28	-70.1	3.9624				94771	18930101.0	19040101.0		4.2		0-20500-0-94771	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
15	15		NANTUCKET	41.28	-70.1	3.9624				94771	18921130.0	18930101.0		4.2		0-20500-0-94771	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
16	16		NANTUCKET	41.28	-70.1	3.9624				94771	18920201.0	18921130.0		4.2		0-20500-0-94771	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
17	17		NANTUCKET	41.28	-70.1	13.1064				94771	19390701.0	19460430.0		4.2		0-20500-0-94771	WBAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20400-0-nan	CHUAN	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		KACK Nantucket, MA (WBAN=14756)	41.25	-70.07	-999.0				72506				0.0		0-20600-0-72506	SCHROEDER	nantucket	4.5	41.2833333	-70.1		72506.0	2565.0	1946-04-14 00:00:00	2003-07-31 00:00:00																	[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20700-0-nan	WMO	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20800-0-nan	AMMA	nantucket	4.5	41.2833333	-70.1																						[41.25, 41.25]	[-70.07, -70.07]	era5.conv._14756	era5_2	19570901	19701103	14756	0-20300-0-72506	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
