level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
0	0		WICHITA/MID-CONTINE	37.65	-97.433	409.0				72450	1930.0	1975.0	True	8.0		IGRA2	0-20300-0-72450	wichita	9.1	37.6922222	-97.3372222	USM00072450																					inconsistentCoordinates
0	0	0-20000-0-72450	WICHITA/MID-CONTINENT, KS.	37.65	-97.43333333333334	409.0	Surface land meteorological station (SYNOP), RBSN(S), GOS	37 39 00N	097 26 00W	72450	999.0	999.0	False	8.1		OSCAR	0-20000-0-72450	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
0	0		Wichita - USWB Airport Station, Municipal Airport, Wichita, KS	37.63	-97.27	-999.0				72450				9.0		SCHROEDER	0-20600-0-72450	wichita	9.1	37.6922222	-97.3372222		72450	2531.0	1930-04-01 00:00:00	1979-04-10 00:00:00																	inconsistentCoordinates
1	1		KIAB Wichita - McConnell Air Force Base, KS NSSL site	37.62	-97.27	-999.0				74548				9.7		SCHROEDER	0-20600-0-74548	wichita	9.1	37.6922222	-97.3372222		74548	3071.0	1985-05-01 00:00:00	1985-05-01 00:00:00																	inconsistentCoordinates
2	2		(made up station ID) Whitewater, KS - Argonne National Laboratory Minisodar, initial site	37.85	-97.187	-999.0				73807				23.7		SCHROEDER	0-20600-0-73807	wichita	9.1	37.6922222	-97.3372222		73807	2932.0	1997-05-10 00:00:00	2000-11-13 00:00:00																	inconsistentCoordinates
3	3		(made up station ID) Whitewater, KS - Radian LAP-3000 4-panel 915 MHz wind profiler with RASS, initial site	37.85	-97.187	-999.0				73806				23.7		SCHROEDER	0-20600-0-73806	wichita	9.1	37.6922222	-97.3372222		73806	2931.0	1997-04-27 00:00:00	2000-11-03 00:00:00																	inconsistentCoordinates
0	0		WICHITA	37.68	-97.35	387.096				13998	19531201.0	99991231.0		0.0		WBAN	0-20500-0-13998	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
1	1		WICHITA	37.68	-97.33	430.07280000000003				93982	19170101.0	19320101.0		1.8		WBAN	0-20500-0-93982	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
2	2		WICHITA	37.68	-97.33	420.0144				93982	19080101.0	19110101.0		1.8		WBAN	0-20500-0-93982	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
3	3		WICHITA	37.68	-97.33	416.052				93982	19110101.0	19170101.0		1.8		WBAN	0-20500-0-93982	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
