level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
1	1		STOCKTON (FIELD)	37.9	-121.2333	7.9				23214	1943.0	1945.0	True	28.7		IGRA2	0-20300-0-23214	lodi	19.5	38.1302778	-121.2713889	USW00023214																					inconsistentCoordinates
0	0		SAN RAFAEL (HAMILTON AFB)	38.0667	-122.5167	0.6				23211	1936.0	1945.0	True	91.0		IGRA2	0-20300-0-23211	lodi	19.5	38.1302778	-121.2713889	USW00023211																					inconsistentCoordinates
0	0	0-20000-0-72492	STOCKTON/METROPOLITAN CA.	37.9	-121.25	8.0	Surface land meteorological station (SYNOP), GOS, RBSN(S)	37 54 00N	121 15 00W	72492	999.0	999.0	False	27.6		OSCAR	0-20000-0-72492	lodi	19.5	38.1302778	-121.2713889																						inconsistentCoordinates
0	0		STOCKTON FAA AIRPORT	37.9	-121.25	7.9248				23237	19481031.0	19601201.0		27.6		WBAN	0-20500-0-23237	lodi	19.5	38.1302778	-121.2713889																						inconsistentCoordinates
1	1		STOCKTON WSO AP	37.9	-121.25	11.277600000000001				23237	19820101.0	19890110.0		27.6		WBAN	0-20500-0-23237	lodi	19.5	38.1302778	-121.2713889		72492.0																				inconsistentCoordinates
2	2		STOCKTON WSO AP	37.9	-121.25	11.277600000000001				23237	19730101.0	19811231.0		27.6		WBAN	0-20500-0-23237	lodi	19.5	38.1302778	-121.2713889		72492.0																				inconsistentCoordinates
3	3		STOCKTON WSO AP	37.9	-121.25	11.277600000000001				23237	19631010.0	19730101.0		27.6		WBAN	0-20500-0-23237	lodi	19.5	38.1302778	-121.2713889		72492.0																				inconsistentCoordinates
4	4		STOCKTON WSO	37.9	-121.25	11.277600000000001				23237	19950101.0	19961101.0		27.6		WBAN	0-20500-0-23237	lodi	19.5	38.1302778	-121.2713889		72492.0																				inconsistentCoordinates
5	5		STOCKTON	37.9	-121.25	7.9248				23214	19410101.0	19440101.0		27.6		WBAN	0-20500-0-23214	lodi	19.5	38.1302778	-121.2713889																						inconsistentCoordinates
6	6		STOCKTON WSO	37.9	-121.25	11.277600000000001				23237	19890110.0	19950101.0		27.6		WBAN	0-20500-0-23237	lodi	19.5	38.1302778	-121.2713889		72492.0																				inconsistentCoordinates
7	7		STOCKTON METRO ARPT	37.9	-121.25	7.9248				23237	19470101.0	19481001.0		27.6		WBAN	0-20500-0-23237	lodi	19.5	38.1302778	-121.2713889																						inconsistentCoordinates
8	8		STOCKTON METRO ARPT	37.9	-121.25	7.010400000000001				23237	19460801.0	19470101.0		27.6		WBAN	0-20500-0-23237	lodi	19.5	38.1302778	-121.2713889																						inconsistentCoordinates
9	9		STOCKTON FAA AIRPORT	37.9	-121.25	11.277600000000001				23237	19630101.0	19631010.0		27.6		WBAN	0-20500-0-23237	lodi	19.5	38.1302778	-121.2713889		72492.0																				inconsistentCoordinates
10	10		STOCKTON FAA AIRPORT	37.9	-121.25	7.9248				23237	19610101.0	19630101.0		27.6		WBAN	0-20500-0-23237	lodi	19.5	38.1302778	-121.2713889																						inconsistentCoordinates
11	11		STOCKTON FAA AIRPORT	37.9	-121.25	7.9248				23237	19601201.0	19610101.0		27.6		WBAN	0-20500-0-23237	lodi	19.5	38.1302778	-121.2713889																						inconsistentCoordinates
12	12		STOCKTON FAA AIRPORT	37.9	-121.25	7.9248				23237	19481001.0	19481031.0		27.6		WBAN	0-20500-0-23237	lodi	19.5	38.1302778	-121.2713889																						inconsistentCoordinates
13	13		STOCKTON	37.9	-121.23	7.9248				23214	19440101.0	19460630.0		29.0		WBAN	0-20500-0-23214	lodi	19.5	38.1302778	-121.2713889																						inconsistentCoordinates
14	14		STOCKTON AP	37.89	-121.24	11.277600000000001				23237	19961101.0	20020123.0		29.0		WBAN	0-20500-0-23237	lodi	19.5	38.1302778	-121.2713889		72492.0																				inconsistentCoordinates
15	15		STOCKTON AP	37.89	-121.23	11.277600000000001				23237	20020123.0	99991231.0		29.7		WBAN	0-20500-0-23237	lodi	19.5	38.1302778	-121.2713889		72492.0																				inconsistentCoordinates
0	0		STOCKTON/METROPOLITAN AP 	37.9	-121.25	-999.0				72492				27.6		WMO	0-20700-0-72492	lodi	19.5	38.1302778	-121.2713889		72492	3019.0																			inconsistentCoordinates
