level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-72520	PITTSBURGH/GREATER PITTSBURGH INT., PA.	40.516666666666666	-80.21666666666667	359.0	Climatological station, Surface land meteorological station (SYNOP), RBCN, GSN, GOS, CLIMAT(C), RBSN(S)	40 31 00N	080 13 00W	72520	999.0	999.0	False	30.6		OSCAR	0-20000-0-72520	franklin park	14.5	40.5833333	-80.0880556																						[40.53, 40.35]	[-79.93, -80.23]	era5.conv._1:72520	era5_2	19460101	19781231	1:72520	0-20300-0-74479	[38, 85, 104, 105, 106, 107, 117]	identified
1	1	0-20001-0-72520	PITTSBURGH, PA.	40.531666666666666	-80.21722222222222		Upper-air / Radiosonde station, GOS, GUAN, RBSN(T)	40 31 54N	080 13 02W	72520	999.0	999.0	True	31.6		OSCAR	0-20001-0-72520	franklin park	14.5	40.5833333	-80.0880556																						[40.53, 40.35]	[-79.93, -80.23]	era5.conv._1:72520	era5_2	19460101	19781231	1:72520	0-20300-0-74479	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		PITTSBURGH	40.5317	-80.2172	360.5				72520	1934.0	2021.0	True	31.6		IGRA2	0-20300-0-72520	franklin park	14.5	40.5833333	-80.0880556	USM00072520																					[40.53, 40.35]	[-79.93, -80.23]	era5.conv._1:72520	era5_2	19460101	19781231	1:72520	0-20300-0-74479	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		PITTSBURGH/EMSU	40.433	-80.0	229.0				74479	1971.0	1973.0	True	11.0		IGRA2	0-20300-0-74479	franklin park	14.5	40.5833333	-80.0880556	USM00074479																					[40.53, 40.35]	[-79.93, -80.23]	era5.conv._1:72520	era5_2	19460101	19781231	1:72520	0-20300-0-74479	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		PITTSBURGH ALLEGHENY	40.35	-79.93	388.0104				14762	19320101.0	19320318.0		0.0		WBAN	0-20500-0-14762	franklin park	14.5	40.5833333	-80.0880556																						[40.53, 40.35]	[-79.93, -80.23]	era5.conv._1:72520	era5_2	19460101	19781231	1:72520	0-20300-0-74479	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		PITTSBURGH ALLEGHENY	40.35	-79.93	388.0104				14762	19320318.0	19480101.0		0.0		WBAN	0-20500-0-14762	franklin park	14.5	40.5833333	-80.0880556																						[40.53, 40.35]	[-79.93, -80.23]	era5.conv._1:72520	era5_2	19460101	19781231	1:72520	0-20300-0-74479	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		PITTSBURGH ALLEGHENY	40.35	-79.93	386.4864				14762	19751130.0	19890726.0		0.0		WBAN	0-20500-0-14762	franklin park	14.5	40.5833333	-80.0880556																						[40.53, 40.35]	[-79.93, -80.23]	era5.conv._1:72520	era5_2	19460101	19781231	1:72520	0-20300-0-74479	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		PITTSBURGH ALLEGHENY	40.35	-79.93	386.4864				14762	19890726.0	19950101.0		0.0		WBAN	0-20500-0-14762	franklin park	14.5	40.5833333	-80.0880556																						[40.53, 40.35]	[-79.93, -80.23]	era5.conv._1:72520	era5_2	19460101	19781231	1:72520	0-20300-0-74479	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		PITTSBURGH ALLEGHENY	40.35	-79.93	386.4864				14762	19950101.0	19990203.0		0.0		WBAN	0-20500-0-14762	franklin park	14.5	40.5833333	-80.0880556																						[40.53, 40.35]	[-79.93, -80.23]	era5.conv._1:72520	era5_2	19460101	19781231	1:72520	0-20300-0-74479	[38, 85, 104, 105, 106, 107, 117]	identified
5	5		PITTSBURGH ALLEGHENY CO FAA AP	40.35	-79.93	388.0104				14762	19480101.0	19480131.0		0.0		WBAN	0-20500-0-14762	franklin park	14.5	40.5833333	-80.0880556																						[40.53, 40.35]	[-79.93, -80.23]	era5.conv._1:72520	era5_2	19460101	19781231	1:72520	0-20300-0-74479	[38, 85, 104, 105, 106, 107, 117]	identified
