level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
0	0		San Antonio	29.45	-98.47	230				5313	-999-999	-999-999		12.4		CHUAN	0-20400-0-5313	san antonio	8.9	29.4238889	-98.4933333		-999																				inconsistentCoordinates
0	0		SAN ANTONIO (KELLY FIELD)	29.3833	-98.5833	207.9				12909	1918	1944	True	1.3		IGRA2	0-20300-0-12909	san antonio	8.9	29.4238889	-98.4933333	USW00012909																					inconsistentCoordinates
1	2		SAN ANTONIO FORT SAM HOUSTON	29.45	-98.4667	232.0				12902	1933	1935	True	12.7		IGRA2	0-20300-0-12902	san antonio	8.9	29.4238889	-98.4933333	USW00012902																					inconsistentCoordinates
2	3		SAN ANTONIO INTL AP	29.5333	-98.4667	242.6				72253	1939	1966	True	19.7		IGRA2	0-20300-0-72253	san antonio	8.9	29.4238889	-98.4933333	USM00072253																					inconsistentCoordinates
0	0	0-20000-0-72253	SAN ANTONIO/INT., TX.	29.533333333333335	-98.46666666666667	242.0	Climatological station, Surface land meteorological station (SYNOP), GSN, RBSN(S), GOS, CLIMAT(C), RBCN	29 32 00N	098 28 00W	72253	999	999	False	19.7		OSCAR	0-20000-0-72253	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
0	0		(made up station ID) [KF] KSKF San Antonio - Kelly Field (Operated by US Army Air Forces), TX (WBAN=12909)	29.42	-98.52	-999				74747				6.6		SCHROEDER	0-20600-0-74747	san antonio	8.9	29.4238889	-98.4933333		74747	3150.0	1918-11-01 00:00:00	1948-07-01 00:00:00																	inconsistentCoordinates
1	1		San Antonio - USWB Office, State Bank and Trust Building, 313 E. Houston St., TX (WBAN=12938 applies to all downtown USWB locations)	29.4268	-98.4895	-999				72253				9.4		SCHROEDER	0-20600-0-72253	san antonio	8.9	29.4238889	-98.4933333		72253	2411.0	1927-12-31 00:00:00	1966-01-13 00:00:00																	inconsistentCoordinates
0	0		KELLY FIELD	29.38	-98.57	207.8736				12909	19371031	19421101		0.0		WBAN	0-20500-0-12909	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
1	1		KELLY FIELD	29.38	-98.57	207.8736				12909	19371001	19371031		0.0		WBAN	0-20500-0-12909	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
2	2		KELLY FIELD	29.38	-98.57	207.8736				12909	19421101	19421130		0.0		WBAN	0-20500-0-12909	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
3	3		SAN ANTONIO KELLY AFB	29.38	-98.57	207.8736				12909	19480701	19650101		0.0		WBAN	0-20500-0-12909	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
4	4		SAN ANTONIO KELLY AFB	29.38	-98.57	207.8736				12909	19181201	19331231		0.0		WBAN	0-20500-0-12909	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
5	5		SAN ANTONIO KELLY AFB	29.38	-98.57	207.8736				12909	19331231	19370101		0.0		WBAN	0-20500-0-12909	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
6	6		SAN ANTONIO KELLY AFB	29.38	-98.57	207.8736				12909	19370101	19371001		0.0		WBAN	0-20500-0-12909	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
7	7		SAN ANTONIO KELLY AFB	29.38	-98.57	207.8736				12909	19421130	19480101		0.0		WBAN	0-20500-0-12909	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
8	8		SAN ANTONIO KELLY AFB	29.38	-98.57	207.8736				12909	19480101	19480701		0.0		WBAN	0-20500-0-12909	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
9	9		SAN ANTONIO KELLY AFB	29.38	-98.58	207.8736				12909	19950101	99991231		1.0		WBAN	0-20500-0-12909	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
10	10		SAN ANTONIO KELLY AFB	29.38	-98.58	207.8736				12909	19811231	19950101		1.0		WBAN	0-20500-0-12909	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
11	11		SAN ANTONIO KELLY AFB	29.38	-98.58	207.8736				12909	19650101	19811231		1.0		WBAN	0-20500-0-12909	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
12	12		SAN ANTONIO STINSON AP	29.33	-98.48	175.86960000000002				12970	19930101	19950101		10.3		WBAN	0-20500-0-12970	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
13	13		SAN ANTONIO STINSON AP	29.33	-98.48	175.86960000000002				12970	19950101	19980513		10.3		WBAN	0-20500-0-12970	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
14	14		SAN ANTONIO STINSON AP	29.33	-98.48	172.82160000000002				12970	19611102	19660603		10.3		WBAN	0-20500-0-12970	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
15	15		SAN ANTONIO STINSON AP	29.33	-98.48	175.86960000000002				12970	19810930	19930101		10.3		WBAN	0-20500-0-12970	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
16	16		SAN ANTONIO STINSON AP	29.33	-98.48	175.86960000000002				12970	19660603	19810930		10.3		WBAN	0-20500-0-12970	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
17	17		SAN ANTONIO STINSON AP	29.34	-98.47	175.86960000000002				12970	19980513	19990601		10.7		WBAN	0-20500-0-12970	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
18	18		SAN ANTONIO STINSON AP	29.34	-98.47	175.86960000000002				12970	19990601	99991231		10.7		WBAN	0-20500-0-12970	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
19	19		SAN ANTONIO INTL AP	29.33	-98.47	177.08880000000002				12921	19390101	19390701		11.2		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
20	20		SAN ANTONIO STINSON AP	29.33	-98.47	172.82160000000002				12970	19500101	19530630		11.2		WBAN	0-20500-0-12970	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
21	21		SAN ANTONIO INTL AP	29.33	-98.47	177.08880000000002				12921	19390701	19411231		11.2		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
22	22		SAN ANTONIO INTL AP	29.33	-98.47	177.08880000000002				12921	19330701	19390101		11.2		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
23	23		SAN ANTONIO BRKS AFB	29.35	-98.45	181.96560000000002				12931	19480101	19600630		12.1		WBAN	0-20500-0-12931	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
24	24		SAN ANTONIO BRKS AFB	29.35	-98.45	181.96560000000002				12931	19471101	19480101		12.1		WBAN	0-20500-0-12931	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
25	25		FT SAM HOUSTON AAF	29.45	-98.47	231.95280000000002				12902	19351001	19360831		12.4		WBAN	0-20500-0-12902	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
26	26		SAN ANTONIO	29.45	-98.47	267.9192				12938	19300101	19370101		12.4		WBAN	0-20500-0-12938	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
27	27		SAN ANTONIO	29.45	-98.47	228.90480000000002				12938	19140101	19300101		12.4		WBAN	0-20500-0-12938	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
28	28		SAN ANTONIO	29.45	-98.47	202.0824				12938	18810101	18831231		12.4		WBAN	0-20500-0-12938	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
29	29		SAN ANTONIO	29.45	-98.47	235.0008				12938	18850301	18910101		12.4		WBAN	0-20500-0-12938	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
30	30		SAN ANTONIO	29.45	-98.47	213.0552				12938	19000101	19140101		12.4		WBAN	0-20500-0-12938	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
31	31		SAN ANTONIO	29.45	-98.47	212.1408				12938	18910101	18920101		12.4		WBAN	0-20500-0-12938	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
32	32		FT SAM HOUSTON AAF	29.45	-98.47	231.95280000000002				12902	19360831	19370801		12.4		WBAN	0-20500-0-12902	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
33	33		SAN ANTONIO	29.45	-98.47	202.9968				12938	18760501	18810101		12.4		WBAN	0-20500-0-12938	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
34	34		SAN ANTONIO	29.45	-98.47	203.9112				12938	18920101	18950101		12.4		WBAN	0-20500-0-12938	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
35	35		SAN ANTONIO	29.45	-98.47	210.9216				12938	18950101	19000101		12.4		WBAN	0-20500-0-12938	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
36	36		FT SAM HOUSTON AAF	29.45	-98.47	231.95280000000002				12902	19370801	19371231		12.4		WBAN	0-20500-0-12902	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
37	37		SAN ANTONIO	29.45	-98.47	223.11360000000002				12938	19370101	19401231		12.4		WBAN	0-20500-0-12938	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
38	38		FT SAM HOUSTON AAF	29.45	-98.47	231.95280000000002				12902	19331101	19341231		12.4		WBAN	0-20500-0-12902	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
39	39		FT SAM HOUSTON AAF	29.45	-98.47	231.95280000000002				12902	19341231	19351001		12.4		WBAN	0-20500-0-12902	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
40	40		SAN ANTONIO INTL AP	29.53	-98.47	242.316				12921	19940405	19950101		19.2		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333		72253.0																				inconsistentCoordinates
41	41		SAN ANTONIO INTL AP	29.53	-98.47	242.316				12921	20050411	99991231		19.2		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333		72253.0																				inconsistentCoordinates
42	42		SAN ANTONIO INTL AP	29.53	-98.47	242.316				12921	19950101	19950601		19.2		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333		72253.0																				inconsistentCoordinates
43	43		SAN ANTONIO INTL AP	29.53	-98.47	242.316				12921	20020708	20050411		19.2		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333		72253.0																				inconsistentCoordinates
44	44		SAN ANTONIO INTL AP	29.53	-98.47	241.0968				12921	19420101	19460801		19.2		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
45	45		SAN ANTONIO WB AIRPORT	29.53	-98.47	241.0968				12921	19460831	19530101		19.2		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
46	46		SAN ANTONIO WB AIRPORT	29.53	-98.47	242.6208				12921	19530101	19660630		19.2		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333		72253.0																				inconsistentCoordinates
47	47		SAN ANTONIO WB AIRPORT	29.53	-98.47	242.6208				12921	19660630	19690101		19.2		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333		72253.0																				inconsistentCoordinates
48	48		SAN ANTONIO WB AIRPORT	29.53	-98.47	242.6208				12921	19690101	19720501		19.2		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333		72253.0																				inconsistentCoordinates
49	49		SAN ANTONIO WSFO	29.53	-98.47	242.6208				12921	19720501	19811231		19.2		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333		72253.0																				inconsistentCoordinates
50	50		SAN ANTONIO WSFO	29.53	-98.47	242.6208				12921	19811231	19910717		19.2		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333		72253.0																				inconsistentCoordinates
51	51		SAN ANTONIO WSFO	29.53	-98.47	242.316				12921	19910717	19940405		19.2		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333		72253.0																				inconsistentCoordinates
52	52		SAN ANTONIO WB AIRPORT	29.53	-98.47	241.0968				12921	19460801	19460831		19.2		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333																						inconsistentCoordinates
53	53		SAN ANTONIO INTL AP	29.53	-98.46	242.316				12921	19950701	20020708		19.8		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333		72253.0																				inconsistentCoordinates
54	54		SAN ANTONIO INTL AP	29.53	-98.46	242.316				12921	19950601	19950701		19.8		WBAN	0-20500-0-12921	san antonio	8.9	29.4238889	-98.4933333		72253.0																				inconsistentCoordinates
0	0		SAN ANTONIO, TEXAS       	29.53333333333333	-98.46666666666668	-999.0				72253				19.7		WMO	0-20700-0-72253	san antonio	8.9	29.4238889	-98.4933333		72253	2320.0																			inconsistentCoordinates
