level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-74500	SHERIDAN, CA	39.0	-121.33333333333333		Surface land meteorological station (SYNOP), GOS	39 00 00N	121 20 00W	74500	999.0	999.0	False	16.7		OSCAR	0-20000-0-74500	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															IGRA2	0-20300-0-nan	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		BEALE AFB	39.13	-121.43	38.1				93216	19670101.0	19811231.0		0.0		WBAN	0-20500-0-93216	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		BEALE AFB	39.13	-121.43	38.1				93216	19811231.0	19950101.0		0.0		WBAN	0-20500-0-93216	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	2		BEALE AFB	39.13	-121.43	38.1				93216	19950101.0	99991231.0		0.0		WBAN	0-20500-0-93216	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
3	3		BEALE AFB	39.12	-121.43	38.1				93216	19620228.0	19640201.0		1.1		WBAN	0-20500-0-93216	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
4	4		BEALE AFB	39.12	-121.43	38.1				93216	19640201.0	19640228.0		1.1		WBAN	0-20500-0-93216	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
5	5		BEALE AFB	39.12	-121.43	38.1				93216	19590701.0	19620201.0		1.1		WBAN	0-20500-0-93216	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
6	6		BEALE AFB	39.12	-121.43	38.1				93216	19640229.0	19670101.0		1.1		WBAN	0-20500-0-93216	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
7	7		BEALE AFB	39.12	-121.43	38.1				93216	19620201.0	19620228.0		1.1		WBAN	0-20500-0-93216	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
8	8		MARYSVILLE	39.1	-121.57	18.8976				93205	20001004.0	99991231.0		12.6		WBAN	0-20500-0-93205	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
9	9		MARYSVILLE AAF	39.1	-121.57	20.1168				23212	19430801.0	19441031.0		12.6		WBAN	0-20500-0-23212	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
10	10		MARYSVILLE	39.1	-121.57	21.945600000000002				93205	19950101.0	20001004.0		12.6		WBAN	0-20500-0-93205	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
11	11		MARYSVILLE	39.1	-121.57	21.945600000000002				93205	19811231.0	19950101.0		12.6		WBAN	0-20500-0-93205	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
12	12		MARYSVILLE	39.1	-121.57	21.945600000000002				93205	19630101.0	19811231.0		12.6		WBAN	0-20500-0-93205	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
13	13		MARYSVILLE	39.1	-121.57	18.8976				93205	19520101.0	19630101.0		12.6		WBAN	0-20500-0-93205	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
14	14		MARYSVILLE	39.1	-121.57	18.8976				93205	19501231.0	19520101.0		12.6		WBAN	0-20500-0-93205	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
15	15		MARYSVILLE	39.1	-121.57	18.8976				93205	19480301.0	19501231.0		12.6		WBAN	0-20500-0-93205	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
16	16		MARYSVILLE	39.08	-121.58	18.8976				93205	19470301.0	19470831.0		14.1		WBAN	0-20500-0-93205	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															CHUAN	0-20400-0-nan	linda	10.4	39.1277778	-121.5497222																						[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		KBAB Marysville - Beale Air Force Base, CA (WBAN=93216)	39.13	-121.43	-999.0				72483				0.0		SCHROEDER	0-20600-0-72483	linda	10.4	39.1277778	-121.5497222		72483.0	2550.0	1959-07-01 00:00:00	1959-07-01 00:00:00																	[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		Sheridan, CA	39.0	-121.33	-999.0				74500				16.8		SCHROEDER	0-20600-0-74500	linda	10.4	39.1277778	-121.5497222		74500.0	3047.0	9999999	9999999																	[39.13, 39.13]	[-121.43, -121.43]	era5.conv._93216	era5_2	19651201	19660228	93216	0-20000-0-74500	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
