level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	gatesville	7.5	31.435	-97.7436111																						[31.37, 31.37]	[-97.72, -97.72]	era5.conv._2:3921	era5_2	19520324	19520405	2:3921	0-20300-0-72257	[104, 105, 106, 107]	identified
0	0		FT HOOD AAF/KILLEEN	31.1	-97.717	282.0				72257	1969.0	1991.0	True	29.9		0-20300-0-72257	IGRA2	gatesville	7.5	31.435	-97.7436111	USM00072257																					[31.37, 31.37]	[-97.72, -97.72]	era5.conv._2:3921	era5_2	19520324	19520405	2:3921	0-20300-0-72257	[104, 105, 106, 107]	identified
0	0		FT HOOD NORTH AF	31.37	-97.72	232.86720000000003				3921	19520301.0	19520430.0		0.0		0-20500-0-3921	WBAN	gatesville	7.5	31.435	-97.7436111																						[31.37, 31.37]	[-97.72, -97.72]	era5.conv._2:3921	era5_2	19520324	19520405	2:3921	0-20300-0-72257	[104, 105, 106, 107]	identified
1	1		KILEEN FT HOOD S AAF	31.13	-97.72	281.94				13955	19460501.0	19500930.0		26.6		0-20500-0-13955	WBAN	gatesville	7.5	31.435	-97.7436111																						[31.37, 31.37]	[-97.72, -97.72]	era5.conv._2:3921	era5_2	19520324	19520405	2:3921	0-20300-0-72257	[104, 105, 106, 107]	identified
2	2		FORT HOOD	31.13	-97.72	281.94				3933	19460501.0	19601101.0		26.6		0-20500-0-3933	WBAN	gatesville	7.5	31.435	-97.7436111																						[31.37, 31.37]	[-97.72, -97.72]	era5.conv._2:3921	era5_2	19520324	19520405	2:3921	0-20300-0-72257	[104, 105, 106, 107]	identified
3	3		FORT HOOD	31.13	-97.72	281.94				3933	19601101.0	19630101.0		26.6		0-20500-0-3933	WBAN	gatesville	7.5	31.435	-97.7436111																						[31.37, 31.37]	[-97.72, -97.72]	era5.conv._2:3921	era5_2	19520324	19520405	2:3921	0-20300-0-72257	[104, 105, 106, 107]	identified
4	4		FORT HOOD	31.13	-97.72	280.1112				3933	19630101.0	19811231.0		26.6		0-20500-0-3933	WBAN	gatesville	7.5	31.435	-97.7436111		72257.0																				[31.37, 31.37]	[-97.72, -97.72]	era5.conv._2:3921	era5_2	19520324	19520405	2:3921	0-20300-0-72257	[104, 105, 106, 107]	identified
5	5		FORT HOOD	31.13	-97.72	280.1112				3933	19811231.0	19950101.0		26.6		0-20500-0-3933	WBAN	gatesville	7.5	31.435	-97.7436111		72257.0																				[31.37, 31.37]	[-97.72, -97.72]	era5.conv._2:3921	era5_2	19520324	19520405	2:3921	0-20300-0-72257	[104, 105, 106, 107]	identified
6	6		KILEEN FT HOOD S AAF	31.13	-97.72	281.94				13955	19520301.0	19520430.0		26.6		0-20500-0-13955	WBAN	gatesville	7.5	31.435	-97.7436111																						[31.37, 31.37]	[-97.72, -97.72]	era5.conv._2:3921	era5_2	19520324	19520405	2:3921	0-20300-0-72257	[104, 105, 106, 107]	identified
7	7		KILEEN FT HOOD S AAF	31.13	-97.72	281.94				13955	19500930.0	19520301.0		26.6		0-20500-0-13955	WBAN	gatesville	7.5	31.435	-97.7436111																						[31.37, 31.37]	[-97.72, -97.72]	era5.conv._2:3921	era5_2	19520324	19520405	2:3921	0-20300-0-72257	[104, 105, 106, 107]	identified
8	8		FORT HOOD	31.13	-97.72	280.1112				3933	19950101.0	99991231.0		26.6		0-20500-0-3933	WBAN	gatesville	7.5	31.435	-97.7436111		72257.0																				[31.37, 31.37]	[-97.72, -97.72]	era5.conv._2:3921	era5_2	19520324	19520405	2:3921	0-20300-0-72257	[104, 105, 106, 107]	identified
0	0															0-20400-0-nan	CHUAN	gatesville	7.5	31.435	-97.7436111																						[31.37, 31.37]	[-97.72, -97.72]	era5.conv._2:3921	era5_2	19520324	19520405	2:3921	0-20300-0-72257	[104, 105, 106, 107]	identified
0	0															0-20600-0-nan	SCHROEDER	gatesville	7.5	31.435	-97.7436111																						[31.37, 31.37]	[-97.72, -97.72]	era5.conv._2:3921	era5_2	19520324	19520405	2:3921	0-20300-0-72257	[104, 105, 106, 107]	identified
0	0															0-20700-0-nan	WMO	gatesville	7.5	31.435	-97.7436111																						[31.37, 31.37]	[-97.72, -97.72]	era5.conv._2:3921	era5_2	19520324	19520405	2:3921	0-20300-0-72257	[104, 105, 106, 107]	identified
0	0															0-20800-0-nan	AMMA	gatesville	7.5	31.435	-97.7436111																						[31.37, 31.37]	[-97.72, -97.72]	era5.conv._2:3921	era5_2	19520324	19520405	2:3921	0-20300-0-72257	[104, 105, 106, 107]	identified
0	0															0-20111-0-nan	HARA	gatesville	7.5	31.435	-97.7436111																						[31.37, 31.37]	[-97.72, -97.72]	era5.conv._2:3921	era5_2	19520324	19520405	2:3921	0-20300-0-72257	[104, 105, 106, 107]	identified
