level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-74506	ALAMEDA/NAS, CA.	37.78333333333333	-122.31666666666666	9.0	Surface land meteorological station (SYNOP), GOS	37 47 00N	122 19 00W	74506	999	999	False	0.5		OSCAR	0-20000-0-74506	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
1	1	0-20000-0-72493	OAKLAND/METROP. OAKLAND INT., CA.	37.74444444444445	-122.22361111111111		Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS, RBSN(T)	37 44 40N	122 13 25W	72493	999	999	True	9.4		OSCAR	0-20000-0-72493	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
2	2	0-20000-0-72494	SAN FRANCISCO/INT.,  CA.	37.61666666666667	-122.38333333333334	5.0	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), CLIMAT(C), RBCN, GOS	37 37 00N	122 23 00W	72494	999	999	False	19.0		OSCAR	0-20000-0-72494	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
3	3	0-20000-0-72585	HAYWARD, CA, HAYWARD EXECUTIVE ARPT	37.65888888888889	-122.1211111111111	19.0	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	37 39 32N	122 07 16W	72585	999	999	False	22.1		OSCAR	0-20000-0-72585	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
0	0		OAKLAND/METROP. OAKLAND INT.	37.7444	-122.2236	2.5				72493	1928	2021	True	9.4		IGRA2	0-20300-0-72493	oakland	3.8	37.8044444	-122.2697222	USM00072493																					[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
1	1		SAN FRANCISCO CRISSY FIELD	37.8	-122.4333	64.9				23151	1922	1923	True	10.2		IGRA2	0-20300-0-23151	oakland	3.8	37.8044444	-122.2697222	USW00023151																					[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
2	2		SAN FRANCISCO	37.6167	-122.3833	4.9				23234	1930	1934	True	19.0		IGRA2	0-20300-0-23234	oakland	3.8	37.8044444	-122.2697222	USW00023234																					[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
0	0		ALAMEDA NAS	37.78	-122.32	9.144				23239	19410701	19440101		0.0		WBAN	0-20500-0-23239	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
1	1		ALAMEDA NAS	37.78	-122.32	9.144				23239	19560101	19610101		0.0		WBAN	0-20500-0-23239	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
2	2		SAN FRANCISCO	37.78	-122.32	4.8768				23292	19311001	19331231		0.0		WBAN	0-20500-0-23292	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
3	3		ALAMEDA NAS	37.78	-122.3	9.144				23239	19450101	19460101		1.8		WBAN	0-20500-0-23239	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
4	4		ALAMEDA NAS	37.78	-122.3	13.1064				23239	19460101	19470101		1.8		WBAN	0-20500-0-23239	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
5	5		ALAMEDA NAS	37.78	-122.3	9.144				23239	19470101	19560101		1.8		WBAN	0-20500-0-23239	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
6	6		ALAMEDA NAS	37.8	-122.32	9.144				23239	19440101	19450101		2.2		WBAN	0-20500-0-23239	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
7	7		OAKLAND AAF	37.8	-122.35	4.8768				23205	19430101	19430630		3.5		WBAN	0-20500-0-23205	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
8	8		ALAMEDA NAS	37.73	-122.32	9.144				23239	19610101	19650101		5.5		WBAN	0-20500-0-23239	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
9	9		ALAMEDA NAS	37.73	-122.32	4.8768				23239	19650101	19811231		5.5		WBAN	0-20500-0-23239	oakland	3.8	37.8044444	-122.2697222		74506.0																				[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
10	10		ALAMEDA NAS	37.73	-122.32	4.8768				23239	19811231	19950101		5.5		WBAN	0-20500-0-23239	oakland	3.8	37.8044444	-122.2697222		74506.0																				[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
11	11		ALAMEDA NAS	37.73	-122.32	4.8768				23239	19950101	99991231		5.5		WBAN	0-20500-0-23239	oakland	3.8	37.8044444	-122.2697222		74506.0																				[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
12	12		SAN FRANCISCO	37.78	-122.4	34.1376				23272	18900101	18921231		7.0		WBAN	0-20500-0-23272	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
13	13		SAN FRANCISCO	37.8	-122.4	46.9392				23272	18930101	19051231		7.4		WBAN	0-20500-0-23272	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
14	14		SAN FRANCISCO	37.8	-122.4	18.8976				23272	18880601	18891231		7.4		WBAN	0-20500-0-23272	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
15	15		SAN FRANCISCO WSO CITY	37.8	-122.4	63.0936				23272	19310101	19310131		7.4		WBAN	0-20500-0-23272	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
16	16		SAN FRANCISCO WSO CITY	37.8	-122.4	63.0936				23272	19310131	19351231		7.4		WBAN	0-20500-0-23272	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
17	17		SAN FRANCISCO	37.8	-122.4	59.1312				23272	19140101	19150101		7.4		WBAN	0-20500-0-23272	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
18	18		SAN FRANCISCO	37.8	-122.4	63.0936				23272	19150101	19310101		7.4		WBAN	0-20500-0-23272	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
19	19		SAN FRANCISCO	37.8	-122.4	63.0936				23272	19070101	19140101		7.4		WBAN	0-20500-0-23272	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
20	20		SAN FRANCISCO WSO CITY	37.78	-122.42	38.1				23272	19360101	19590101		8.8		WBAN	0-20500-0-23272	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
21	21		SAN FRANCISCO WSO CITY	37.78	-122.42	15.8496				23272	19590101	19811231		8.8		WBAN	0-20500-0-23272	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
22	22		SAN FRANCISCO WSO CITY	37.78	-122.42	39.624				23272	19820101	19830418		8.8		WBAN	0-20500-0-23272	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
23	23		CRISSY FIELD ASC	37.8	-122.42	6.096				23151	19341231	19351001		9.1		WBAN	0-20500-0-23151	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
24	24		CRISSY FIELD ASC	37.8	-122.42	6.096				23151	19351001	19351231		9.1		WBAN	0-20500-0-23151	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
25	25		CRISSY FIELD ASC	37.8	-122.42	6.096				23151	19311101	19341231		9.1		WBAN	0-20500-0-23151	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
26	26		SAN FRANCISCO MISSION DOLORES	37.77	-122.43	22.86				23272	19830418	19880101		9.8		WBAN	0-20500-0-23272	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
27	27		SAN FRANCISCO MISSION DOLORES	37.77	-122.43	22.86				23272	19880101	19970611		9.8		WBAN	0-20500-0-23272	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
28	28		SAN FRANCISCO DOWNTOWN	37.77	-122.43	53.34				23272	19970611	20030212		9.8		WBAN	0-20500-0-23272	oakland	3.8	37.8044444	-122.2697222																						[37.78, 37.78]	[-122.3, -122.32]	era5.conv._2:23239	era5_2	19410702	19570205	2:23239	0-20000-0-72493	[104, 105, 106, 107]	identified
