level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-47515	HACHINOHE AB	40.551944444444445	141.46722222222223	49.33	Surface land meteorological station (SYNOP), GOS	40 33 07N	141 28 02E	47515	999.0	999.0	False	0.3		OSCAR	0-20000-0-47515	hachinohe	5.3	40.505	141.491944																						[40.55, 40.55]	[141.47, 141.47]	era5.conv._1:47515	era5_2	19700602	19771007	1:47515	0-20000-0-47580	[104, 105, 106, 107]	identified
1	2	0-20000-0-47581	HACHINOHE	40.527499999999996	141.52194444444447	28.54	Automatic weather station (AWS), Surface land meteorological station (SYNOP), GOS	40 31 39N	141 31 19E	47581	999.0	999.0	False	5.1		OSCAR	0-20000-0-47581	hachinohe	5.3	40.505	141.491944																						[40.55, 40.55]	[141.47, 141.47]	era5.conv._1:47515	era5_2	19700602	19771007	1:47515	0-20000-0-47580	[104, 105, 106, 107]	identified
2	3	0-20000-0-47580	MISAWA AB	40.70527777777778	141.37194444444447	39.27	Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS	40 42 19N	141 22 19E	47580	999.0	999.0	True	19.1		OSCAR	0-20000-0-47580	hachinohe	5.3	40.505	141.491944																						[40.55, 40.55]	[141.47, 141.47]	era5.conv._1:47515	era5_2	19700602	19771007	1:47515	0-20000-0-47580	[104, 105, 106, 107]	identified
0	0		MISAWA AB	40.7053	141.3719	36.3				47580	1948.0	2020.0	True	19.1		IGRA2	0-20300-0-47580	hachinohe	5.3	40.505	141.491944	JAM00047580																					[40.55, 40.55]	[141.47, 141.47]	era5.conv._1:47515	era5_2	19700602	19771007	1:47515	0-20000-0-47580	[104, 105, 106, 107]	identified
0	0		MISAWA	40.68	141.38	39.0144				44405	19770101.0	19810228.0		16.3		WBAN	0-20500-0-44405	hachinohe	5.3	40.505	141.491944																						[40.55, 40.55]	[141.47, 141.47]	era5.conv._1:47515	era5_2	19700602	19771007	1:47515	0-20000-0-47580	[104, 105, 106, 107]	identified
1	1		MISAWA	40.7	141.37	39.0144				44402	19480401.0	19710331.0		18.7		WBAN	0-20500-0-44402	hachinohe	5.3	40.505	141.491944																						[40.55, 40.55]	[141.47, 141.47]	era5.conv._1:47515	era5_2	19700602	19771007	1:47515	0-20000-0-47580	[104, 105, 106, 107]	identified
0	0															CHUAN	0-20400-0-nan	hachinohe	5.3	40.505	141.491944																						[40.55, 40.55]	[141.47, 141.47]	era5.conv._1:47515	era5_2	19700602	19771007	1:47515	0-20000-0-47580	[104, 105, 106, 107]	identified
0	0		Hachinohe Air Base, Japan	40.55	141.47	-999.0				47515				0.0		SCHROEDER	0-20600-0-47515	hachinohe	5.3	40.505	141.491944		47515.0	1315.0	1979-06-01 00:00:00	1979-06-01 00:00:00																	[40.55, 40.55]	[141.47, 141.47]	era5.conv._1:47515	era5_2	19700602	19771007	1:47515	0-20000-0-47580	[104, 105, 106, 107]	identified
1	1		RJSM Furumaki - Misawa Air Base (operated by US Air Force), Japan (WBAN=44402)	40.68	141.37	-999.0				47580				16.7		SCHROEDER	0-20600-0-47580	hachinohe	5.3	40.505	141.491944		47580.0	1316.0	1948-05-23 00:00:00	2003-07-01 00:00:00																	[40.55, 40.55]	[141.47, 141.47]	era5.conv._1:47515	era5_2	19700602	19771007	1:47515	0-20000-0-47580	[104, 105, 106, 107]	identified
0	0															WMO	0-20700-0-nan	hachinohe	5.3	40.505	141.491944																						[40.55, 40.55]	[141.47, 141.47]	era5.conv._1:47515	era5_2	19700602	19771007	1:47515	0-20000-0-47580	[104, 105, 106, 107]	identified
0	0															AMMA	0-20800-0-nan	hachinohe	5.3	40.505	141.491944																						[40.55, 40.55]	[141.47, 141.47]	era5.conv._1:47515	era5_2	19700602	19771007	1:47515	0-20000-0-47580	[104, 105, 106, 107]	identified
0	0															HARA	0-20111-0-nan	hachinohe	5.3	40.505	141.491944																						[40.55, 40.55]	[141.47, 141.47]	era5.conv._1:47515	era5_2	19700602	19771007	1:47515	0-20000-0-47580	[104, 105, 106, 107]	identified
