level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
0	0															0-20300-0-nan	IGRA2	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
0	0		KLAMATH FALLS	42.13	-121.75	1247.8512				24249.0	19440301.0	19450930.0		0.0		0-20500-0-24249	WBAN	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
1	1		KLAMATH FALLS INT AP	42.15	-121.73	1246.632				94236.0	19960418.0	19971015.0		2.8		0-20500-0-94236	WBAN	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
2	2		KLAMATH FALLS AP	42.15	-121.73	1246.0224				94236.0	19630101.0	19650501.0		2.8		0-20500-0-94236	WBAN	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
3	3		KLAMATH FALLS AP	42.15	-121.73	1246.0224				94236.0	19590901.0	19630101.0		2.8		0-20500-0-94236	WBAN	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
4	4		KLAMATH FALLS AG STA	42.15	-121.73	1246.632				94236.0	19950101.0	19960418.0		2.8		0-20500-0-94236	WBAN	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
5	5		KLAMATH FALLS AG STA	42.15	-121.73	1246.0224				94236.0	19650501.0	19800213.0		2.8		0-20500-0-94236	WBAN	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
6	6		KLAMATH FALLS AG STA	42.15	-121.73	1246.632				94236.0	19940901.0	19950101.0		2.8		0-20500-0-94236	WBAN	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
7	7		KLAMATH FALLS AG STA	42.15	-121.73	1246.632				94236.0	19811231.0	19940901.0		2.8		0-20500-0-94236	WBAN	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
8	8		KLAMATH FALLS AG STA	42.15	-121.73	1246.632				94236.0	19800222.0	19811231.0		2.8		0-20500-0-94236	WBAN	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
9	9		KLAMATH FALLS AG STA	42.15	-121.73	1247.2416				94236.0	19800213.0	19800222.0		2.8		0-20500-0-94236	WBAN	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
10	10		KLAMATH FALLS INT AP	42.15	-121.72	1246.632				94236.0	19971015.0	99991231.0		3.3		0-20500-0-94236	WBAN	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
11	11		KLAMATH FALLS INT AP	42.17	-121.73	1250.5944				24224.0	19460101.0	19480101.0		4.7		0-20500-0-24224	WBAN	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
12	12		KLAMATH FALLS INT AP	42.17	-121.73	1250.5944				24224.0	19440101.0	19460101.0		4.7		0-20500-0-24224	WBAN	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
13	13		KLAMATH FALLS INT AP	42.17	-121.73	1250.5944				24224.0	19431025.0	19440101.0		4.7		0-20500-0-24224	WBAN	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
14	14		KLAMATH FALLS CAA AIRPORT	42.17	-121.73	1250.5944				24224.0	19480101.0	19531031.0		4.7		0-20500-0-24224	WBAN	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
15	15		KLAMATH FALLS AP	42.17	-121.73	1246.0224				24224.0	19590212.0	19590831.0		4.7		0-20500-0-24224	WBAN	altamont	8.6	42.2069444	-121.7361111																						[42.13, 42.13]	[-121.75, -121.75]	era5.conv._2:24249	era5_2	19440317	19450930	2:24249	0-20500-0-24249	[104, 105, 106, 107]	identified
