level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	montclair	12.8	38.6108333	-77.34																						[38.5, 38.5]	[-77.3, -77.3]	era5.conv._13773	era5_2	19570901	19590131	13773	0-20500-0-13773	[104, 105, 106, 107, 117]	identified
0	0															0-20300-0-nan	IGRA2	montclair	12.8	38.6108333	-77.34																						[38.5, 38.5]	[-77.3, -77.3]	era5.conv._13773	era5_2	19570901	19590131	13773	0-20500-0-13773	[104, 105, 106, 107, 117]	identified
0	0		QUANTICO MCAS	38.5	-77.3	3.9624				13773.0	19500101.0	19811231.0		0.0		0-20500-0-13773	WBAN	montclair	12.8	38.6108333	-77.34																						[38.5, 38.5]	[-77.3, -77.3]	era5.conv._13773	era5_2	19570901	19590131	13773	0-20500-0-13773	[104, 105, 106, 107, 117]	identified
1	1		QUANTICO MCAS	38.5	-77.3	3.9624				13773.0	19811231.0	19950101.0		0.0		0-20500-0-13773	WBAN	montclair	12.8	38.6108333	-77.34																						[38.5, 38.5]	[-77.3, -77.3]	era5.conv._13773	era5_2	19570901	19590131	13773	0-20500-0-13773	[104, 105, 106, 107, 117]	identified
2	2		QUANTICO MCAS	38.5	-77.3	3.9624				13773.0	19950101.0	99991231.0		0.0		0-20500-0-13773	WBAN	montclair	12.8	38.6108333	-77.34																						[38.5, 38.5]	[-77.3, -77.3]	era5.conv._13773	era5_2	19570901	19590131	13773	0-20500-0-13773	[104, 105, 106, 107, 117]	identified
3	3		QUANTICO MCAS	38.5	-77.32	3.9624				13773.0	19220901.0	19500101.0		1.7		0-20500-0-13773	WBAN	montclair	12.8	38.6108333	-77.34																						[38.5, 38.5]	[-77.3, -77.3]	era5.conv._13773	era5_2	19570901	19590131	13773	0-20500-0-13773	[104, 105, 106, 107, 117]	identified
4	4		STAFFORD MUNICIPAL AIRPORT	38.4	-77.46	64.61760000000001				3735.0	20040107.0	99991231.0		17.8		0-20500-0-3735	WBAN	montclair	12.8	38.6108333	-77.34																						[38.5, 38.5]	[-77.3, -77.3]	era5.conv._13773	era5_2	19570901	19590131	13773	0-20500-0-13773	[104, 105, 106, 107, 117]	identified
5	5		DAVISON AAF	38.72	-77.18	27.127200000000002				93728.0	19950101.0	99991231.0		26.6		0-20500-0-93728	WBAN	montclair	12.8	38.6108333	-77.34																						[38.5, 38.5]	[-77.3, -77.3]	era5.conv._13773	era5_2	19570901	19590131	13773	0-20500-0-13773	[104, 105, 106, 107, 117]	identified
6	6		DAVISON AAF	38.72	-77.18	27.127200000000002				93728.0	19811231.0	19950101.0		26.6		0-20500-0-93728	WBAN	montclair	12.8	38.6108333	-77.34																						[38.5, 38.5]	[-77.3, -77.3]	era5.conv._13773	era5_2	19570901	19590131	13773	0-20500-0-13773	[104, 105, 106, 107, 117]	identified
7	7		DAVISON AAF	38.72	-77.18	27.127200000000002				93728.0	19660101.0	19811231.0		26.6		0-20500-0-93728	WBAN	montclair	12.8	38.6108333	-77.34																						[38.5, 38.5]	[-77.3, -77.3]	era5.conv._13773	era5_2	19570901	19590131	13773	0-20500-0-13773	[104, 105, 106, 107, 117]	identified
8	8		DAVISON AAF	38.72	-77.18	20.1168				93728.0	19570201.0	19660101.0		26.6		0-20500-0-93728	WBAN	montclair	12.8	38.6108333	-77.34																						[38.5, 38.5]	[-77.3, -77.3]	era5.conv._13773	era5_2	19570901	19590131	13773	0-20500-0-13773	[104, 105, 106, 107, 117]	identified
0	0															0-20400-0-nan	CHUAN	montclair	12.8	38.6108333	-77.34																						[38.5, 38.5]	[-77.3, -77.3]	era5.conv._13773	era5_2	19570901	19590131	13773	0-20500-0-13773	[104, 105, 106, 107, 117]	identified
0	0															0-20600-0-nan	SCHROEDER	montclair	12.8	38.6108333	-77.34																						[38.5, 38.5]	[-77.3, -77.3]	era5.conv._13773	era5_2	19570901	19590131	13773	0-20500-0-13773	[104, 105, 106, 107, 117]	identified
0	0															0-20700-0-nan	WMO	montclair	12.8	38.6108333	-77.34																						[38.5, 38.5]	[-77.3, -77.3]	era5.conv._13773	era5_2	19570901	19590131	13773	0-20500-0-13773	[104, 105, 106, 107, 117]	identified
0	0															0-20800-0-nan	AMMA	montclair	12.8	38.6108333	-77.34																						[38.5, 38.5]	[-77.3, -77.3]	era5.conv._13773	era5_2	19570901	19590131	13773	0-20500-0-13773	[104, 105, 106, 107, 117]	identified
0	0															0-20111-0-nan	HARA	montclair	12.8	38.6108333	-77.34																						[38.5, 38.5]	[-77.3, -77.3]	era5.conv._13773	era5_2	19570901	19590131	13773	0-20500-0-13773	[104, 105, 106, 107, 117]	identified
