level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
8	8		PROVIDENCE WB CITY	41.83	-71.42	21.031200000000002				94707	19480331.0	19480601.0		13.9		WBAN	0-20500-0-94707	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
9	9		PROVIDENCE	41.83	-71.42	57.912000000000006				94707	19130101.0	19390630.0		13.9		WBAN	0-20500-0-94707	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
10	10		PROVIDENCE WB CITY	41.83	-71.42	21.031200000000002				94707	19480601.0	19480630.0		13.9		WBAN	0-20500-0-94707	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
11	11		PROVIDENCE	41.83	-71.42	24.9936				94707	19090101.0	19130101.0		13.9		WBAN	0-20500-0-94707	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
12	12		PROVIDENCE	41.83	-71.42	47.8536				94707	19041001.0	19090101.0		13.9		WBAN	0-20500-0-94707	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
13	13		PROVIDENCE WB CITY	41.83	-71.42	21.031200000000002				94707	19480630.0	19481231.0		13.9		WBAN	0-20500-0-94707	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
14	14		PROVIDENCE	41.83	-71.42	21.031200000000002				94707	19530531.0	19530801.0		13.9		WBAN	0-20500-0-94707	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
15	15		PROVIDENCE	41.83	-71.42	21.031200000000002				94707	19530801.0	19531231.0		13.9		WBAN	0-20500-0-94707	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
16	16		NORTH CENTRAL STATE AIRPORT	41.92	-71.49	130.1496				64710	19900905.0	99991231.0		14.1		WBAN	0-20500-0-64710	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
17	17		BOSTON	41.96	-71.14	35.9664				54765	19941215.0	99991231.0		15.3		WBAN	0-20500-0-54765	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
18	18		PROVIDENCE GREEN ST	41.73	-71.43	17.0688				14765	19320616.0	19370101.0		24.0		WBAN	0-20500-0-14765	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
19	19		PROVIDENCE GREEN ST	41.73	-71.43	17.0688				14765	19370101.0	19400101.0		24.0		WBAN	0-20500-0-14765	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
20	20		PROVIDENCE WSO AIRPORT	41.73	-71.43	17.6784				14765	19730101.0	19811231.0		24.0		WBAN	0-20500-0-14765	attleboro	3.2	41.9444444	-71.28611109999999		72507.0																				inconsistentCoordinates
21	21		PROVIDENCE WSO AIRPORT	41.73	-71.43	20.1168				14765	19480101.0	19480131.0		24.0		WBAN	0-20500-0-14765	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
22	22		PROVIDENCE WSO AIRPORT	41.73	-71.43	20.1168				14765	19480131.0	19530101.0		24.0		WBAN	0-20500-0-14765	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
23	23		PROVIDENCE WSO AIRPORT	41.73	-71.43	21.945600000000002				14765	19530101.0	19590101.0		24.0		WBAN	0-20500-0-14765	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
24	24		PROVIDENCE WSO AIRPORT	41.73	-71.43	17.6784				14765	19590101.0	19671201.0		24.0		WBAN	0-20500-0-14765	attleboro	3.2	41.9444444	-71.28611109999999		72507.0																				inconsistentCoordinates
25	25		PROVIDENCE WSO AIRPORT	41.73	-71.43	17.6784				14765	19671201.0	19730101.0		24.0		WBAN	0-20500-0-14765	attleboro	3.2	41.9444444	-71.28611109999999		72507.0																				inconsistentCoordinates
26	26		PROVIDENCE WSO AIRPORT	41.73	-71.43	17.6784				14765	19950101.0	19950901.0		24.0		WBAN	0-20500-0-14765	attleboro	3.2	41.9444444	-71.28611109999999		72507.0																				inconsistentCoordinates
27	27		PROVIDENCE GREEN ST	41.73	-71.43	20.1168				14765	19400101.0	19480101.0		24.0		WBAN	0-20500-0-14765	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
28	28		PROVIDENCE GREEN ST	41.73	-71.43	17.0688				14765	19320601.0	19320616.0		24.0		WBAN	0-20500-0-14765	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
29	29		PROVIDENCE WSO AIRPORT	41.73	-71.43	17.6784				14765	19820101.0	19950101.0		24.0		WBAN	0-20500-0-14765	attleboro	3.2	41.9444444	-71.28611109999999		72507.0																				inconsistentCoordinates
30	30		PROVIDENCE WSO AIRPORT	41.72	-71.43	17.6784				14765	19950901.0	99991231.0		25.1		WBAN	0-20500-0-14765	attleboro	3.2	41.9444444	-71.28611109999999		72507.0																				inconsistentCoordinates
31	31		PROVIDENCE HILLSGROV	41.73	-71.47	22.86				14713	19421231.0	19440630.0		25.5		WBAN	0-20500-0-14713	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
32	32		TAUNTON MUNICIPAL AP	41.88	-71.02	13.1064				54777	19971105.0	99991231.0		25.5		WBAN	0-20500-0-54777	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
33	33		PROVIDENCE HILLSGROV	41.73	-71.47	22.86				14713	19420801.0	19421231.0		25.5		WBAN	0-20500-0-14713	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
34	34		MENDON AIRPORT	42.1	-71.57	124.968				94769	19480601.0	19510101.0		28.0		WBAN	0-20500-0-94769	attleboro	3.2	41.9444444	-71.28611109999999																						inconsistentCoordinates
0	0		PROVIDENCE/T F GREEN STA 	41.73333333333333	-71.43333333333334	-999.0				72507				23.8		WMO	0-20700-0-72507	attleboro	3.2	41.9444444	-71.28611109999999		72507	3022.0																			inconsistentCoordinates
