level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	altamont	110.6	42.2069444	-121.7361111																						[42.15, 42.15]	[-120.4, -120.4]	era5.conv._2:24250	era5_2	19440420	19450929	2:24250	0-20500-0-24250	[104, 105, 106, 107]	identified
0	0															0-20300-0-nan	IGRA2	altamont	110.6	42.2069444	-121.7361111																						[42.15, 42.15]	[-120.4, -120.4]	era5.conv._2:24250	era5_2	19440420	19450929	2:24250	0-20500-0-24250	[104, 105, 106, 107]	identified
0	0		LAKEVIEW NAS	42.15	-120.4	1444.1424000000002				24250.0	19440401.0	19450930.0		0.0		0-20500-0-24250	WBAN	altamont	110.6	42.2069444	-121.7361111																						[42.15, 42.15]	[-120.4, -120.4]	era5.conv._2:24250	era5_2	19440420	19450929	2:24250	0-20500-0-24250	[104, 105, 106, 107]	identified
1	1		LAKEVIEW LAKE CO AP	42.17	-120.4	1441.0944000000002				94285.0	19950101.0	99991231.0		2.2		0-20500-0-94285	WBAN	altamont	110.6	42.2069444	-121.7361111																						[42.15, 42.15]	[-120.4, -120.4]	era5.conv._2:24250	era5_2	19440420	19450929	2:24250	0-20500-0-24250	[104, 105, 106, 107]	identified
2	2		LAKEVIEW LAKE CO AP	42.17	-120.4	1441.0944000000002				94285.0	19590901.0	19670228.0		2.2		0-20500-0-94285	WBAN	altamont	110.6	42.2069444	-121.7361111																						[42.15, 42.15]	[-120.4, -120.4]	era5.conv._2:24250	era5_2	19440420	19450929	2:24250	0-20500-0-24250	[104, 105, 106, 107]	identified
3	3		LAKEVIEW LAKE CO AP	42.17	-120.4	1441.0944000000002				94285.0	19910601.0	19950101.0		2.2		0-20500-0-94285	WBAN	altamont	110.6	42.2069444	-121.7361111																						[42.15, 42.15]	[-120.4, -120.4]	era5.conv._2:24250	era5_2	19440420	19450929	2:24250	0-20500-0-24250	[104, 105, 106, 107]	identified
4	4		LAKEVIEW	42.18	-120.35	1452.0672000000002				24270.0	19341101.0	19361231.0		5.3		0-20500-0-24270	WBAN	altamont	110.6	42.2069444	-121.7361111																						[42.15, 42.15]	[-120.4, -120.4]	era5.conv._2:24250	era5_2	19440420	19450929	2:24250	0-20500-0-24250	[104, 105, 106, 107]	identified
5	5		LAKEVIEW	42.18	-120.35	1452.0672000000002				24270.0	19361231.0	19370301.0		5.3		0-20500-0-24270	WBAN	altamont	110.6	42.2069444	-121.7361111																						[42.15, 42.15]	[-120.4, -120.4]	era5.conv._2:24250	era5_2	19440420	19450929	2:24250	0-20500-0-24250	[104, 105, 106, 107]	identified
6	6		LAKEVIEW	42.18	-120.35	1452.0672000000002				24270.0	19370301.0	19400228.0		5.3		0-20500-0-24270	WBAN	altamont	110.6	42.2069444	-121.7361111																						[42.15, 42.15]	[-120.4, -120.4]	era5.conv._2:24250	era5_2	19440420	19450929	2:24250	0-20500-0-24250	[104, 105, 106, 107]	identified
7	7		LAKEVIEW	42.18	-120.35	1452.0672000000002				24270.0	19400228.0	19410101.0		5.3		0-20500-0-24270	WBAN	altamont	110.6	42.2069444	-121.7361111																						[42.15, 42.15]	[-120.4, -120.4]	era5.conv._2:24250	era5_2	19440420	19450929	2:24250	0-20500-0-24250	[104, 105, 106, 107]	identified
