level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	ponce	4.8	18.0130556	-66.6144444																						[18.02, 18.02]	[-66.57, -66.57]	era5.conv._2:11633	era5_2	19490101	19500228	2:11633	0-20300-0-11607	[104, 105, 106, 107]	identified
0	0		PONCE LOSEY FIELD	18.0167	-66.5	9.4				11607	1941.0	1948.0	True	7.4		0-20300-0-11607	IGRA2	ponce	4.8	18.0130556	-66.6144444	RQW00011607																					[18.02, 18.02]	[-66.57, -66.57]	era5.conv._2:11633	era5_2	19490101	19500228	2:11633	0-20300-0-11607	[104, 105, 106, 107]	identified
0	0		PONCE MERCEDITA AIRPOR	18.02	-66.57	7.9248				11633	19681201.0	19681231.0		0.0		0-20500-0-11633	WBAN	ponce	4.8	18.0130556	-66.6144444																						[18.02, 18.02]	[-66.57, -66.57]	era5.conv._2:11633	era5_2	19490101	19500228	2:11633	0-20300-0-11607	[104, 105, 106, 107]	identified
1	1		PONCE MERCEDITA	18.02	-66.57	21.031200000000002				11633	19780201.0	19810731.0		0.0		0-20500-0-11633	WBAN	ponce	4.8	18.0130556	-66.6144444																						[18.02, 18.02]	[-66.57, -66.57]	era5.conv._2:11633	era5_2	19490101	19500228	2:11633	0-20300-0-11607	[104, 105, 106, 107]	identified
2	2		PONCE MERCEDITA	18.02	-66.57	21.031200000000002				11633	19760101.0	19780201.0		0.0		0-20500-0-11633	WBAN	ponce	4.8	18.0130556	-66.6144444																						[18.02, 18.02]	[-66.57, -66.57]	era5.conv._2:11633	era5_2	19490101	19500228	2:11633	0-20300-0-11607	[104, 105, 106, 107]	identified
3	3		PONCE MERCEDITA	18.02	-66.57	7.9248				11633	19681231.0	19760101.0		0.0		0-20500-0-11633	WBAN	ponce	4.8	18.0130556	-66.6144444																						[18.02, 18.02]	[-66.57, -66.57]	era5.conv._2:11633	era5_2	19490101	19500228	2:11633	0-20300-0-11607	[104, 105, 106, 107]	identified
4	4		PONCE MERCEDITA	18.02	-66.57	7.9248				11633	19551201.0	19570101.0		0.0		0-20500-0-11633	WBAN	ponce	4.8	18.0130556	-66.6144444																						[18.02, 18.02]	[-66.57, -66.57]	era5.conv._2:11633	era5_2	19490101	19500228	2:11633	0-20300-0-11607	[104, 105, 106, 107]	identified
5	5		PONCE	18.02	-66.57	21.031200000000002				11633	19780201.0	19811231.0		0.0		0-20500-0-11633	WBAN	ponce	4.8	18.0130556	-66.6144444																						[18.02, 18.02]	[-66.57, -66.57]	era5.conv._2:11633	era5_2	19490101	19500228	2:11633	0-20300-0-11607	[104, 105, 106, 107]	identified
6	6		PONCE	18.02	-66.57	21.031200000000002				11633	19811231.0	99991231.0		0.0		0-20500-0-11633	WBAN	ponce	4.8	18.0130556	-66.6144444																						[18.02, 18.02]	[-66.57, -66.57]	era5.conv._2:11633	era5_2	19490101	19500228	2:11633	0-20300-0-11607	[104, 105, 106, 107]	identified
7	7		PONCE MERCEDITA AIRPOR	18.02	-66.57	7.9248				11633	19570131.0	19681201.0		0.0		0-20500-0-11633	WBAN	ponce	4.8	18.0130556	-66.6144444																						[18.02, 18.02]	[-66.57, -66.57]	era5.conv._2:11633	era5_2	19490101	19500228	2:11633	0-20300-0-11607	[104, 105, 106, 107]	identified
8	8		PONCE MERCEDITA AIRPOR	18.02	-66.57	7.9248				11633	19570101.0	19570131.0		0.0		0-20500-0-11633	WBAN	ponce	4.8	18.0130556	-66.6144444																						[18.02, 18.02]	[-66.57, -66.57]	era5.conv._2:11633	era5_2	19490101	19500228	2:11633	0-20300-0-11607	[104, 105, 106, 107]	identified
