level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-03482	MARHAM	52.65138888888889	0.5661111111111111	21.0	Surface land meteorological station (SYNOP), GOS	52 39 05N	000 33 58E	03482	999.0	999.0	False	6.2		OSCAR	0-20000-0-03482	bury saint edmunds	39.7	52.25	0.716667																						[52.6, 52.6]	[0.6, 0.6]	era5.conv._1:3476	era5_2	19480101	19520314	1:3476	0-20000-0-03482	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															IGRA2	0-20300-0-nan	bury saint edmunds	39.7	52.25	0.716667																						[52.6, 52.6]	[0.6, 0.6]	era5.conv._1:3476	era5_2	19480101	19520314	1:3476	0-20000-0-03482	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		MARHAM	52.65	0.55	27.127200000000002				35035	19490401.0	19510131.0		6.5		WBAN	0-20500-0-35035	bury saint edmunds	39.7	52.25	0.716667																						[52.6, 52.6]	[0.6, 0.6]	era5.conv._1:3476	era5_2	19480101	19520314	1:3476	0-20000-0-03482	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		NORFOLK	52.57	0.7	37.1856				35037	19430801.0	19450930.0		7.6		WBAN	0-20500-0-35037	bury saint edmunds	39.7	52.25	0.716667																						[52.6, 52.6]	[0.6, 0.6]	era5.conv._1:3476	era5_2	19480101	19520314	1:3476	0-20000-0-03482	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		LAKENHEATH RAF	52.4	0.57	10.0584				35034	19490501.0	99991231.0		22.3		WBAN	0-20500-0-35034	bury saint edmunds	39.7	52.25	0.716667																						[52.6, 52.6]	[0.6, 0.6]	era5.conv._1:3476	era5_2	19480101	19520314	1:3476	0-20000-0-03482	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		NORFOLK	52.48	0.93	46.0248				35039	19430701.0	19440630.0		26.1		WBAN	0-20500-0-35039	bury saint edmunds	39.7	52.25	0.716667																						[52.6, 52.6]	[0.6, 0.6]	era5.conv._1:3476	era5_2	19480101	19520314	1:3476	0-20000-0-03482	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		MILDENHALL	52.37	0.48	10.0584				35046	19500701.0	99991231.0		26.9		WBAN	0-20500-0-35046	bury saint edmunds	39.7	52.25	0.716667																						[52.6, 52.6]	[0.6, 0.6]	era5.conv._1:3476	era5_2	19480101	19520314	1:3476	0-20000-0-03482	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															CHUAN	0-20400-0-nan	bury saint edmunds	39.7	52.25	0.716667																						[52.6, 52.6]	[0.6, 0.6]	era5.conv._1:3476	era5_2	19480101	19520314	1:3476	0-20000-0-03482	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		(made up station ID) Downham Market, England	52.6	0.4	-999.0				3476				13.6		SCHROEDER	0-20600-0-3476	bury saint edmunds	39.7	52.25	0.716667		3476.0	119.0	1945-10-01 00:00:00	1945-10-01 00:00:00																	[52.6, 52.6]	[0.6, 0.6]	era5.conv._1:3476	era5_2	19480101	19520314	1:3476	0-20000-0-03482	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		EGUN Mildenhall AP, England, UK	52.37	0.48	-999.0				3578				26.9		SCHROEDER	0-20600-0-3578	bury saint edmunds	39.7	52.25	0.716667		3578.0	129.0	1939-01-01 00:00:00	1939-01-01 00:00:00																	[52.6, 52.6]	[0.6, 0.6]	era5.conv._1:3476	era5_2	19480101	19520314	1:3476	0-20000-0-03482	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															WMO	0-20700-0-nan	bury saint edmunds	39.7	52.25	0.716667																						[52.6, 52.6]	[0.6, 0.6]	era5.conv._1:3476	era5_2	19480101	19520314	1:3476	0-20000-0-03482	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	bury saint edmunds	39.7	52.25	0.716667																						[52.6, 52.6]	[0.6, 0.6]	era5.conv._1:3476	era5_2	19480101	19520314	1:3476	0-20000-0-03482	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	bury saint edmunds	39.7	52.25	0.716667																						[52.6, 52.6]	[0.6, 0.6]	era5.conv._1:3476	era5_2	19480101	19520314	1:3476	0-20000-0-03482	[38, 85, 104, 105, 106, 107, 117]	identified
