level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
0	0		Key West	24.58	-81.7	7				6079	-999-999	-999-999		10.7		CHUAN	0-20400-0-6079	key west	1.8	24.5552778	-81.78277779999998		-999																				inconsistentCoordinates
0	0		KEY WEST/INT.	24.5531	-81.7886	13.4				72201	1919	2021	True	1.2		IGRA2	0-20300-0-72201	key west	1.8	24.5552778	-81.78277779999998	USM00072201																					inconsistentCoordinates
0	0	0-20000-0-72201	KEY WEST/INT., FL	24.553055555555556	-81.78861111111111	4.9	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS, GSN, GUAN, RBSN(ST), CLIMAT(C), RBCN	24 33 11N	081 47 19W	72201	999	999	True	1.2		OSCAR	0-20000-0-72201	key west	1.8	24.5552778	-81.78277779999998																						inconsistentCoordinates
0	0		Key West - USWB Office, Front and Eaton St, Key West, FL	24.55	-81.8	-999				72201				0.0		SCHROEDER	0-20600-0-72201	key west	1.8	24.5552778	-81.78277779999998		72201	2367.0	1918-10-01 00:00:00	2006-03-29 00:00:00																	inconsistentCoordinates
0	0		KEY WEST WB CITY	24.55	-81.8	3.9624				12858	19130101	19480701		0.0		WBAN	0-20500-0-12858	key west	1.8	24.5552778	-81.78277779999998																						inconsistentCoordinates
1	1		KEY WEST WB CITY	24.55	-81.8	7.010400000000001				12858	18900101	19030101		0.0		WBAN	0-20500-0-12858	key west	1.8	24.5552778	-81.78277779999998																						inconsistentCoordinates
2	2		KEY WEST WB CITY	24.55	-81.8	3.9624				12858	19480701	19480731		0.0		WBAN	0-20500-0-12858	key west	1.8	24.5552778	-81.78277779999998																						inconsistentCoordinates
3	3		KEY WEST WB CITY	24.55	-81.8	3.9624				12858	19480731	19500101		0.0		WBAN	0-20500-0-12858	key west	1.8	24.5552778	-81.78277779999998																						inconsistentCoordinates
4	4		KEY WEST WB CITY	24.55	-81.8	9.144				12858	19500101	19521231		0.0		WBAN	0-20500-0-12858	key west	1.8	24.5552778	-81.78277779999998																						inconsistentCoordinates
5	5		KEY WEST WB CITY	24.55	-81.8	9.144				12858	19521231	19530701		0.0		WBAN	0-20500-0-12858	key west	1.8	24.5552778	-81.78277779999998																						inconsistentCoordinates
