level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	jacksonville	30.9	34.7538889	-77.4305556																						[34.5, 34.5]	[-77.57, -77.57]	era5.conv._2:13716	era5_2	19440308	19450816	2:13716	0-20500-0-13716	[104, 105, 106, 107]	identified
0	0															0-20300-0-nan	IGRA2	jacksonville	30.9	34.7538889	-77.4305556																						[34.5, 34.5]	[-77.57, -77.57]	era5.conv._2:13716	era5_2	19440308	19450816	2:13716	0-20500-0-13716	[104, 105, 106, 107]	identified
0	0		HOLLYRIDGE AAF	34.5	-77.57	21.031200000000002				13716.0	19440101.0	19450831.0		0.0		0-20500-0-13716	WBAN	jacksonville	30.9	34.7538889	-77.4305556																						[34.5, 34.5]	[-77.57, -77.57]	era5.conv._2:13716	era5_2	19440308	19450816	2:13716	0-20500-0-13716	[104, 105, 106, 107]	identified
1	1		HOLLYRIDGE AAF	34.48	-77.55	21.031200000000002				13716.0	19431201.0	19440101.0		2.9		0-20500-0-13716	WBAN	jacksonville	30.9	34.7538889	-77.4305556																						[34.5, 34.5]	[-77.57, -77.57]	era5.conv._2:13716	era5_2	19440308	19450816	2:13716	0-20500-0-13716	[104, 105, 106, 107]	identified
2	2		HOLLYRIDGE AAF	34.48	-77.55	21.031200000000002				13716.0	19431001.0	19431201.0		2.9		0-20500-0-13716	WBAN	jacksonville	30.9	34.7538889	-77.4305556																						[34.5, 34.5]	[-77.57, -77.57]	era5.conv._2:13716	era5_2	19440308	19450816	2:13716	0-20500-0-13716	[104, 105, 106, 107]	identified
3	3		SLOOP POINT	34.4	-77.63	819.912				93751.0	19780101.0	99991231.0		12.4		0-20500-0-93751	WBAN	jacksonville	30.9	34.7538889	-77.4305556																						[34.5, 34.5]	[-77.57, -77.57]	era5.conv._2:13716	era5_2	19440308	19450816	2:13716	0-20500-0-13716	[104, 105, 106, 107]	identified
4	4		NEW RIVER MCAF	34.7	-77.43	7.9248				93727.0	19580101.0	19600101.0		25.6		0-20500-0-93727	WBAN	jacksonville	30.9	34.7538889	-77.4305556																						[34.5, 34.5]	[-77.57, -77.57]	era5.conv._2:13716	era5_2	19440308	19450816	2:13716	0-20500-0-13716	[104, 105, 106, 107]	identified
5	5		NEW RIVER MCAF	34.7	-77.43	6.096				93727.0	19600101.0	19620101.0		25.6		0-20500-0-93727	WBAN	jacksonville	30.9	34.7538889	-77.4305556																						[34.5, 34.5]	[-77.57, -77.57]	era5.conv._2:13716	era5_2	19440308	19450816	2:13716	0-20500-0-13716	[104, 105, 106, 107]	identified
6	6		NEW RIVER MCAF	34.7	-77.42	7.010400000000001				93727.0	19620101.0	19631231.0		26.1		0-20500-0-93727	WBAN	jacksonville	30.9	34.7538889	-77.4305556																						[34.5, 34.5]	[-77.57, -77.57]	era5.conv._2:13716	era5_2	19440308	19450816	2:13716	0-20500-0-13716	[104, 105, 106, 107]	identified
7	7		NEW RIVER MCAF	34.7	-77.42	7.010400000000001				93727.0	19631231.0	19650101.0		26.1		0-20500-0-93727	WBAN	jacksonville	30.9	34.7538889	-77.4305556																						[34.5, 34.5]	[-77.57, -77.57]	era5.conv._2:13716	era5_2	19440308	19450816	2:13716	0-20500-0-13716	[104, 105, 106, 107]	identified
8	8		CAMP LEJEUNE	34.55	-77.28	818.0832				93752.0	19780101.0	99991231.0		27.2		0-20500-0-93752	WBAN	jacksonville	30.9	34.7538889	-77.4305556																						[34.5, 34.5]	[-77.57, -77.57]	era5.conv._2:13716	era5_2	19440308	19450816	2:13716	0-20500-0-13716	[104, 105, 106, 107]	identified
9	9		NEW RIVER MCAF	34.72	-77.43	7.9248				93727.0	19560101.0	19580101.0		27.6		0-20500-0-93727	WBAN	jacksonville	30.9	34.7538889	-77.4305556																						[34.5, 34.5]	[-77.57, -77.57]	era5.conv._2:13716	era5_2	19440308	19450816	2:13716	0-20500-0-13716	[104, 105, 106, 107]	identified
10	10		NEW RIVER MCAF	34.72	-77.43	7.010400000000001				93727.0	19550101.0	19560101.0		27.6		0-20500-0-93727	WBAN	jacksonville	30.9	34.7538889	-77.4305556																						[34.5, 34.5]	[-77.57, -77.57]	era5.conv._2:13716	era5_2	19440308	19450816	2:13716	0-20500-0-13716	[104, 105, 106, 107]	identified
11	11		NEW RIVER MCAF	34.72	-77.43	7.010400000000001				93727.0	19450301.0	19550101.0		27.6		0-20500-0-93727	WBAN	jacksonville	30.9	34.7538889	-77.4305556																						[34.5, 34.5]	[-77.57, -77.57]	era5.conv._2:13716	era5_2	19440308	19450816	2:13716	0-20500-0-13716	[104, 105, 106, 107]	identified
12	12		NEW RIVER MCAF	34.7	-77.38	4.8768				93727.0	19690101.0	19690701.0		28.2		0-20500-0-93727	WBAN	jacksonville	30.9	34.7538889	-77.4305556																						[34.5, 34.5]	[-77.57, -77.57]	era5.conv._2:13716	era5_2	19440308	19450816	2:13716	0-20500-0-13716	[104, 105, 106, 107]	identified
