level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		ARDMORE AFB	34.3	-97.0167	221.9				13903	1943.0	1961.0	True	7.7		0-20300-0-13903	IGRA2	ardmore	14.5	34.1741667	-97.1433333	USW00013903																					[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		ARDMORE CAA AIRPORT	34.3	-97.15	263.9568				13965	19460801.0	19460831.0		4.6		0-20500-0-13965	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		ARDMORE CAA AIRPORT	34.3	-97.15	263.9568				13965	19460831.0	19600101.0		4.6		0-20500-0-13965	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	2		ARDMORE FAA AIRPORT	34.3	-97.15	263.9568				13965	19600101.0	19610716.0		4.6		0-20500-0-13965	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
3	3		ARDMORE INTERMEDIATE	34.3	-97.15	263.9568				13965	19320101.0	19460801.0		4.6		0-20500-0-13965	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
4	4		ARDMORE MUNICIPAL AP	34.3	-97.03	224.02800000000002				93940	19510212.0	19530822.0		6.4		0-20500-0-93940	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
5	5		ARDMORE MUNICIPAL AP	34.3	-97.02	240.1824				93940	19800531.0	19950101.0		7.4		0-20500-0-93940	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
6	6		ARDMORE FAA AIRPORT	34.3	-97.02	225.55200000000002				93940	19671201.0	19671231.0		7.4		0-20500-0-93940	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
7	7		ARDMORE FAA AIRPORT	34.3	-97.02	225.55200000000002				93940	19671231.0	19700101.0		7.4		0-20500-0-93940	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
8	8		ARDMORE MUNICIPAL AP	34.3	-97.02	232.25760000000002				93940	19590201.0	19610101.0		7.4		0-20500-0-93940	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
9	9		ARDMORE MUNICIPAL AP	34.3	-97.02	232.25760000000002				93940	19610101.0	19610701.0		7.4		0-20500-0-93940	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
10	10		ARDMORE MUNICIPAL AP	34.3	-97.02	240.1824				93940	19700101.0	19800501.0		7.4		0-20500-0-93940	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
11	11		ARDMORE MUNICIPAL AP	34.3	-97.02	240.1824				93940	19800501.0	19800531.0		7.4		0-20500-0-93940	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
12	12		ARDMORE MUNICIPAL AP	34.3	-97.02	240.1824				93940	19950101.0	99991231.0		7.4		0-20500-0-93940	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
13	13		ARDMORE FAA AIRPORT	34.3	-97.02	232.25760000000002				93940	19610701.0	19610717.0		7.4		0-20500-0-93940	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
14	14		ARDMORE FAA AIRPORT	34.3	-97.02	225.55200000000002				93940	19610717.0	19610731.0		7.4		0-20500-0-93940	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
15	15		ARDMORE AFB	34.3	-97.02	221.89440000000002				13903	19540101.0	19590131.0		7.4		0-20500-0-13903	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
16	16		ARDMORE AFB	34.3	-97.02	221.89440000000002				13903	19530801.0	19540101.0		7.4		0-20500-0-13903	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
17	17		ARDMORE AFB	34.3	-97.02	221.89440000000002				13903	19451231.0	19530801.0		7.4		0-20500-0-13903	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
18	18		ARDMORE AFB	34.3	-97.02	221.89440000000002				13903	19450930.0	19451231.0		7.4		0-20500-0-13903	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
19	19		ARDMORE AFB	34.3	-97.02	221.89440000000002				13903	19430301.0	19450930.0		7.4		0-20500-0-13903	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
20	20		ARDMORE FAA AIRPORT	34.3	-97.02	225.55200000000002				93940	19610731.0	19671201.0		7.4		0-20500-0-93940	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
21	21		ARDMORE DOWNTOWN AIRPORT	34.15	-97.12	257.25120000000004				53929	19850201.0	99991231.0		16.7		0-20500-0-53929	WBAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20400-0-nan	CHUAN	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		KADM Ardmore - Gene Autry Air Force Base (operated by US Air Force), OK	34.3	-97.02	-999.0				72350				7.4		0-20600-0-72350	SCHROEDER	ardmore	14.5	34.1741667	-97.1433333		72350.0	2471.0	1961-03-15 00:00:00	1961-03-15 00:00:00																	[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		KSUL Sulphur, OK - PRE-STORM radiosonde site	34.52	-96.98	-999.0				74646				26.8		0-20600-0-74646	SCHROEDER	ardmore	14.5	34.1741667	-97.1433333		74646.0	3115.0	1985-05-01 00:00:00	1985-05-01 00:00:00																	[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20700-0-nan	WMO	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20800-0-nan	AMMA	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20111-0-nan	HARA	ardmore	14.5	34.1741667	-97.1433333																						[34.3, 34.3]	[-97.1, -97.1]	era5.conv._13903	era5_2	19610317	19610531	13903	0-20300-0-13903	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
