file_statid	station_id	station_name	latitude	longitude	elevation	original_lat	original_lon	distance_km	lat_file	lon_file	inventory	WIGOS	WMO_id	WIGOS_calc	file_min_date	file_max_date	start_date	end_date	isRadio	WIGOS_best	city	variables
2:43009	43009	AHMADNAGAR	19.083333333333332	74.8	655.0	19 05 00N	074 48 00E	3397.7	[36.0, 36.0]	[103.75, 103.75]	OSCAR	0-20000-0-43009		0-20000-0-43009	19451101	19470731	999.0	999.0	False	0-20300-0-52889	lanzhou	[104, 105, 106, 107]
2:43009	52889	LANZHOU	36.05	103.883	1518.0			13.2	[36.0, 36.0]	[103.75, 103.75]	IGRA2			0-20300-0-52889	19451101	19470731	1956.0	2001.0	True	0-20300-0-52889	lanzhou	[104, 105, 106, 107]
2:43009	43009	LANCHOW	36.0	103.75	1543.2024000000001			0.0	[36.0, 36.0]	[103.75, 103.75]	WBAN			0-20500-0-43009	19451101	19470731	19450601.0	19461231.0		0-20300-0-52889	lanzhou	[104, 105, 106, 107]
2:43009									[36.0, 36.0]	[103.75, 103.75]	CHUAN			0-20400-0-nan	19451101	19470731				0-20300-0-52889	lanzhou	[104, 105, 106, 107]
2:43009	52889	Lanzhou, China	36.02	103.98	-999.0			20.9	[36.0, 36.0]	[103.75, 103.75]	SCHROEDER		52889	0-20600-0-52889	19451101	19470731				0-20300-0-52889	lanzhou	[104, 105, 106, 107]
2:43009	52889	LANZHOU                  	36.05	103.88333333333334	1517.0			13.2	[36.0, 36.0]	[103.75, 103.75]	WMO		52889	0-20700-0-52889	19451101	19470731				0-20300-0-52889	lanzhou	[104, 105, 106, 107]
2:43009									[36.0, 36.0]	[103.75, 103.75]	AMMA			0-20800-0-nan	19451101	19470731				0-20300-0-52889	lanzhou	[104, 105, 106, 107]
2:43009									[36.0, 36.0]	[103.75, 103.75]	HARA			0-20111-0-nan	19451101	19470731				0-20300-0-52889	lanzhou	[104, 105, 106, 107]
