level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-72208	CHARLESTON/MUN., SC.	32.894999999999996	-80.0275	14.3	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GSN, RBSN(ST), GOS, CLIMAT(C), RBCN	32 53 42N	080 01 39W	72208	999.0	999.0	True	10.4		OSCAR	0-20000-0-72208	north charleston	4.2	32.8544444	-79.975																						[32.85, 32.85]	[-79.93, -79.93]	era5.conv._2:13758	era5_2	19421021	19450807	2:13758	0-20000-0-72208	[104, 105, 106, 107]	identified
0	0		CHARLESTON/MUN.	32.895	-80.0275	13.3				72208	1932.0	2021.0	True	10.4		IGRA2	0-20300-0-72208	north charleston	4.2	32.8544444	-79.975	USM00072208																					[32.85, 32.85]	[-79.93, -79.93]	era5.conv._2:13758	era5_2	19421021	19450807	2:13758	0-20000-0-72208	[104, 105, 106, 107]	identified
0	0		CHARLESTON NAS	32.85	-79.93	9.144				13758	19401130.0	19420901.0		0.0		WBAN	0-20500-0-13758	north charleston	4.2	32.8544444	-79.975																						[32.85, 32.85]	[-79.93, -79.93]	era5.conv._2:13758	era5_2	19421021	19450807	2:13758	0-20000-0-72208	[104, 105, 106, 107]	identified
1	1		CHARLESTON NAS	32.85	-79.93	2.1336				13758	19790101.0	19800630.0		0.0		WBAN	0-20500-0-13758	north charleston	4.2	32.8544444	-79.975																						[32.85, 32.85]	[-79.93, -79.93]	era5.conv._2:13758	era5_2	19421021	19450807	2:13758	0-20000-0-72208	[104, 105, 106, 107]	identified
2	2		CHARLESTON NAS	32.85	-79.93	2.1336				13758	19730201.0	19790101.0		0.0		WBAN	0-20500-0-13758	north charleston	4.2	32.8544444	-79.975																						[32.85, 32.85]	[-79.93, -79.93]	era5.conv._2:13758	era5_2	19421021	19450807	2:13758	0-20000-0-72208	[104, 105, 106, 107]	identified
3	3		CHARLESTON NAS	32.85	-79.93	9.144				13758	19420901.0	19450831.0		0.0		WBAN	0-20500-0-13758	north charleston	4.2	32.8544444	-79.975																						[32.85, 32.85]	[-79.93, -79.93]	era5.conv._2:13758	era5_2	19421021	19450807	2:13758	0-20000-0-72208	[104, 105, 106, 107]	identified
4	4		CHARLESTON NAS	32.85	-79.93	9.144				13758	19400701.0	19401130.0		0.0		WBAN	0-20500-0-13758	north charleston	4.2	32.8544444	-79.975																						[32.85, 32.85]	[-79.93, -79.93]	era5.conv._2:13758	era5_2	19421021	19450807	2:13758	0-20000-0-72208	[104, 105, 106, 107]	identified
5	5		CHARLESTON WSO CITY	32.78	-79.93	3.048				13782	19820101.0	19880617.0		7.8		WBAN	0-20500-0-13782	north charleston	4.2	32.8544444	-79.975																						[32.85, 32.85]	[-79.93, -79.93]	era5.conv._2:13758	era5_2	19421021	19450807	2:13758	0-20000-0-72208	[104, 105, 106, 107]	identified
6	6		CHARLESTON WSO CITY	32.78	-79.93	14.9352				13782	19570101.0	19811231.0		7.8		WBAN	0-20500-0-13782	north charleston	4.2	32.8544444	-79.975																						[32.85, 32.85]	[-79.93, -79.93]	era5.conv._2:13758	era5_2	19421021	19450807	2:13758	0-20000-0-72208	[104, 105, 106, 107]	identified
7	7		CHARLESTON WSO CITY	32.78	-79.93	14.9352				13782	19400131.0	19570101.0		7.8		WBAN	0-20500-0-13782	north charleston	4.2	32.8544444	-79.975																						[32.85, 32.85]	[-79.93, -79.93]	era5.conv._2:13758	era5_2	19421021	19450807	2:13758	0-20000-0-72208	[104, 105, 106, 107]	identified
8	8		CHARLESTON WSO CITY	32.78	-79.93	14.9352				13782	19400101.0	19400131.0		7.8		WBAN	0-20500-0-13782	north charleston	4.2	32.8544444	-79.975																						[32.85, 32.85]	[-79.93, -79.93]	era5.conv._2:13758	era5_2	19421021	19450807	2:13758	0-20000-0-72208	[104, 105, 106, 107]	identified
9	9		CHARLESTON CITY	32.78	-79.93	3.048				13782	20031001.0	99991231.0		7.8		WBAN	0-20500-0-13782	north charleston	4.2	32.8544444	-79.975																						[32.85, 32.85]	[-79.93, -79.93]	era5.conv._2:13758	era5_2	19421021	19450807	2:13758	0-20000-0-72208	[104, 105, 106, 107]	identified
