level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-72434	ST.LOUIS/LAMBERT,  ST.LOUIS INT., MO.	38.75	-90.36666666666666	172.0	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, RBSN(S), GOS	38 45 00N	090 22 00W	72434	999.0	999.0	False	21.7		OSCAR	0-20000-0-72434	jennings	4.1	38.7191667	-90.2602778																						[38.8, 38.62]	[-90.18, -90.4]	era5.conv._72434	era5_2	19620304	19750811	72434	0-20000-0-72434	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		ST. LOUIS/LAMBERT	38.75	-90.367	172.0				72434	1929.0	1975.0	True	21.7		IGRA2	0-20300-0-72434	jennings	4.1	38.7191667	-90.2602778	USM00072434																					[38.8, 38.62]	[-90.18, -90.4]	era5.conv._72434	era5_2	19620304	19750811	72434	0-20000-0-72434	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		ST LOUIS	38.6333	-90.2	219.2				93963	1926.0	1929.0	True	2.3		IGRA2	0-20300-0-93963	jennings	4.1	38.7191667	-90.2602778	USW00093963																					[38.8, 38.62]	[-90.18, -90.4]	era5.conv._72434	era5_2	19620304	19750811	72434	0-20000-0-72434	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	3		BELLEVILLE SCOTT FIELD	38.55	-89.85	135.0				13802	1922.0	1945.0	True	29.8		IGRA2	0-20300-0-13802	jennings	4.1	38.7191667	-90.2602778	USW00013802																					[38.8, 38.62]	[-90.18, -90.4]	era5.conv._72434	era5_2	19620304	19750811	72434	0-20000-0-72434	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		ST LOUIS RFC CITY	38.63	-90.2	142.0368				93963	19580719.0	19581231.0		2.1		WBAN	0-20500-0-93963	jennings	4.1	38.7191667	-90.2602778																						[38.8, 38.62]	[-90.18, -90.4]	era5.conv._72434	era5_2	19620304	19750811	72434	0-20000-0-72434	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		ST LOUIS RFC CITY	38.63	-90.2	142.0368				93963	19581231.0	19591101.0		2.1		WBAN	0-20500-0-93963	jennings	4.1	38.7191667	-90.2602778																						[38.8, 38.62]	[-90.18, -90.4]	era5.conv._72434	era5_2	19620304	19750811	72434	0-20000-0-72434	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	2		ST LOUIS WB CITY	38.63	-90.2	142.0368				93963	19580701.0	19580719.0		2.1		WBAN	0-20500-0-93963	jennings	4.1	38.7191667	-90.2602778																						[38.8, 38.62]	[-90.18, -90.4]	era5.conv._72434	era5_2	19620304	19750811	72434	0-20000-0-72434	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
3	3		ST LOUIS WB CITY	38.63	-90.2	188.976				93963	19360101.0	19571231.0		2.1		WBAN	0-20500-0-93963	jennings	4.1	38.7191667	-90.2602778																						[38.8, 38.62]	[-90.18, -90.4]	era5.conv._72434	era5_2	19620304	19750811	72434	0-20000-0-72434	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
4	4		ST LOUIS RFC CITY	38.63	-90.2	142.0368				93963	19591101.0	19660101.0		2.1		WBAN	0-20500-0-93963	jennings	4.1	38.7191667	-90.2602778																						[38.8, 38.62]	[-90.18, -90.4]	era5.conv._72434	era5_2	19620304	19750811	72434	0-20000-0-72434	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
5	5		ST LOUIS CITY	38.63	-90.2	142.0368				93963	19660114.0	19680626.0		2.1		WBAN	0-20500-0-93963	jennings	4.1	38.7191667	-90.2602778																						[38.8, 38.62]	[-90.18, -90.4]	era5.conv._72434	era5_2	19620304	19750811	72434	0-20000-0-72434	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
