level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	santa rosa	3.9	38.4405556	-122.7133333																						[38.42, 38.42]	[-122.75, -122.75]	era5.conv._2:23246	era5_2	19430802	19511231	2:23246	0-20300-0-23213	[104, 105, 106, 107]	identified
0	0		SANTA ROSA (AAF)	38.5167	-122.8	35.4				23213	1943.0	1944.0	True	11.6		0-20300-0-23213	IGRA2	santa rosa	3.9	38.4405556	-122.7133333	USW00023213																					[38.42, 38.42]	[-122.75, -122.75]	era5.conv._2:23246	era5_2	19430802	19511231	2:23246	0-20300-0-23213	[104, 105, 106, 107]	identified
0	0		SANTA ROSA NAAS	38.42	-122.75	32.004000000000005				23246	19430501.0	19450101.0		0.0		0-20500-0-23246	WBAN	santa rosa	3.9	38.4405556	-122.7133333																						[38.42, 38.42]	[-122.75, -122.75]	era5.conv._2:23246	era5_2	19430802	19511231	2:23246	0-20300-0-23213	[104, 105, 106, 107]	identified
1	1		SANTA ROSA NAAS	38.42	-122.75	36.8808				23246	19460101.0	19470430.0		0.0		0-20500-0-23246	WBAN	santa rosa	3.9	38.4405556	-122.7133333																						[38.42, 38.42]	[-122.75, -122.75]	era5.conv._2:23246	era5_2	19430802	19511231	2:23246	0-20300-0-23213	[104, 105, 106, 107]	identified
2	2		SANTA ROSA NAAS	38.42	-122.75	42.062400000000004				23246	19511201.0	19511231.0		0.0		0-20500-0-23246	WBAN	santa rosa	3.9	38.4405556	-122.7133333																						[38.42, 38.42]	[-122.75, -122.75]	era5.conv._2:23246	era5_2	19430802	19511231	2:23246	0-20300-0-23213	[104, 105, 106, 107]	identified
3	3		SANTA ROSA NAAS	38.42	-122.8	32.9184				23246	19450101.0	19460101.0		4.4		0-20500-0-23246	WBAN	santa rosa	3.9	38.4405556	-122.7133333																						[38.42, 38.42]	[-122.75, -122.75]	era5.conv._2:23246	era5_2	19430802	19511231	2:23246	0-20300-0-23213	[104, 105, 106, 107]	identified
4	4		SANTA ROSA SONOMA CO A	38.5	-122.81	36.576				23213	19980603.0	99991231.0		10.3		0-20500-0-23213	WBAN	santa rosa	3.9	38.4405556	-122.7133333																						[38.42, 38.42]	[-122.75, -122.75]	era5.conv._2:23246	era5_2	19430802	19511231	2:23246	0-20300-0-23213	[104, 105, 106, 107]	identified
5	5		SANTA ROSA SONOMA CO A	38.5	-122.82	36.2712				23213	19430401.0	19450101.0		10.8		0-20500-0-23213	WBAN	santa rosa	3.9	38.4405556	-122.7133333																						[38.42, 38.42]	[-122.75, -122.75]	era5.conv._2:23246	era5_2	19430802	19511231	2:23246	0-20300-0-23213	[104, 105, 106, 107]	identified
6	6		SANTA ROSA SONOMA CO A	38.52	-122.8	35.3568				23213	19450101.0	19451231.0		11.9		0-20500-0-23213	WBAN	santa rosa	3.9	38.4405556	-122.7133333																						[38.42, 38.42]	[-122.75, -122.75]	era5.conv._2:23246	era5_2	19430802	19511231	2:23246	0-20300-0-23213	[104, 105, 106, 107]	identified
7	7		SANTA ROSA SONOMA CO A	38.52	-122.82	38.1				23274	19620726.0	19680501.0		12.7		0-20500-0-23274	WBAN	santa rosa	3.9	38.4405556	-122.7133333																						[38.42, 38.42]	[-122.75, -122.75]	era5.conv._2:23246	era5_2	19430802	19511231	2:23246	0-20300-0-23213	[104, 105, 106, 107]	identified
