level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	laredo	10.6	27.5061111	-99.5072222																						[27.5, 27.5]	[-99.4, -99.5]	era5.conv._1:72252	era5_2	19620304	19641231	1:72252	0-20300-0-12920	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		LAREDO	27.5333	-99.4833	156.1				12920	1943.0	1947.0	True	4.0		0-20300-0-12920	IGRA2	laredo	10.6	27.5061111	-99.5072222	USW00012920																					[27.5, 27.5]	[-99.4, -99.5]	era5.conv._1:72252	era5_2	19620304	19641231	1:72252	0-20300-0-12920	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		LAREDO WB AIRPORT	27.53	-99.47	153.3144				12920	19470623.0	19520401.0		4.5		0-20500-0-12920	WBAN	laredo	10.6	27.5061111	-99.5072222																						[27.5, 27.5]	[-99.4, -99.5]	era5.conv._1:72252	era5_2	19620304	19641231	1:72252	0-20300-0-12920	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		LAREDO WB AIRPORT	27.53	-99.47	153.3144				12920	19650331.0	19651026.0		4.5		0-20500-0-12920	WBAN	laredo	10.6	27.5061111	-99.5072222																						[27.5, 27.5]	[-99.4, -99.5]	era5.conv._1:72252	era5_2	19620304	19641231	1:72252	0-20300-0-12920	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		LAREDO AFB	27.53	-99.47	153.924				12907	19421201.0	19430101.0		4.5		0-20500-0-12907	WBAN	laredo	10.6	27.5061111	-99.5072222																						[27.5, 27.5]	[-99.4, -99.5]	era5.conv._1:72252	era5_2	19620304	19641231	1:72252	0-20300-0-12920	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		LAREDO AFB	27.53	-99.47	153.924				12907	19430101.0	19450331.0		4.5		0-20500-0-12907	WBAN	laredo	10.6	27.5061111	-99.5072222																						[27.5, 27.5]	[-99.4, -99.5]	era5.conv._1:72252	era5_2	19620304	19641231	1:72252	0-20300-0-12920	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		LAREDO AFB	27.53	-99.47	153.924				12907	19450331.0	19530101.0		4.5		0-20500-0-12907	WBAN	laredo	10.6	27.5061111	-99.5072222																						[27.5, 27.5]	[-99.4, -99.5]	era5.conv._1:72252	era5_2	19620304	19641231	1:72252	0-20300-0-12920	[38, 85, 104, 105, 106, 107, 117]	identified
5	5		LAREDO AFB	27.53	-99.47	153.924				12907	19530101.0	19591231.0		4.5		0-20500-0-12907	WBAN	laredo	10.6	27.5061111	-99.5072222																						[27.5, 27.5]	[-99.4, -99.5]	era5.conv._1:72252	era5_2	19620304	19641231	1:72252	0-20300-0-12920	[38, 85, 104, 105, 106, 107, 117]	identified
6	6		LAREDO AFB	27.53	-99.47	153.0096				12907	19610101.0	19641231.0		4.5		0-20500-0-12907	WBAN	laredo	10.6	27.5061111	-99.5072222																						[27.5, 27.5]	[-99.4, -99.5]	era5.conv._1:72252	era5_2	19620304	19641231	1:72252	0-20300-0-12920	[38, 85, 104, 105, 106, 107, 117]	identified
7	7		LAREDO AFB	27.53	-99.47	153.0096				12907	19650301.0	19660101.0		4.5		0-20500-0-12907	WBAN	laredo	10.6	27.5061111	-99.5072222																						[27.5, 27.5]	[-99.4, -99.5]	era5.conv._1:72252	era5_2	19620304	19641231	1:72252	0-20300-0-12920	[38, 85, 104, 105, 106, 107, 117]	identified
