level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-72267	LUBBOCK/LUBBOCK INTERNATIONAL, TX.	33.65	-101.81666666666666	988.0	Surface land meteorological station (SYNOP), CLIMAT(C), RBSN(S), GOS	33 39 00N	101 49 00W	72267	999.0	999.0	False	13.6		OSCAR	0-20000-0-72267	lubbock	18.3	33.5777778	-101.8547222																						[33.6, 33.6]	[-101.95, -102.05]	era5.conv._2:23021	era5_2	19420603	19640517	2:23021	0-20000-0-72267	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		REESE AFB	33.5833	-102.2333	1014.1				23021	1942.0	1964.0	True	26.4		IGRA2	0-20300-0-23021	lubbock	18.3	33.5777778	-101.8547222	USW00023021																					[33.6, 33.6]	[-101.95, -102.05]	era5.conv._2:23021	era5_2	19420603	19640517	2:23021	0-20000-0-72267	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		LUBBOCK/MUNI (TEX)	33.65	-101.8167	988.0				72267	1950.0	1964.0	True	13.6		IGRA2	0-20300-0-72267	lubbock	18.3	33.5777778	-101.8547222	USM00072267																					[33.6, 33.6]	[-101.95, -102.05]	era5.conv._2:23021	era5_2	19420603	19640517	2:23021	0-20000-0-72267	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		REESE AFB	33.6	-102.05	1014.984				23021	19500101.0	19630101.0		9.3		WBAN	0-20500-0-23021	lubbock	18.3	33.5777778	-101.8547222																						[33.6, 33.6]	[-101.95, -102.05]	era5.conv._2:23021	era5_2	19420603	19640517	2:23021	0-20000-0-72267	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		REESE AFB	33.6	-102.05	1014.984				23021	19420301.0	19460131.0		9.3		WBAN	0-20500-0-23021	lubbock	18.3	33.5777778	-101.8547222																						[33.6, 33.6]	[-101.95, -102.05]	era5.conv._2:23021	era5_2	19420603	19640517	2:23021	0-20000-0-72267	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		REESE AFB	33.6	-102.05	1014.0696				23021	19630101.0	19811231.0		9.3		WBAN	0-20500-0-23021	lubbock	18.3	33.5777778	-101.8547222																						[33.6, 33.6]	[-101.95, -102.05]	era5.conv._2:23021	era5_2	19420603	19640517	2:23021	0-20000-0-72267	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		REESE AFB	33.6	-102.05	1014.0696				23021	19811231.0	19950101.0		9.3		WBAN	0-20500-0-23021	lubbock	18.3	33.5777778	-101.8547222																						[33.6, 33.6]	[-101.95, -102.05]	era5.conv._2:23021	era5_2	19420603	19640517	2:23021	0-20000-0-72267	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		REESE AFB	33.6	-102.05	1014.0696				23021	19950101.0	99991231.0		9.3		WBAN	0-20500-0-23021	lubbock	18.3	33.5777778	-101.8547222																						[33.6, 33.6]	[-101.95, -102.05]	era5.conv._2:23021	era5_2	19420603	19640517	2:23021	0-20000-0-72267	[38, 85, 104, 105, 106, 107, 117]	identified
5	5		REESE AFB	33.6	-102.05	1014.984				23021	19460131.0	19500101.0		9.3		WBAN	0-20500-0-23021	lubbock	18.3	33.5777778	-101.8547222																						[33.6, 33.6]	[-101.95, -102.05]	era5.conv._2:23021	era5_2	19420603	19640517	2:23021	0-20000-0-72267	[38, 85, 104, 105, 106, 107, 117]	identified
6	6		LUBBOCK INTL AP	33.63	-101.85	979.932				23042	19421231.0	19451101.0		9.9		WBAN	0-20500-0-23042	lubbock	18.3	33.5777778	-101.8547222																						[33.6, 33.6]	[-101.95, -102.05]	era5.conv._2:23021	era5_2	19420603	19640517	2:23021	0-20000-0-72267	[38, 85, 104, 105, 106, 107, 117]	identified
