level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-22550	ARHANGEL'SK (22550-0)	64.50416666666666	40.72777777777778	8.1	Climatological station, Surface land meteorological station (SYNOP), RBCN, GSN, RBSN(S), CLIMAT(C), GOS	64 30 15N	040 43 40E	22550	999	999	False	13.8		OSCAR	0-20000-0-22550	arkhangelsk	4.9	64.5401	40.5433																						[64.58, 64.58]	[40.5, 40.5]	era5.conv._1:22550	era5_2	19460807	19781231	1:22550	0-20000-0-22543	[38, 85, 104, 105, 106, 107, 117]	identified
1	1	0-20000-0-22543	ARHANGEL'SK (22543-0)	64.62472222222222	40.51138888888889		Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS, GUAN, RBSN(T)	64 37 29N	040 30 41E	22543	999	999	True	5.0		OSCAR	0-20000-0-22543	arkhangelsk	4.9	64.5401	40.5433																						[64.58, 64.58]	[40.5, 40.5]	era5.conv._1:22550	era5_2	19460807	19781231	1:22550	0-20000-0-22543	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		ARHANGEL'SK	64.6247	40.5114	4.0				22543	1939	2021	True	5.0		IGRA2	0-20300-0-22543	arkhangelsk	4.9	64.5401	40.5433	RSM00022543																					[64.58, 64.58]	[40.5, 40.5]	era5.conv._1:22550	era5_2	19460807	19781231	1:22550	0-20000-0-22543	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															WBAN	0-20500-0-nan	arkhangelsk	4.9	64.5401	40.5433																						[64.58, 64.58]	[40.5, 40.5]	era5.conv._1:22550	era5_2	19460807	19781231	1:22550	0-20000-0-22543	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		Arhangel'sk	64.57	40.52	33				5045	-999-999	-999-999		1.5		CHUAN	0-20400-0-5045	arkhangelsk	4.9	64.5401	40.5433		-999																				[64.58, 64.58]	[40.5, 40.5]	era5.conv._1:22550	era5_2	19460807	19781231	1:22550	0-20000-0-22543	[38, 85, 104, 105, 106, 107, 117]	identified
1	2		Arkhangel'sk	64.55	40.58	6				4543	195404	195409		5.1		CHUAN	0-20400-0-4543	arkhangelsk	4.9	64.5401	40.5433		-999																				[64.58, 64.58]	[40.5, 40.5]	era5.conv._1:22550	era5_2	19460807	19781231	1:22550	0-20000-0-22543	[38, 85, 104, 105, 106, 107, 117]	identified
2	3		Arhangel'sk	64.55	40.58	6				4605	195410	195504		5.1		CHUAN	0-20400-0-4605	arkhangelsk	4.9	64.5401	40.5433		-999																				[64.58, 64.58]	[40.5, 40.5]	era5.conv._1:22550	era5_2	19460807	19781231	1:22550	0-20000-0-22543	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		Arkhangel'sk, Russia	64.56	40.53	-999				22550				2.7		SCHROEDER	0-20600-0-22550	arkhangelsk	4.9	64.5401	40.5433		22550	661.0	1919-02-25 00:00:00	2010-06-30 00:00:00																	[64.58, 64.58]	[40.5, 40.5]	era5.conv._1:22550	era5_2	19460807	19781231	1:22550	0-20000-0-22543	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		Arkhangel'sk (21st Sawmill Settlement), Russia	64.6246	40.5115	-999				22543				5.0		SCHROEDER	0-20600-0-22543	arkhangelsk	4.9	64.5401	40.5433		22543	660.0	2011-02-28 00:00:00	2011-02-28 00:00:00																	[64.58, 64.58]	[40.5, 40.5]	era5.conv._1:22550	era5_2	19460807	19781231	1:22550	0-20000-0-22543	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		ARHANGEL'SK              	64.58333333333333	40.5	8.0				22550				0.4		WMO	0-20700-0-22550	arkhangelsk	4.9	64.5401	40.5433		22550	1034.0																			[64.58, 64.58]	[40.5, 40.5]	era5.conv._1:22550	era5_2	19460807	19781231	1:22550	0-20000-0-22543	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	arkhangelsk	4.9	64.5401	40.5433																						[64.58, 64.58]	[40.5, 40.5]	era5.conv._1:22550	era5_2	19460807	19781231	1:22550	0-20000-0-22543	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	arkhangelsk	4.9	64.5401	40.5433																						[64.58, 64.58]	[40.5, 40.5]	era5.conv._1:22550	era5_2	19460807	19781231	1:22550	0-20000-0-22543	[38, 85, 104, 105, 106, 107, 117]	identified
