level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-78016	L F WADE INTERNATIONAL AIRPORT	32.36694444444444	-64.67722222222223	4.0	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS, GSN, RBSN(ST), RBCN, CLIMAT(C), GUAN	32 22 01N	064 40 38W	78016	999.0	999.0	True	19.5		OSCAR	0-20000-0-78016	None	None	None	None																						[32.27, 32.27]	[-64.85, -64.85]	era5.conv._2:13602	era5_2	19420301	19620706	2:13602	0-20000-0-78016	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		L F WADE INTERNATIONAL AIRPORT	32.3669	-64.6772	4.0				78016	1946.0	2021.0	True	19.5		IGRA2	0-20300-0-78016	None	None	None	None	BDM00078016																					[32.27, 32.27]	[-64.85, -64.85]	era5.conv._2:13602	era5_2	19420301	19620706	2:13602	0-20000-0-78016	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		BERMUDA	32.27	-64.85	13.1064				13602	19411201.0	19650531.0		0.0		WBAN	0-20500-0-13602	None	None	None	None																						[32.27, 32.27]	[-64.85, -64.85]	era5.conv._2:13602	era5_2	19420301	19620706	2:13602	0-20000-0-78016	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		BERMUDA	32.37	-64.68	6.096				13601	19700701.0	99991231.0		19.5		WBAN	0-20500-0-13601	None	None	None	None		78016.0																				[32.27, 32.27]	[-64.85, -64.85]	era5.conv._2:13602	era5_2	19420301	19620706	2:13602	0-20000-0-78016	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		BERMUDA	32.37	-64.68	6.096				13601	19411201.0	19700701.0		19.5		WBAN	0-20500-0-13601	None	None	None	None		78016.0																				[32.27, 32.27]	[-64.85, -64.85]	era5.conv._2:13602	era5_2	19420301	19620706	2:13602	0-20000-0-78016	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		ST DAVIDS HEAD AIR S	32.37	-64.65	30.1752				13603	19890213.0	99991231.0		21.9		WBAN	0-20500-0-13603	None	None	None	None																						[32.27, 32.27]	[-64.85, -64.85]	era5.conv._2:13602	era5_2	19420301	19620706	2:13602	0-20000-0-78016	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															CHUAN	0-20400-0-nan	None	None	None	None																						[32.27, 32.27]	[-64.85, -64.85]	era5.conv._2:13602	era5_2	19420301	19620706	2:13602	0-20000-0-78016	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		St. Georges AP (Operated by Pan American Airways), Bermuda	32.37	-64.68	-999.0				78016				19.5		SCHROEDER	0-20600-0-78016	None	None	None	None		78016	3347.0	1938-05-01 00:00:00	2007-01-12 00:00:00																	[32.27, 32.27]	[-64.85, -64.85]	era5.conv._2:13602	era5_2	19420301	19620706	2:13602	0-20000-0-78016	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		BERMUDA NAVAL STATION    	32.36666666666667	-64.68333333333334	-999.0				78016				19.0		WMO	0-20700-0-78016	None	None	None	None		78016	1771.0																			[32.27, 32.27]	[-64.85, -64.85]	era5.conv._2:13602	era5_2	19420301	19620706	2:13602	0-20000-0-78016	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	None	None	None	None																						[32.27, 32.27]	[-64.85, -64.85]	era5.conv._2:13602	era5_2	19420301	19620706	2:13602	0-20000-0-78016	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	None	None	None	None																						[32.27, 32.27]	[-64.85, -64.85]	era5.conv._2:13602	era5_2	19420301	19620706	2:13602	0-20000-0-78016	[38, 85, 104, 105, 106, 107, 117]	identified
