level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	lake forest	3.9	33.646944399999995	-117.68833329999998																						[33.67, 33.67]	[-117.72, -117.72]	era5.conv._2:3153	era5_2	19650516	19650528	2:3153	0-20300-0-26520	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		CA SANTA ANA/ORANGE COUNTY AAF	33.7	-117.833	18.0				26520	1944.0	1981.0	True	11.0		0-20300-0-26520	IGRA2	lake forest	3.9	33.646944399999995	-117.68833329999998	USXUA026520																					[33.67, 33.67]	[-117.72, -117.72]	era5.conv._2:3153	era5_2	19650516	19650528	2:3153	0-20300-0-26520	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		EL TORO MCAS	33.67	-117.72	107.89920000000001				93101	19460101.0	19500101.0		0.0		0-20500-0-93101	WBAN	lake forest	3.9	33.646944399999995	-117.68833329999998																						[33.67, 33.67]	[-117.72, -117.72]	era5.conv._2:3153	era5_2	19650516	19650528	2:3153	0-20300-0-26520	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		SANTA ANA EL TORO	33.67	-117.72	118.872				3153	19650501.0	19650531.0		0.0		0-20500-0-3153	WBAN	lake forest	3.9	33.646944399999995	-117.68833329999998																						[33.67, 33.67]	[-117.72, -117.72]	era5.conv._2:3153	era5_2	19650516	19650528	2:3153	0-20300-0-26520	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		EL TORO MCAS	33.67	-117.73	107.89920000000001				93101	19430301.0	19440101.0		0.9		0-20500-0-93101	WBAN	lake forest	3.9	33.646944399999995	-117.68833329999998																						[33.67, 33.67]	[-117.72, -117.72]	era5.conv._2:3153	era5_2	19650516	19650528	2:3153	0-20300-0-26520	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		EL TORO MCAS	33.67	-117.73	116.12880000000001				93101	19950101.0	99991231.0		0.9		0-20500-0-93101	WBAN	lake forest	3.9	33.646944399999995	-117.68833329999998																						[33.67, 33.67]	[-117.72, -117.72]	era5.conv._2:3153	era5_2	19650516	19650528	2:3153	0-20300-0-26520	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		EL TORO MCAS	33.67	-117.73	116.12880000000001				93101	19811231.0	19950101.0		0.9		0-20500-0-93101	WBAN	lake forest	3.9	33.646944399999995	-117.68833329999998																						[33.67, 33.67]	[-117.72, -117.72]	era5.conv._2:3153	era5_2	19650516	19650528	2:3153	0-20300-0-26520	[38, 85, 104, 105, 106, 107, 117]	identified
5	5		EL TORO MCAS	33.67	-117.73	116.12880000000001				93101	19660101.0	19811231.0		0.9		0-20500-0-93101	WBAN	lake forest	3.9	33.646944399999995	-117.68833329999998																						[33.67, 33.67]	[-117.72, -117.72]	era5.conv._2:3153	era5_2	19650516	19650528	2:3153	0-20300-0-26520	[38, 85, 104, 105, 106, 107, 117]	identified
6	6		EL TORO MCAS	33.68	-117.72	116.12880000000001				93101	19550101.0	19660101.0		1.1		0-20500-0-93101	WBAN	lake forest	3.9	33.646944399999995	-117.68833329999998																						[33.67, 33.67]	[-117.72, -117.72]	era5.conv._2:3153	era5_2	19650516	19650528	2:3153	0-20300-0-26520	[38, 85, 104, 105, 106, 107, 117]	identified
7	7		EL TORO MCAS	33.68	-117.73	107.89920000000001				93101	19450101.0	19460101.0		1.4		0-20500-0-93101	WBAN	lake forest	3.9	33.646944399999995	-117.68833329999998																						[33.67, 33.67]	[-117.72, -117.72]	era5.conv._2:3153	era5_2	19650516	19650528	2:3153	0-20300-0-26520	[38, 85, 104, 105, 106, 107, 117]	identified
