level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-72649	CHANHASSEN, MN.	44.849722222222226	-93.56472222222222		Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS, RBSN(T)	44 50 59N	093 33 53W	72649	999.0	999.0	True	0.4		OSCAR	0-20000-0-72649	chanhassen	3.4	44.8622222	-93.5305556																						[44.85, 44.85]	[-93.57, -93.57]	era5.conv._1:72649	era5_2	19480101	19781231	1:72649	0-20000-0-72649	[85, 117]	identified
1	2	0-20000-0-72658	MINNEAPOLIS/ST.PAUL INT., MN.	44.88333333333333	-93.21666666666667	255.0	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBSN(S), GOS, GSN, RBCN	44 53 00N	093 13 00W	72658	999.0	999.0	False	28.2		OSCAR	0-20000-0-72658	chanhassen	3.4	44.8622222	-93.5305556																						[44.85, 44.85]	[-93.57, -93.57]	era5.conv._1:72649	era5_2	19480101	19781231	1:72649	0-20000-0-72649	[85, 117]	identified
0	0		CHANHASSEN	44.8497	-93.5647	290.2				72649	1937.0	2021.0	True	0.4		IGRA2	0-20300-0-72649	chanhassen	3.4	44.8622222	-93.5305556	USM00072649																					[44.85, 44.85]	[-93.57, -93.57]	era5.conv._1:72649	era5_2	19480101	19781231	1:72649	0-20000-0-72649	[85, 117]	identified
0	0		MINNEAPOLIS	44.85	-93.57	288.3408				94983	19951101.0	99991231.0		0.0		WBAN	0-20500-0-94983	chanhassen	3.4	44.8622222	-93.5305556																						[44.85, 44.85]	[-93.57, -93.57]	era5.conv._1:72649	era5_2	19480101	19781231	1:72649	0-20000-0-72649	[85, 117]	identified
1	1		MINNEAPOLIS FLYING C	44.83	-93.46	287.7312				94963	19971002.0	99991231.0		9.0		WBAN	0-20500-0-94963	chanhassen	3.4	44.8622222	-93.5305556																						[44.85, 44.85]	[-93.57, -93.57]	era5.conv._1:72649	era5_2	19480101	19781231	1:72649	0-20000-0-72649	[85, 117]	identified
2	2		MINNEAPOLIS FLYING C	44.83	-93.45	277.0632				94963	19630501.0	19760101.0		9.7		WBAN	0-20500-0-94963	chanhassen	3.4	44.8622222	-93.5305556																						[44.85, 44.85]	[-93.57, -93.57]	era5.conv._1:72649	era5_2	19480101	19781231	1:72649	0-20000-0-72649	[85, 117]	identified
3	3		MINNEAPOLIS FLYING C	44.83	-93.45	287.7312				94963	19950101.0	19971002.0		9.7		WBAN	0-20500-0-94963	chanhassen	3.4	44.8622222	-93.5305556																						[44.85, 44.85]	[-93.57, -93.57]	era5.conv._1:72649	era5_2	19480101	19781231	1:72649	0-20000-0-72649	[85, 117]	identified
4	4		MINNEAPOLIS FLYING C	44.83	-93.45	287.7312				94963	19850701.0	19950101.0		9.7		WBAN	0-20500-0-94963	chanhassen	3.4	44.8622222	-93.5305556																						[44.85, 44.85]	[-93.57, -93.57]	era5.conv._1:72649	era5_2	19480101	19781231	1:72649	0-20000-0-72649	[85, 117]	identified
5	5		MINNEAPOLIS FLYING C	44.83	-93.45	287.7312				94963	19830622.0	19850701.0		9.7		WBAN	0-20500-0-94963	chanhassen	3.4	44.8622222	-93.5305556																						[44.85, 44.85]	[-93.57, -93.57]	era5.conv._1:72649	era5_2	19480101	19781231	1:72649	0-20000-0-72649	[85, 117]	identified
6	6		MINNEAPOLIS FLYING C	44.83	-93.45	276.1488				94963	19800901.0	19830622.0		9.7		WBAN	0-20500-0-94963	chanhassen	3.4	44.8622222	-93.5305556																						[44.85, 44.85]	[-93.57, -93.57]	era5.conv._1:72649	era5_2	19480101	19781231	1:72649	0-20000-0-72649	[85, 117]	identified
