level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	westerly	14.2	41.3775	-71.82777779999998																						[41.33, 41.33]	[-71.67, -71.67]	era5.conv._2:14782	era5_2	19430720	19470429	2:14782	0-20300-0-94775	[104, 105, 106, 107]	identified
0	0		POINT JUDITH	41.3667	-71.4833	9.1				94775	1944.0	1946.0	True	16.1		0-20300-0-94775	IGRA2	westerly	14.2	41.3775	-71.82777779999998	USW00094775																					[41.33, 41.33]	[-71.67, -71.67]	era5.conv._2:14782	era5_2	19430720	19470429	2:14782	0-20300-0-94775	[104, 105, 106, 107]	identified
1	1		FISHERS ISLAND FORT H G WRIGHT	41.2667	-72.0167	14.6				14723	1944.0	1945.0	True	29.9		0-20300-0-14723	IGRA2	westerly	14.2	41.3775	-71.82777779999998	USW00014723																					[41.33, 41.33]	[-71.67, -71.67]	era5.conv._2:14782	era5_2	19430720	19470429	2:14782	0-20300-0-94775	[104, 105, 106, 107]	identified
0	0		CHARLESTOWN NAAS	41.33	-71.67	14.9352				14782	19470201.0	19470630.0		0.0		0-20500-0-14782	WBAN	westerly	14.2	41.3775	-71.82777779999998																						[41.33, 41.33]	[-71.67, -71.67]	era5.conv._2:14782	era5_2	19430720	19470429	2:14782	0-20300-0-94775	[104, 105, 106, 107]	identified
1	1		CHARLESTOWN NAAS	41.33	-71.67	14.9352				14782	19440531.0	19470201.0		0.0		0-20500-0-14782	WBAN	westerly	14.2	41.3775	-71.82777779999998																						[41.33, 41.33]	[-71.67, -71.67]	era5.conv._2:14782	era5_2	19430720	19470429	2:14782	0-20300-0-94775	[104, 105, 106, 107]	identified
2	2		CHARLESTOWN NAAS	41.33	-71.67	14.9352				14782	19440501.0	19440531.0		0.0		0-20500-0-14782	WBAN	westerly	14.2	41.3775	-71.82777779999998																						[41.33, 41.33]	[-71.67, -71.67]	era5.conv._2:14782	era5_2	19430720	19470429	2:14782	0-20300-0-94775	[104, 105, 106, 107]	identified
3	3		WESTERLY STATE AP	41.35	-71.8	24.6888				14794	19930101.0	19950101.0		11.1		0-20500-0-14794	WBAN	westerly	14.2	41.3775	-71.82777779999998																						[41.33, 41.33]	[-71.67, -71.67]	era5.conv._2:14782	era5_2	19430720	19470429	2:14782	0-20300-0-94775	[104, 105, 106, 107]	identified
4	4		WESTERLY STATE AP	41.35	-71.8	24.6888				14794	19630901.0	19811231.0		11.1		0-20500-0-14794	WBAN	westerly	14.2	41.3775	-71.82777779999998																						[41.33, 41.33]	[-71.67, -71.67]	era5.conv._2:14782	era5_2	19430720	19470429	2:14782	0-20300-0-94775	[104, 105, 106, 107]	identified
5	5		WESTERLY STATE AP	41.35	-71.8	25.908				14794	19431101.0	19440930.0		11.1		0-20500-0-14794	WBAN	westerly	14.2	41.3775	-71.82777779999998																						[41.33, 41.33]	[-71.67, -71.67]	era5.conv._2:14782	era5_2	19430720	19470429	2:14782	0-20300-0-94775	[104, 105, 106, 107]	identified
6	6		WESTERLY STATE AP	41.35	-71.8	24.6888				14794	19811231.0	19930101.0		11.1		0-20500-0-14794	WBAN	westerly	14.2	41.3775	-71.82777779999998																						[41.33, 41.33]	[-71.67, -71.67]	era5.conv._2:14782	era5_2	19430720	19470429	2:14782	0-20300-0-94775	[104, 105, 106, 107]	identified
