level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-74530	GRANADA, CO.	37.766666666666666	-102.18333333333334		Surface land meteorological station (SYNOP), GOS	37 46 00N	102 11 00W	74530	999	999	False	330.1		OSCAR	0-20000-0-74530	denver	4.5	39.7391667	-104.98416670000002																						[39.78, 39.78]	[-104.98, -104.98]	era5.conv._1:74530	era5_2	19710701	19730316	1:74530	0-20000-0-72469	[38, 85, 104, 105, 106, 107, 117]	identified
1	1	0-20000-0-72469	DENVER/STAPLETON INT., CO.	39.7675	-104.86944444444444	1612.0	Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBSN(T), GOS	39 46 03N	104 52 10W	72469	999	999	True	9.6		OSCAR	0-20000-0-72469	denver	4.5	39.7391667	-104.98416670000002																						[39.78, 39.78]	[-104.98, -104.98]	era5.conv._1:74530	era5_2	19710701	19730316	1:74530	0-20000-0-72469	[38, 85, 104, 105, 106, 107, 117]	identified
2	2	0-20000-0-72565	DENVER INTERNATIONAL AIRPORT, CO.	39.86666666666667	-104.66666666666667	1656.0	Surface land meteorological station (SYNOP), RBSN(S), GOS	39 52 00N	104 40 00W	72565	999	999	False	28.5		OSCAR	0-20000-0-72565	denver	4.5	39.7391667	-104.98416670000002																						[39.78, 39.78]	[-104.98, -104.98]	era5.conv._1:74530	era5_2	19710701	19730316	1:74530	0-20000-0-72469	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		DENVER/STAPLETON INT.	39.7675	-104.8694	1611.0				72469	1919	2021	True	9.6		IGRA2	0-20300-0-72469	denver	4.5	39.7391667	-104.98416670000002	USM00072469																					[39.78, 39.78]	[-104.98, -104.98]	era5.conv._1:74530	era5_2	19710701	19730316	1:74530	0-20000-0-72469	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		DENVER (LOWRY FIELD)	39.7167	-104.9	1644.7				23012	1940	1948	True	9.8		IGRA2	0-20300-0-23012	denver	4.5	39.7391667	-104.98416670000002	USW00023012																					[39.78, 39.78]	[-104.98, -104.98]	era5.conv._1:74530	era5_2	19710701	19730316	1:74530	0-20000-0-72469	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		DENVER WSO CITY	39.75	-104.98	1623.0600000000002				93002	19740906	19750107		3.3		WBAN	0-20500-0-93002	denver	4.5	39.7391667	-104.98416670000002																						[39.78, 39.78]	[-104.98, -104.98]	era5.conv._1:74530	era5_2	19710701	19730316	1:74530	0-20000-0-72469	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		DENVER WSO CITY	39.75	-104.98	1623.0600000000002				93002	19701001	19740906		3.3		WBAN	0-20500-0-93002	denver	4.5	39.7391667	-104.98416670000002																						[39.78, 39.78]	[-104.98, -104.98]	era5.conv._1:74530	era5_2	19710701	19730316	1:74530	0-20000-0-72469	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		DENVER WSO CITY	39.75	-105.0	1609.0392000000002				93002	18810101	18880101		3.7		WBAN	0-20500-0-93002	denver	4.5	39.7391667	-104.98416670000002																						[39.78, 39.78]	[-104.98, -104.98]	era5.conv._1:74530	era5_2	19710701	19730316	1:74530	0-20000-0-72469	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		DENVER WSO CITY	39.75	-105.0	1598.0664000000002				93002	18760101	18770101		3.7		WBAN	0-20500-0-93002	denver	4.5	39.7391667	-104.98416670000002																						[39.78, 39.78]	[-104.98, -104.98]	era5.conv._1:74530	era5_2	19710701	19730316	1:74530	0-20000-0-72469	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		DENVER WSO CITY	39.75	-105.0	1594.104				93002	18730601	18760101		3.7		WBAN	0-20500-0-93002	denver	4.5	39.7391667	-104.98416670000002																						[39.78, 39.78]	[-104.98, -104.98]	era5.conv._1:74530	era5_2	19710701	19730316	1:74530	0-20000-0-72469	[38, 85, 104, 105, 106, 107, 117]	identified
