level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20001-0-71701	GAGETOWN A, NB	45.833333333333336	-66.43333333333334	50.6	Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS	45 50 00N	066 26 00W	71701	999.0	999.0	True	0.5		OSCAR	0-20001-0-71701	fredericton	20.7	45.95	-66.633333																						[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
1	1	0-20000-0-71701	GAGETOWN AWOS A, NB	45.83888888888889	-66.44972222222222	50.6	Surface land meteorological station (SYNOP), GOS	45 50 20N	066 26 59W	71701	999.0	999.0	False	1.8		OSCAR	0-20000-0-71701	fredericton	20.7	45.95	-66.633333																						[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
2	4	0-20000-0-71700	FREDERICTON, NB	45.86888888888889	-66.53722222222223	20.7	Surface land meteorological station (SYNOP), GOS	45 52 08N	066 32 14W	71700	999.0	999.0	False	9.4		OSCAR	0-20000-0-71700	fredericton	20.7	45.95	-66.633333																						[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
3	5	0-20000-0-71668	FREDERICTON CDA CS, NB	45.92027777777778	-66.60888888888888	34.86	Surface land meteorological station (SYNOP), RBSN(S), GOS	45 55 13N	066 36 32W	71668	999.0	999.0	False	17.1		OSCAR	0-20000-0-71668	fredericton	20.7	45.95	-66.633333																						[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		GAGETOWN A	45.8333	-66.4333	50.6				71701	1971.0	2021.0	True	0.4		IGRA2	0-20300-0-71701	fredericton	20.7	45.95	-66.633333	CAM00071701																					[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		GAGETOWN CAMP U	45.85	-66.45	41.148				14685	19710101.0	99991231.0		2.7		WBAN	0-20500-0-14685	fredericton	20.7	45.95	-66.633333																						[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		FREDERICTON	45.87	-66.53	23.1648				14648	19510401.0	19950101.0		8.9		WBAN	0-20500-0-14648	fredericton	20.7	45.95	-66.633333																						[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		FREDERICTON	45.87	-66.53	23.1648				14648	19950101.0	99991231.0		8.9		WBAN	0-20500-0-14648	fredericton	20.7	45.95	-66.633333																						[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		FREDERICTON EXP FARM	45.92	-66.62	40.2336				14670	19591001.0	19610630.0		17.8		WBAN	0-20500-0-14670	fredericton	20.7	45.95	-66.633333																						[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		FREDERICTON UNIVERSI	45.97	-66.62	50.292				14666	19360801.0	19520930.0		21.4		WBAN	0-20500-0-14666	fredericton	20.7	45.95	-66.633333																						[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
5	5		BLISSVILLE	45.62	-66.55	22.250400000000003				14628	19400101.0	19510430.0		25.1		WBAN	0-20500-0-14628	fredericton	20.7	45.95	-66.633333																						[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															CHUAN	0-20400-0-nan	fredericton	20.7	45.95	-66.633333																						[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		Fredericton (Canadian Forces Base Gagetown), New Brunswick, Canada	45.83	-66.43	-999.0				71701				0.0		SCHROEDER	0-20600-0-71701	fredericton	20.7	45.95	-66.633333		71701	2306.0	1977-07-04 00:00:00	1996-04-19 00:00:00																	[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		Fredericton (Canadian Forces Base Gagetown), New Brunswick, Canada (WBAN=14685)	45.7	-66.5	-999.0				72701				15.4		SCHROEDER	0-20600-0-72701	fredericton	20.7	45.95	-66.633333		72701	2651.0	1971-06-16 00:00:00	1976-01-20 00:00:00																	[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		FREDERICTON A, N.B.      	45.86666666666667	-66.53333333333333	23.0				71700				9.0		WMO	0-20700-0-71700	fredericton	20.7	45.95	-66.633333		71700	2302.0																			[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	fredericton	20.7	45.95	-66.633333																						[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	fredericton	20.7	45.95	-66.633333																						[45.83, 45.83]	[-66.43, -66.43]	era5.conv._1:71701	era5_2	19710616	19721229	1:71701	0-20001-0-71701	[38, 85, 104, 105, 106, 107, 117]	identified
