level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	hobbs	9.5	32.7025	-103.1355556																						[32.75, 32.75]	[-103.22, -103.22]	era5.conv._2:23018	era5_2	19441201	19450625	2:23018	0-20500-0-23018	[104, 105, 106, 107]	identified
0	0															0-20300-0-nan	IGRA2	hobbs	9.5	32.7025	-103.1355556																						[32.75, 32.75]	[-103.22, -103.22]	era5.conv._2:23018	era5_2	19441201	19450625	2:23018	0-20500-0-23018	[104, 105, 106, 107]	identified
0	0		HOBBS AAF	32.75	-103.22	1125.0168				23018.0	19421101.0	19461130.0		0.0		0-20500-0-23018	WBAN	hobbs	9.5	32.7025	-103.1355556																						[32.75, 32.75]	[-103.22, -103.22]	era5.conv._2:23018	era5_2	19441201	19450625	2:23018	0-20500-0-23018	[104, 105, 106, 107]	identified
1	1		HOBBS FAA	32.69	-103.21	1123.188				93034.0	20050605.0	99991231.0		6.7		0-20500-0-93034	WBAN	hobbs	9.5	32.7025	-103.1355556																						[32.75, 32.75]	[-103.22, -103.22]	era5.conv._2:23018	era5_2	19441201	19450625	2:23018	0-20500-0-23018	[104, 105, 106, 107]	identified
2	2		HOBBS FAA AIRPORT	32.69	-103.21	1123.188				93034.0	20020515.0	20050605.0		6.7		0-20500-0-93034	WBAN	hobbs	9.5	32.7025	-103.1355556																						[32.75, 32.75]	[-103.22, -103.22]	era5.conv._2:23018	era5_2	19441201	19450625	2:23018	0-20500-0-23018	[104, 105, 106, 107]	identified
3	3		HOBBS FAA AIRPORT	32.68	-103.2	1112.52				93034.0	19600101.0	19601028.0		8.0		0-20500-0-93034	WBAN	hobbs	9.5	32.7025	-103.1355556																						[32.75, 32.75]	[-103.22, -103.22]	era5.conv._2:23018	era5_2	19441201	19450625	2:23018	0-20500-0-23018	[104, 105, 106, 107]	identified
4	4		HOBBS FAA AIRPORT	32.68	-103.2	1123.188				93034.0	19601028.0	19610101.0		8.0		0-20500-0-93034	WBAN	hobbs	9.5	32.7025	-103.1355556																						[32.75, 32.75]	[-103.22, -103.22]	era5.conv._2:23018	era5_2	19441201	19450625	2:23018	0-20500-0-23018	[104, 105, 106, 107]	identified
5	5		HOBBS FAA AIRPORT	32.68	-103.2	1123.188				93034.0	19610101.0	19811231.0		8.0		0-20500-0-93034	WBAN	hobbs	9.5	32.7025	-103.1355556																						[32.75, 32.75]	[-103.22, -103.22]	era5.conv._2:23018	era5_2	19441201	19450625	2:23018	0-20500-0-23018	[104, 105, 106, 107]	identified
6	6		HOBBS FAA AIRPORT	32.68	-103.2	1123.188				93034.0	19811231.0	19910628.0		8.0		0-20500-0-93034	WBAN	hobbs	9.5	32.7025	-103.1355556																						[32.75, 32.75]	[-103.22, -103.22]	era5.conv._2:23018	era5_2	19441201	19450625	2:23018	0-20500-0-23018	[104, 105, 106, 107]	identified
7	7		HOBBS FAA AIRPORT	32.68	-103.2	1123.188				93034.0	19910628.0	19950101.0		8.0		0-20500-0-93034	WBAN	hobbs	9.5	32.7025	-103.1355556																						[32.75, 32.75]	[-103.22, -103.22]	era5.conv._2:23018	era5_2	19441201	19450625	2:23018	0-20500-0-23018	[104, 105, 106, 107]	identified
