level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	mashpee	3.2	41.6483333	-70.4816667																						[41.65, 41.65]	[-70.52, -70.53]	era5.conv._2:14704	era5_2	19430818	19650801	2:14704	0-20300-0-14704	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		FALMOUTH OTIS AFB	41.65	-70.5167	42.1				14704	1964.0	1965.0	True	1.1		0-20300-0-14704	IGRA2	mashpee	3.2	41.6483333	-70.4816667	USW00014704																					[41.65, 41.65]	[-70.52, -70.53]	era5.conv._2:14704	era5_2	19430818	19650801	2:14704	0-20300-0-14704	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		FALMOUTH OTIS AFB	41.65	-70.53	35.9664				14704	19440430.0	19481101.0		0.0		0-20500-0-14704	WBAN	mashpee	3.2	41.6483333	-70.4816667																						[41.65, 41.65]	[-70.52, -70.53]	era5.conv._2:14704	era5_2	19430818	19650801	2:14704	0-20300-0-14704	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		FALMOUTH OTIS AFB	41.65	-70.53	42.062400000000004				14704	19530101.0	19600101.0		0.0		0-20500-0-14704	WBAN	mashpee	3.2	41.6483333	-70.4816667																						[41.65, 41.65]	[-70.52, -70.53]	era5.conv._2:14704	era5_2	19430818	19650801	2:14704	0-20300-0-14704	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		FALMOUTH OTIS AFB	41.65	-70.53	35.9664				14704	19481101.0	19530101.0		0.0		0-20500-0-14704	WBAN	mashpee	3.2	41.6483333	-70.4816667																						[41.65, 41.65]	[-70.52, -70.53]	era5.conv._2:14704	era5_2	19430818	19650801	2:14704	0-20300-0-14704	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		FALMOUTH OTIS AFB	41.65	-70.53	35.9664				14704	19421001.0	19440430.0		0.0		0-20500-0-14704	WBAN	mashpee	3.2	41.6483333	-70.4816667																						[41.65, 41.65]	[-70.52, -70.53]	era5.conv._2:14704	era5_2	19430818	19650801	2:14704	0-20300-0-14704	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		FALMOUTH OTIS AFB	41.65	-70.52	39.9288				14704	19950101.0	99991231.0		0.8		0-20500-0-14704	WBAN	mashpee	3.2	41.6483333	-70.4816667																						[41.65, 41.65]	[-70.52, -70.53]	era5.conv._2:14704	era5_2	19430818	19650801	2:14704	0-20300-0-14704	[38, 85, 104, 105, 106, 107, 117]	identified
5	5		FALMOUTH OTIS AFB	41.65	-70.52	39.9288				14704	19811231.0	19950101.0		0.8		0-20500-0-14704	WBAN	mashpee	3.2	41.6483333	-70.4816667																						[41.65, 41.65]	[-70.52, -70.53]	era5.conv._2:14704	era5_2	19430818	19650801	2:14704	0-20300-0-14704	[38, 85, 104, 105, 106, 107, 117]	identified
6	6		FALMOUTH OTIS AFB	41.65	-70.52	39.9288				14704	19750101.0	19811231.0		0.8		0-20500-0-14704	WBAN	mashpee	3.2	41.6483333	-70.4816667																						[41.65, 41.65]	[-70.52, -70.53]	era5.conv._2:14704	era5_2	19430818	19650801	2:14704	0-20300-0-14704	[38, 85, 104, 105, 106, 107, 117]	identified
7	7		FALMOUTH OTIS AFB	41.65	-70.52	39.9288				14704	19740601.0	19750101.0		0.8		0-20500-0-14704	WBAN	mashpee	3.2	41.6483333	-70.4816667																						[41.65, 41.65]	[-70.52, -70.53]	era5.conv._2:14704	era5_2	19430818	19650801	2:14704	0-20300-0-14704	[38, 85, 104, 105, 106, 107, 117]	identified
8	8		FALMOUTH OTIS AFB	41.65	-70.52	42.062400000000004				14704	19640101.0	19740531.0		0.8		0-20500-0-14704	WBAN	mashpee	3.2	41.6483333	-70.4816667																						[41.65, 41.65]	[-70.52, -70.53]	era5.conv._2:14704	era5_2	19430818	19650801	2:14704	0-20300-0-14704	[38, 85, 104, 105, 106, 107, 117]	identified
9	9		FALMOUTH OTIS AFB	41.65	-70.63	42.062400000000004				14704	19600101.0	19640101.0		8.3		0-20500-0-14704	WBAN	mashpee	3.2	41.6483333	-70.4816667																						[41.65, 41.65]	[-70.52, -70.53]	era5.conv._2:14704	era5_2	19430818	19650801	2:14704	0-20300-0-14704	[38, 85, 104, 105, 106, 107, 117]	identified
10	10		HYANNIS NAAF	41.65	-70.28	13.1064				14783	19431201.0	19440531.0		20.8		0-20500-0-14783	WBAN	mashpee	3.2	41.6483333	-70.4816667																						[41.65, 41.65]	[-70.52, -70.53]	era5.conv._2:14704	era5_2	19430818	19650801	2:14704	0-20300-0-14704	[38, 85, 104, 105, 106, 107, 117]	identified
11	11		HYANNIS BARNSTABLE	41.67	-70.28	14.9352				94720	19810801.0	19810831.0		20.9		0-20500-0-94720	WBAN	mashpee	3.2	41.6483333	-70.4816667																						[41.65, 41.65]	[-70.52, -70.53]	era5.conv._2:14704	era5_2	19430818	19650801	2:14704	0-20300-0-14704	[38, 85, 104, 105, 106, 107, 117]	identified
