level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	bien hoa	21.4	10.95	106.816667																						[10.83, 10.83]	[106.97, 106.97]	era5.conv._9:3992	era5_2	19520701	19540331	9:3992	0-20300-0-03992	[85, 117]	identified
0	0		AN LOC	10.83	106.97	11.0				03992	1952.0	1954.0	True	0.0		0-20300-0-03992	IGRA2	bien hoa	21.4	10.95	106.816667	VMXUAC03992																					[10.83, 10.83]	[106.97, 106.97]	era5.conv._9:3992	era5_2	19520701	19540331	9:3992	0-20300-0-03992	[85, 117]	identified
1	1		BIEN HOA (VVBH)	10.9667	106.8167	12.0				48896	1969.0	1970.0	True	22.6		0-20300-0-48896	IGRA2	bien hoa	21.4	10.95	106.816667	VMM00048896																					[10.83, 10.83]	[106.97, 106.97]	era5.conv._9:3992	era5_2	19520701	19540331	9:3992	0-20300-0-03992	[85, 117]	identified
0	0		LONG THANH	10.8	106.97	44.196000000000005				41031	19660801.0	19720831.0		3.3		0-20500-0-41031	WBAN	bien hoa	21.4	10.95	106.816667																						[10.83, 10.83]	[106.97, 106.97]	era5.conv._9:3992	era5_2	19520701	19540331	9:3992	0-20300-0-03992	[85, 117]	identified
1	1		CAT LAI	10.75	106.8	3.048				41041	19670401.0	19671130.0		20.6		0-20500-0-41041	WBAN	bien hoa	21.4	10.95	106.816667																						[10.83, 10.83]	[106.97, 106.97]	era5.conv._9:3992	era5_2	19520701	19540331	9:3992	0-20300-0-03992	[85, 117]	identified
2	2		BIEN HOA	10.97	106.82	14.020800000000001				41009	19630501.0	19711031.0		22.6		0-20500-0-41009	WBAN	bien hoa	21.4	10.95	106.816667																						[10.83, 10.83]	[106.97, 106.97]	era5.conv._9:3992	era5_2	19520701	19540331	9:3992	0-20300-0-03992	[85, 117]	identified
3	3		LONG GIAO	10.82	107.22	250.2408				41038	19670101.0	19690930.0		27.4		0-20500-0-41038	WBAN	bien hoa	21.4	10.95	106.816667																						[10.83, 10.83]	[106.97, 106.97]	era5.conv._9:3992	era5_2	19520701	19540331	9:3992	0-20300-0-03992	[85, 117]	identified
4	4		DI AN	10.9	106.73	32.004000000000005				41032	19661001.0	19710331.0		27.4		0-20500-0-41032	WBAN	bien hoa	21.4	10.95	106.816667																						[10.83, 10.83]	[106.97, 106.97]	era5.conv._9:3992	era5_2	19520701	19540331	9:3992	0-20300-0-03992	[85, 117]	identified
0	0															0-20400-0-nan	CHUAN	bien hoa	21.4	10.95	106.816667																						[10.83, 10.83]	[106.97, 106.97]	era5.conv._9:3992	era5_2	19520701	19540331	9:3992	0-20300-0-03992	[85, 117]	identified
0	0		Saigon (Bien Hoa), Vietnam	10.97	106.82	-999.0				48896				22.6		0-20600-0-48896	SCHROEDER	bien hoa	21.4	10.95	106.816667		48896.0	1475.0	1969-09-01 00:00:00	1969-09-01 00:00:00																	[10.83, 10.83]	[106.97, 106.97]	era5.conv._9:3992	era5_2	19520701	19540331	9:3992	0-20300-0-03992	[85, 117]	identified
0	0															0-20700-0-nan	WMO	bien hoa	21.4	10.95	106.816667																						[10.83, 10.83]	[106.97, 106.97]	era5.conv._9:3992	era5_2	19520701	19540331	9:3992	0-20300-0-03992	[85, 117]	identified
0	0															0-20800-0-nan	AMMA	bien hoa	21.4	10.95	106.816667																						[10.83, 10.83]	[106.97, 106.97]	era5.conv._9:3992	era5_2	19520701	19540331	9:3992	0-20300-0-03992	[85, 117]	identified
0	0															0-20111-0-nan	HARA	bien hoa	21.4	10.95	106.816667																						[10.83, 10.83]	[106.97, 106.97]	era5.conv._9:3992	era5_2	19520701	19540331	9:3992	0-20300-0-03992	[85, 117]	identified
