level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
0	0		LOUISVILLE (BOWMAN FIELD)	38.2167	-85.6667	170.1				13810	1929.0	1944.0	True	0.5		IGRA2	0-20300-0-13810	saint matthews	3.8	38.2527778	-85.6558333	USW00013810																					inconsistentCoordinates
1	2		LOUISVILLE	38.1833	-85.7333	148.7				93821	1939.0	1947.0	True	6.9		IGRA2	0-20300-0-93821	saint matthews	3.8	38.2527778	-85.6558333	USW00093821																					inconsistentCoordinates
0	0	0-20000-0-72423	LOUISVILLE/STANDIFORD, KY.	38.18333333333333	-85.73333333333333	149.0	Surface land meteorological station (SYNOP), CLIMAT(C), GOS	38 11 00N	085 44 00W	72423	999.0	999.0	False	6.9		OSCAR	0-20000-0-72423	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
0	0		KLOU Louisville - Bowman AP, KY (WBAN=93821)	38.22	-85.67	-999.0				72423				0.0		SCHROEDER	0-20600-0-72423	saint matthews	3.8	38.2527778	-85.6558333		72423	2515.0	1943-11-24 00:00:00	1973-06-16 00:00:00																	inconsistentCoordinates
0	0		LOUISVILLE BOWMAN FD	38.22	-85.67	166.4208				13810	19690501.0	19880125.0		0.0		WBAN	0-20500-0-13810	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
1	1		LOUISVILLE BOWMAN FD	38.22	-85.67	165.8112				93821	19300507.0	19331120.0		0.0		WBAN	0-20500-0-93821	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
2	2		LOUISVILLE BOWMAN FD	38.22	-85.67	165.8112				93821	19331120.0	19390116.0		0.0		WBAN	0-20500-0-93821	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
3	3		LOUISVILLE BOWMAN FD	38.22	-85.67	165.8112				93821	19390116.0	19471201.0		0.0		WBAN	0-20500-0-93821	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
4	4		LOUISVILLE BOWMAN FIELD	38.22	-85.67	170.07840000000002				13810	19480801.0	19630117.0		0.0		WBAN	0-20500-0-13810	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
5	5		LOUISVILLE BOWMN AAB	38.22	-85.67	164.592				13810	19280701.0	19301231.0		0.0		WBAN	0-20500-0-13810	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
6	6		LOUISVILLE BOWMN AAB	38.22	-85.67	164.592				13810	19411101.0	19441031.0		0.0		WBAN	0-20500-0-13810	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
7	7		LOUISVILLE BOWMN AAB	38.22	-85.67	164.592				13810	19441031.0	19450101.0		0.0		WBAN	0-20500-0-13810	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
8	8		LOUISVILLE BOWMN AAB	38.22	-85.67	164.592				13810	19450101.0	19460630.0		0.0		WBAN	0-20500-0-13810	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
9	9		LOUISVILLE BOWMN AAB	38.22	-85.67	164.592				13810	19280101.0	19280701.0		0.0		WBAN	0-20500-0-13810	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
10	10		LOUISVILLE BOWMAN FD	38.22	-85.67	165.5064				13810	19880125.0	19950101.0		0.0		WBAN	0-20500-0-13810	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
11	11		LOUISVILLE BOWMAN FD	38.23	-85.67	165.5064				13810	19950101.0	20000906.0		1.1		WBAN	0-20500-0-13810	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
12	12		LOUISVILLE BOWMAN FD	38.23	-85.66	165.5064				13810	20000906.0	99991231.0		1.4		WBAN	0-20500-0-13810	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
13	13		LOUISVILLE WSFO AP	38.18	-85.73	148.7424				93821	19781101.0	19810729.0		6.9		WBAN	0-20500-0-93821	saint matthews	3.8	38.2527778	-85.6558333		72423.0																				inconsistentCoordinates
14	14		LOUISVILLE WSFO AP	38.18	-85.73	147.828				93821	19810729.0	19930408.0		6.9		WBAN	0-20500-0-93821	saint matthews	3.8	38.2527778	-85.6558333		72423.0																				inconsistentCoordinates
15	15		LOUISVILLE WSFO AP	38.18	-85.73	147.5232				93821	19950101.0	19950701.0		6.9		WBAN	0-20500-0-93821	saint matthews	3.8	38.2527778	-85.6558333		72423.0																				inconsistentCoordinates
16	16		LOUISVILLE WSFO AP	38.18	-85.73	147.5232				93821	19940801.0	19950101.0		6.9		WBAN	0-20500-0-93821	saint matthews	3.8	38.2527778	-85.6558333		72423.0																				inconsistentCoordinates
17	17		LOUISVILLE STANDIFRD	38.18	-85.73	153.3144				93821	19471115.0	19480101.0		6.9		WBAN	0-20500-0-93821	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
18	18		LOUISVILLE WSFO AP	38.18	-85.73	147.5232				93821	19961001.0	20031101.0		6.9		WBAN	0-20500-0-93821	saint matthews	3.8	38.2527778	-85.6558333		72423.0																				inconsistentCoordinates
19	19		LOUISVILLE WSFO AP	38.18	-85.73	147.828				93821	19930408.0	19940801.0		6.9		WBAN	0-20500-0-93821	saint matthews	3.8	38.2527778	-85.6558333		72423.0																				inconsistentCoordinates
20	20		LOUISVILLE WSO AIRPORT	38.18	-85.73	153.3144				93821	19480101.0	19500919.0		6.9		WBAN	0-20500-0-93821	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
21	21		LOUISVILLE WSO AIRPORT	38.18	-85.73	148.7424				93821	19500919.0	19730101.0		6.9		WBAN	0-20500-0-93821	saint matthews	3.8	38.2527778	-85.6558333		72423.0																				inconsistentCoordinates
22	22		LOUISVILLE WSO AIRPORT	38.18	-85.73	148.7424				93821	19730101.0	19781101.0		6.9		WBAN	0-20500-0-93821	saint matthews	3.8	38.2527778	-85.6558333		72423.0																				inconsistentCoordinates
23	23		LOUISVILLE WSFO AP	38.18	-85.73	147.5232				93821	19960501.0	19961001.0		6.9		WBAN	0-20500-0-93821	saint matthews	3.8	38.2527778	-85.6558333		72423.0																				inconsistentCoordinates
24	24		LOUISVILLE WSFO AP	38.18	-85.73	147.5232				93821	19950701.0	19960501.0		6.9		WBAN	0-20500-0-93821	saint matthews	3.8	38.2527778	-85.6558333		72423.0																				inconsistentCoordinates
25	25		LOUISVILLE INTL AP	38.18	-85.74	147.5232				93821	20031101.0	99991231.0		7.6		WBAN	0-20500-0-93821	saint matthews	3.8	38.2527778	-85.6558333		72423.0																				inconsistentCoordinates
26	26		LOUISVILLE WBO	38.25	-85.75	167.94480000000001				93893	18930101.0	18940101.0		7.8		WBAN	0-20500-0-93893	saint matthews	3.8	38.2527778	-85.6558333																						inconsistentCoordinates
