level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
0	0		GREENVILLE DONALDSON AFB	34.7667	-82.3833	298.1				13822	1943.0	1945.0	True	0.5		IGRA2	0-20300-0-13822	mauldin	6.3	34.778611100000006	-82.3102778	USW00013822																					inconsistentCoordinates
0	0	0-20000-0-72312	GREENVILLE/GREENVILLE SPARTANBURG, SC.	34.9	-82.21666666666667	296.0	Climatological station, Surface land meteorological station (SYNOP), GOS, GSN, CLIMAT(C), RBCN, RBSN(S)	34 54 00N	082 13 00W	72312	999.0	999.0	False	20.8		OSCAR	0-20000-0-72312	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
0	0		GRNVLLE DNLDSN AFB	34.77	-82.38	298.0944				13822	19510101.0	19630430.0		0.0		WBAN	0-20500-0-13822	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
1	1		GRNVLLE DNLDSN AFB	34.77	-82.37	298.0944				13822	19501101.0	19510101.0		0.9		WBAN	0-20500-0-13822	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
2	2		GRNVLLE DNLDSN AFB	34.75	-82.37	298.0944				13822	19420901.0	19460101.0		2.4		WBAN	0-20500-0-13822	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
3	3		GRNVLLE DNLDSN AFB	34.75	-82.37	298.0944				13822	19460701.0	19491231.0		2.4		WBAN	0-20500-0-13822	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
4	4		GRNVLLE DNLDSN AFB	34.75	-82.37	298.0944				13822	19460101.0	19460701.0		2.4		WBAN	0-20500-0-13822	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
5	5		GREENVILLE	34.83	-82.4	316.992				93873	19170901.0	19260101.0		6.9		WBAN	0-20500-0-93873	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
6	6		GREENVILLE	34.83	-82.4	302.0568				93873	19380101.0	19411231.0		6.9		WBAN	0-20500-0-93873	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
7	7		GREENVILLE	34.83	-82.4	324.9168				93873	19260101.0	19331231.0		6.9		WBAN	0-20500-0-93873	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
8	8		GREENVILLE	34.83	-82.4	299.9232				93873	19341001.0	19380101.0		6.9		WBAN	0-20500-0-93873	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
9	9			34.85	-82.35	311.8104				13886	19420101.0	19480701.0		9.3		WBAN	0-20500-0-13886	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
10	10		GREENVILLE DOWNTOWN AP	34.85	-82.35	319.4304				13886	19930101.0	19931001.0		9.3		WBAN	0-20500-0-13886	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
