level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20300-0-nan	IGRA2	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		TOPOCK	34.78	-114.42	334.97520000000003				3150.0	19640501.0	19640531.0		0.0		0-20500-0-3150	WBAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		NEEDLES	34.85	-114.57	149.0472				23179.0	19310101.0	19400309.0		15.8		0-20500-0-23179	WBAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		NEEDLES	34.83	-114.6	145.3896				23179.0	19180101.0	19310101.0		17.4		0-20500-0-23179	WBAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		NEEDLES	34.83	-114.6	145.3896				23179.0	19170101.0	19180101.0		17.4		0-20500-0-23179	WBAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		NEEDLES FAA AIRPORT	34.77	-114.62	278.5872				23179.0	19871201.0	19920805.0		18.3		0-20500-0-23179	WBAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
5	5		NEEDLES FCWOS	34.77	-114.62	278.5872				23179.0	19920805.0	19950101.0		18.3		0-20500-0-23179	WBAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
6	6		NEEDLES FAA AIRPORT	34.77	-114.62	278.5872				23179.0	19830101.0	19871201.0		18.3		0-20500-0-23179	WBAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
7	7		NEEDLES FAA AIRPORT	34.77	-114.62	278.5872				23179.0	19800609.0	19830101.0		18.3		0-20500-0-23179	WBAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
8	8		NEEDLES FAA AIRPORT	34.77	-114.62	278.5872				23179.0	19780701.0	19800609.0		18.3		0-20500-0-23179	WBAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
9	9		NEEDLES FAA AIRPORT	34.77	-114.62	280.1112				23179.0	19420310.0	19780701.0		18.3		0-20500-0-23179	WBAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
10	10		NEEDLES AP	34.77	-114.62	299.6184				23179.0	20010124.0	99991231.0		18.3		0-20500-0-23179	WBAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
11	11		NEEDLES AF	34.77	-114.62	228.90480000000002				3127.0	19550201.0	19550531.0		18.3		0-20500-0-3127	WBAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
12	12		NEEDLES FCWOS	34.77	-114.62	278.5872				23179.0	19950101.0	19970612.0		18.3		0-20500-0-23179	WBAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
13	13		NEEDLES FCWOS	34.76	-114.62	278.5872				23179.0	19970612.0	20010124.0		18.4		0-20500-0-23179	WBAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
14	14		GOFFS	34.83	-114.72	790.956				93159.0	19320301.0	19350531.0		28.0		0-20500-0-93159	WBAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
15	15		YUCCA	34.87	-114.12	609.9048				3151.0	19640501.0	19640531.0		29.2		0-20500-0-3151	WBAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20400-0-nan	CHUAN	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20600-0-nan	SCHROEDER	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20700-0-nan	WMO	lake havasu city	34.1	34.4838889	-114.3216667																						[34.78, 34.78]	[-114.42, -114.42]	era5.conv._2:3150	era5_2	19640522	19640525	2:3150	0-20500-0-3150	[38, 85, 104, 105, 106, 107, 117]	identified
