level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
20	20		NASHVILLE INTL AP	36.12	-86.69	180.74640000000002				13897	19960601.0	20010918.0		18.0		WBAN	0-20500-0-13897	mount juliet	7.2	36.2	-86.51861109999999		72327.0																				inconsistentCoordinates
21	21		NASHVILLE	36.17	-86.78	191.1096				93858	19400101.0	19480731.0		20.9		WBAN	0-20500-0-93858	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
22	22		NASHVILLE	36.17	-86.78	191.1096				93858	19390831.0	19400101.0		20.9		WBAN	0-20500-0-93858	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
23	23		NASHVILLE	36.17	-86.78	191.1096				93858	19090101.0	19390831.0		20.9		WBAN	0-20500-0-93858	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
24	24		NASHVILLE	36.17	-86.78	163.068				93858	19050101.0	19090101.0		20.9		WBAN	0-20500-0-93858	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
25	25		NASHVILLE	36.17	-86.78	168.85920000000002				93858	18910701.0	18940101.0		20.9		WBAN	0-20500-0-93858	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
26	26		NASHVILLE WB CITY	36.17	-86.78	159.1056				93858	19490101.0	19501231.0		20.9		WBAN	0-20500-0-93858	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
27	27		NASHVILLE	36.17	-86.78	168.85920000000002				93858	18910101.0	18910701.0		20.9		WBAN	0-20500-0-93858	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
28	28		NASHVILLE	36.17	-86.78	168.85920000000002				93858	18890101.0	18910101.0		20.9		WBAN	0-20500-0-93858	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
29	29		NASHVILLE	36.17	-86.78	167.03040000000001				93858	18820101.0	18890101.0		20.9		WBAN	0-20500-0-93858	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
30	30		NASHVILLE	36.17	-86.78	153.924				93858	18720901.0	18820101.0		20.9		WBAN	0-20500-0-93858	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
31	31		NASHVILLE	36.17	-86.78	166.116				93858	18940101.0	19050101.0		20.9		WBAN	0-20500-0-93858	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
32	32		LEBANON AAB	36.18	-86.3	159.1056				13843	19440228.0	19440331.0		25.5		WBAN	0-20500-0-13843	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
33	33		LEBANON AAB	36.18	-86.3	159.1056				13843	19440201.0	19440228.0		25.5		WBAN	0-20500-0-13843	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
34	34		LEBANON AAB	36.18	-86.3	159.1056				13843	19440101.0	19440201.0		25.5		WBAN	0-20500-0-13843	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
35	35		SEWART AFB	36.0	-86.53	163.068				13827	19610101.0	19700331.0		28.0		WBAN	0-20500-0-13827	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
36	36		SEWART AFB	36.0	-86.53	159.1056				13827	19490701.0	19610101.0		28.0		WBAN	0-20500-0-13827	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
37	37		SEWART AFB	36.0	-86.53	159.1056				13827	19490101.0	19490701.0		28.0		WBAN	0-20500-0-13827	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
38	38		SEWART AFB	36.0	-86.53	159.1056				13827	19470630.0	19490101.0		28.0		WBAN	0-20500-0-13827	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
39	39		SEWART AFB	36.0	-86.53	159.1056				13827	19420801.0	19470630.0		28.0		WBAN	0-20500-0-13827	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
40	40		SEWART AFB	36.0	-86.53	159.1056				13827	19420701.0	19420801.0		28.0		WBAN	0-20500-0-13827	mount juliet	7.2	36.2	-86.51861109999999																						inconsistentCoordinates
0	0		NASHVILLE                	36.11666666666667	-86.68333333333334	-999.0				72327				18.0		WMO	0-20700-0-72327	mount juliet	7.2	36.2	-86.51861109999999		72327	1363.0																			inconsistentCoordinates
