level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	pasco	17.3	46.2397222	-119.0994444																						[46.27, 46.23]	[-118.88, -119.12]	era5.conv._2:24163	era5_2	19420901	19451218	2:24163	0-20300-0-24163	[104, 105, 106, 107]	identified
0	0		PASCO	46.2667	-119.1167	123.7				24163	1930.0	1935.0	True	4.1		0-20300-0-24163	IGRA2	pasco	17.3	46.2397222	-119.0994444	USW00024163																					[46.27, 46.23]	[-118.88, -119.12]	era5.conv._2:24163	era5_2	19420901	19451218	2:24163	0-20300-0-24163	[104, 105, 106, 107]	identified
0	0		PASCO NAS	46.23	-119.12	131.064				24163	19420901.0	19460531.0		0.0		0-20500-0-24163	WBAN	pasco	17.3	46.2397222	-119.0994444																						[46.27, 46.23]	[-118.88, -119.12]	era5.conv._2:24163	era5_2	19420901	19451218	2:24163	0-20300-0-24163	[104, 105, 106, 107]	identified
1	1		PASCO TRI CITIES AP	46.27	-119.12	135.9408				24163	19760301.0	19811231.0		4.4		0-20500-0-24163	WBAN	pasco	17.3	46.2397222	-119.0994444																						[46.27, 46.23]	[-118.88, -119.12]	era5.conv._2:24163	era5_2	19420901	19451218	2:24163	0-20300-0-24163	[104, 105, 106, 107]	identified
2	2		PASCO TRI CITIES AP	46.27	-119.12	124.0536				24163	19950101.0	19980129.0		4.4		0-20500-0-24163	WBAN	pasco	17.3	46.2397222	-119.0994444																						[46.27, 46.23]	[-118.88, -119.12]	era5.conv._2:24163	era5_2	19420901	19451218	2:24163	0-20300-0-24163	[104, 105, 106, 107]	identified
3	3		PASCO TRI CITIES AP	46.27	-119.12	124.0536				24163	19930101.0	19950101.0		4.4		0-20500-0-24163	WBAN	pasco	17.3	46.2397222	-119.0994444																						[46.27, 46.23]	[-118.88, -119.12]	era5.conv._2:24163	era5_2	19420901	19451218	2:24163	0-20300-0-24163	[104, 105, 106, 107]	identified
4	4		PASCO TRI CITIES AP	46.27	-119.12	135.9408				24163	19811231.0	19930101.0		4.4		0-20500-0-24163	WBAN	pasco	17.3	46.2397222	-119.0994444																						[46.27, 46.23]	[-118.88, -119.12]	era5.conv._2:24163	era5_2	19420901	19451218	2:24163	0-20300-0-24163	[104, 105, 106, 107]	identified
5	5		PASCO TRI CITIES AP	46.27	-119.12	123.1392				24163	19490301.0	19740101.0		4.4		0-20500-0-24163	WBAN	pasco	17.3	46.2397222	-119.0994444																						[46.27, 46.23]	[-118.88, -119.12]	era5.conv._2:24163	era5_2	19420901	19451218	2:24163	0-20300-0-24163	[104, 105, 106, 107]	identified
6	6		PASCO TRI CITIES AP	46.27	-119.12	135.636				24163	19740101.0	19740831.0		4.4		0-20500-0-24163	WBAN	pasco	17.3	46.2397222	-119.0994444																						[46.27, 46.23]	[-118.88, -119.12]	era5.conv._2:24163	era5_2	19420901	19451218	2:24163	0-20300-0-24163	[104, 105, 106, 107]	identified
7	7		PASCO TRI CITIES AP	46.27	-119.12	135.636				24163	19740831.0	19760101.0		4.4		0-20500-0-24163	WBAN	pasco	17.3	46.2397222	-119.0994444																						[46.27, 46.23]	[-118.88, -119.12]	era5.conv._2:24163	era5_2	19420901	19451218	2:24163	0-20300-0-24163	[104, 105, 106, 107]	identified
8	8		PASCO TRI CITIES AP	46.27	-119.12	135.9408				24163	19760101.0	19760301.0		4.4		0-20500-0-24163	WBAN	pasco	17.3	46.2397222	-119.0994444																						[46.27, 46.23]	[-118.88, -119.12]	era5.conv._2:24163	era5_2	19420901	19451218	2:24163	0-20300-0-24163	[104, 105, 106, 107]	identified
9	9		PASCO TRI CITIES AP	46.27	-119.12	124.0536				24163	19980129.0	99991231.0		4.4		0-20500-0-24163	WBAN	pasco	17.3	46.2397222	-119.0994444																						[46.27, 46.23]	[-118.88, -119.12]	era5.conv._2:24163	era5_2	19420901	19451218	2:24163	0-20300-0-24163	[104, 105, 106, 107]	identified
10	10		RICHLAND	46.33	-119.33	121.0056				94140	19491201.0	19491231.0		19.6		0-20500-0-94140	WBAN	pasco	17.3	46.2397222	-119.0994444																						[46.27, 46.23]	[-118.88, -119.12]	era5.conv._2:24163	era5_2	19420901	19451218	2:24163	0-20300-0-24163	[104, 105, 106, 107]	identified
0	0															0-20400-0-nan	CHUAN	pasco	17.3	46.2397222	-119.0994444																						[46.27, 46.23]	[-118.88, -119.12]	era5.conv._2:24163	era5_2	19420901	19451218	2:24163	0-20300-0-24163	[104, 105, 106, 107]	identified
0	0		(made up station ID) Pasco - USWB Airport Station, Pasco AP, WA	46.27	-119.02	-999.0				72782				8.9		0-20600-0-72782	SCHROEDER	pasco	17.3	46.2397222	-119.0994444		72782.0	2671.0	1930-01-01 00:00:00	1930-01-01 00:00:00																	[46.27, 46.23]	[-118.88, -119.12]	era5.conv._2:24163	era5_2	19420901	19451218	2:24163	0-20300-0-24163	[104, 105, 106, 107]	identified
0	0															0-20700-0-nan	WMO	pasco	17.3	46.2397222	-119.0994444																						[46.27, 46.23]	[-118.88, -119.12]	era5.conv._2:24163	era5_2	19420901	19451218	2:24163	0-20300-0-24163	[104, 105, 106, 107]	identified
